code_PAM250_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5
'MAFFT_b0#0073_hhT_tree_96_OP_2.2598618576256135_Split_73.fasta', 32823.0, 0.069, 28726, 0.06, 4859, 0.01, 98823, 0.208, 167639.0, 0.353, -3461, -0.007, 85612.5, 0.18
'MAFFT_b0#0073_htH_tree_96_OP_2.2598618576256135_Split_73.fasta', 32840.0, 0.069, 28676, 0.06, 4871, 0.01, 98889, 0.208, 167662.0, 0.353, -3671, -0.008, 85320.5, 0.18
'MAFFT_b0#0073_htT_tree_38_OP_1.4036490691810368_Split_73.fasta', 29764.0, 0.052, 27226, 0.048, 6041, 0.011, 107941, 0.189, 154425.0, 0.271, -5228, -0.009, 58980.5, 0.104
'MAFFT_b0#0073_htT_tree_96_OP_2.2598618576256135_Split_73.fasta', 32840.0, 0.069, 28676, 0.06, 4871, 0.01, 98889, 0.208, 167662.0, 0.353, -3671, -0.008, 85320.5, 0.18
'MAFFT_b0#0073_thT_tree_38_OP_1.4036490691810368_Split_73.fasta', 29738.0, 0.052, 27594, 0.048, 6064, 0.011, 107257, 0.187, 154215.0, 0.269, -5373, -0.009, 58829.5, 0.103
'MAFFT_b0#0073_thT_tree_96_OP_2.2598618576256135_Split_73.fasta', 32823.0, 0.069, 28726, 0.06, 4859, 0.01, 98823, 0.208, 167639.0, 0.353, -3461, -0.007, 85612.5, 0.18
'MAFFT_b0#0073_ttH_tree_38_OP_1.4036490691810368_Split_73.fasta', 29673.0, 0.052, 27350, 0.048, 6199, 0.011, 107875, 0.189, 153997.0, 0.27, -5447, -0.01, 57418.5, 0.101
'MAFFT_b0#0073_ttT_tree_38_OP_1.4036490691810368_Split_73.fasta', 29673.0, 0.052, 27350, 0.048, 6199, 0.011, 107875, 0.189, 153997.0, 0.27, -5447, -0.01, 57418.5, 0.101
'MAFFT_b0#0074_hhH_tree_56_OP_1.8151633835449412_Split_74.fasta', 32212.0, 0.066, 28250, 0.058, 5399, 0.011, 100997, 0.208, 163732.0, 0.338, -4337, -0.009, 76502.5, 0.158
'MAFFT_b0#0074_hhH_tree_79_OP_1.1319264156945865_Split_74.fasta', 31031.0, 0.059, 27978, 0.053, 6465, 0.012, 103903, 0.196, 159135.0, 0.301, -2960, -0.006, 65433.5, 0.124
'MAFFT_b0#0074_htH_tree_56_OP_1.8151633835449412_Split_74.fasta', 32168.0, 0.066, 28276, 0.058, 5338, 0.011, 101033, 0.208, 163585.0, 0.337, -4270, -0.009, 76770.5, 0.158
'MAFFT_b0#0074_htT_tree_79_OP_1.1319264156945865_Split_74.fasta', 31041.0, 0.059, 27983, 0.053, 6485, 0.012, 103873, 0.196, 159110.0, 0.301, -2697, -0.005, 65566.5, 0.124
'MAFFT_b0#0074_thT_tree_56_OP_1.8151633835449412_Split_74.fasta', 32212.0, 0.066, 28250, 0.058, 5399, 0.011, 100997, 0.208, 163732.0, 0.338, -4337, -0.009, 76502.5, 0.158
'MAFFT_b0#0074_ttH_tree_56_OP_1.8151633835449412_Split_74.fasta', 32168.0, 0.066, 28276, 0.058, 5338, 0.011, 101033, 0.208, 163585.0, 0.337, -4270, -0.009, 76770.5, 0.158
'MAFFT_b0#0074_ttH_tree_79_OP_1.1319264156945865_Split_74.fasta', 31041.0, 0.059, 27983, 0.053, 6485, 0.012, 103873, 0.196, 159110.0, 0.301, -2697, -0.005, 65566.5, 0.124
'MAFFT_b0#0074_ttT_tree_79_OP_1.1319264156945865_Split_74.fasta', 31041.0, 0.059, 27983, 0.053, 6485, 0.012, 103873, 0.196, 159110.0, 0.301, -2697, -0.005, 65566.5, 0.124
'MAFFT_b0#0075_hhH_tree_81_OP_1.1314497018902243_Split_75.fasta', 31581.0, 0.058, 26119, 0.048, 6172, 0.011, 106521, 0.197, 162576.0, 0.3, -513, -0.001, 71770.5, 0.133
'MAFFT_b0#0075_hhT_tree_19_OP_1.5848887345678324_Split_75.fasta', 32110.0, 0.07, 27667, 0.06, 5778, 0.013, 102367, 0.222, 165609.0, 0.36, -1838, -0.004, 77919.5, 0.169
'MAFFT_b0#0075_htH_tree_19_OP_1.5848887345678324_Split_75.fasta', 32110.0, 0.07, 27664, 0.06, 5776, 0.013, 102373, 0.222, 165609.0, 0.36, -1928, -0.004, 77838.5, 0.169
'MAFFT_b0#0075_htH_tree_81_OP_1.1314497018902243_Split_75.fasta', 31580.0, 0.058, 26115, 0.048, 6167, 0.011, 106531, 0.197, 162572.0, 0.3, -619, -0.001, 71685.5, 0.132
'MAFFT_b0#0075_thH_tree_81_OP_1.1314497018902243_Split_75.fasta', 31596.0, 0.058, 26102, 0.048, 6159, 0.011, 106525, 0.197, 162636.0, 0.3, -493, -0.001, 71926.5, 0.133
'MAFFT_b0#0075_thT_tree_19_OP_1.5848887345678324_Split_75.fasta', 32149.0, 0.07, 27312, 0.059, 5934, 0.013, 102999, 0.224, 165874.0, 0.36, -1757, -0.004, 77013.5, 0.167
'MAFFT_b0#0075_ttH_tree_19_OP_1.5848887345678324_Split_75.fasta', 32149.0, 0.07, 27309, 0.059, 5932, 0.013, 103005, 0.224, 165874.0, 0.36, -1847, -0.004, 76932.5, 0.167
'MAFFT_b0#0075_ttH_tree_81_OP_1.1314497018902243_Split_75.fasta', 31595.0, 0.058, 26098, 0.048, 6154, 0.011, 106535, 0.197, 162632.0, 0.3, -599, -0.001, 71841.5, 0.133
'MAFFT_b0#0077_hhT_tree_15_OP_2.550159221795637_Split_77.fasta', 32564.0, 0.069, 28019, 0.06, 4913, 0.01, 100755, 0.214, 166767.0, 0.355, -4215, -0.009, 82696.5, 0.176
'MAFFT_b0#0077_htT_tree_15_OP_2.550159221795637_Split_77.fasta', 32494.0, 0.069, 27189, 0.058, 4979, 0.011, 102555, 0.219, 165431.0, 0.354, -4349, -0.009, 79930.5, 0.171
'MAFFT_b0#0077_thH_tree_15_OP_2.550159221795637_Split_77.fasta', 32564.0, 0.069, 28019, 0.06, 4913, 0.01, 100755, 0.214, 166767.0, 0.355, -4215, -0.009, 82696.5, 0.176
'MAFFT_b0#0077_thT_tree_15_OP_2.550159221795637_Split_77.fasta', 32564.0, 0.069, 28019, 0.06, 4913, 0.01, 100755, 0.214, 166767.0, 0.355, -4215, -0.009, 82696.5, 0.176
'MAFFT_b0#0079_hhH_tree_53_OP_2.8446810696084794_Split_79.fasta', 32280.0, 0.071, 32257, 0.071, 4484, 0.01, 92847, 0.204, 165278.0, 0.364, -11764, -0.026, 80186.5, 0.176
'MAFFT_b0#0079_hhT_tree_53_OP_2.8446810696084794_Split_79.fasta', 32280.0, 0.071, 32257, 0.071, 4484, 0.01, 92847, 0.204, 165278.0, 0.364, -11764, -0.026, 80186.5, 0.176
'MAFFT_b0#0079_htT_tree_53_OP_2.8446810696084794_Split_79.fasta', 32282.0, 0.071, 32251, 0.071, 4488, 0.01, 92855, 0.204, 165284.0, 0.364, -11764, -0.026, 80164.5, 0.176
'MAFFT_b0#0079_ttH_tree_53_OP_2.8446810696084794_Split_79.fasta', 32282.0, 0.071, 32249, 0.071, 4492, 0.01, 92859, 0.204, 165284.0, 0.363, -11762, -0.026, 80140.5, 0.176
'MAFFT_b0#0081_hhH_tree_28_OP_2.8015195195451144_Split_81.fasta', 30440.0, 0.066, 31960, 0.069, 4899, 0.011, 97121, 0.21, 155190.0, 0.335, -10942, -0.024, 66293.5, 0.143
'MAFFT_b0#0081_hhT_tree_28_OP_2.8015195195451144_Split_81.fasta', 30440.0, 0.066, 31960, 0.069, 4899, 0.011, 97121, 0.21, 155190.0, 0.335, -10942, -0.024, 66293.5, 0.143
'MAFFT_b0#0081_htH_tree_70_OP_2.86216121405654_Split_81.fasta', 32383.0, 0.067, 28186, 0.059, 4748, 0.01, 100783, 0.21, 164613.0, 0.343, -5065, -0.011, 80668.5, 0.168
'MAFFT_b0#0081_htT_tree_70_OP_2.86216121405654_Split_81.fasta', 32383.0, 0.067, 28186, 0.059, 4748, 0.01, 100783, 0.21, 164613.0, 0.343, -5065, -0.011, 80668.5, 0.168
'MAFFT_b0#0081_thH_tree_70_OP_2.86216121405654_Split_81.fasta', 32410.0, 0.067, 28291, 0.059, 4616, 0.01, 100519, 0.209, 164696.0, 0.343, -5065, -0.011, 81675.5, 0.17
'MAFFT_b0#0081_thT_tree_28_OP_2.8015195195451144_Split_81.fasta', 30440.0, 0.066, 31960, 0.069, 4899, 0.011, 97121, 0.21, 155190.0, 0.335, -10942, -0.024, 66293.5, 0.143
'MAFFT_b0#0081_ttH_tree_28_OP_2.8015195195451144_Split_81.fasta', 30539.0, 0.066, 31857, 0.069, 4902, 0.011, 97129, 0.21, 155763.0, 0.336, -10681, -0.023, 67105.5, 0.145
'MAFFT_b0#0081_ttH_tree_70_OP_2.86216121405654_Split_81.fasta', 32383.0, 0.067, 28186, 0.059, 4748, 0.01, 100783, 0.21, 164613.0, 0.343, -5065, -0.011, 80668.5, 0.168
'MAFFT_b0#0085_hhH_tree_6_OP_2.614406638642872_Split_85.fasta', 30371.0, 0.062, 30089, 0.062, 4728, 0.01, 101001, 0.208, 156940.0, 0.323, -9072, -0.019, 68999.5, 0.142
'MAFFT_b0#0085_htH_tree_6_OP_2.614406638642872_Split_85.fasta', 30371.0, 0.062, 30087, 0.062, 4731, 0.01, 101005, 0.207, 156940.0, 0.322, -9074, -0.019, 68977.5, 0.141
'MAFFT_b0#0085_htT_tree_43_OP_1.1593268235540946_Split_85.fasta', 33211.0, 0.064, 26420, 0.051, 6731, 0.013, 102659, 0.198, 170696.0, 0.329, -1824, -0.004, 77156.5, 0.149
'MAFFT_b0#0085_htT_tree_6_OP_2.614406638642872_Split_85.fasta', 30371.0, 0.062, 30087, 0.062, 4731, 0.01, 101005, 0.207, 156940.0, 0.322, -9074, -0.019, 68977.5, 0.141
'MAFFT_b0#0085_thT_tree_43_OP_1.1593268235540946_Split_85.fasta', 33289.0, 0.065, 26413, 0.051, 6636, 0.013, 102517, 0.199, 170880.0, 0.332, -2079, -0.004, 77726.5, 0.151
'MAFFT_b0#0085_thT_tree_6_OP_2.614406638642872_Split_85.fasta', 30371.0, 0.062, 30089, 0.062, 4728, 0.01, 101001, 0.208, 156940.0, 0.323, -9072, -0.019, 68999.5, 0.142
'MAFFT_b0#0085_ttH_tree_43_OP_1.1593268235540946_Split_85.fasta', 33211.0, 0.064, 26420, 0.051, 6731, 0.013, 102659, 0.198, 170696.0, 0.329, -1824, -0.004, 77156.5, 0.149
'MAFFT_b0#0085_ttT_tree_43_OP_1.1593268235540946_Split_85.fasta', 33211.0, 0.064, 26420, 0.051, 6731, 0.013, 102659, 0.198, 170696.0, 0.329, -1824, -0.004, 77156.5, 0.149
'MAFFT_b0#0086_hhH_tree_98_OP_1.0089131553899002_Split_86.fasta', 32356.0, 0.061, 26940, 0.05, 8051, 0.015, 103329, 0.193, 166067.0, 0.311, -1182, -0.002, 64914.5, 0.122
'MAFFT_b0#0086_hhT_tree_98_OP_1.0089131553899002_Split_86.fasta', 32356.0, 0.061, 26940, 0.05, 8051, 0.015, 103329, 0.193, 166067.0, 0.311, -1182, -0.002, 64914.5, 0.122
'MAFFT_b0#0086_htH_tree_98_OP_1.0089131553899002_Split_86.fasta', 32305.0, 0.061, 26943, 0.051, 8006, 0.015, 103425, 0.196, 165642.0, 0.314, -869, -0.002, 65024.5, 0.123
'MAFFT_b0#0086_thH_tree_98_OP_1.0089131553899002_Split_86.fasta', 32356.0, 0.061, 26940, 0.05, 8051, 0.015, 103329, 0.193, 166067.0, 0.311, -1182, -0.002, 64914.5, 0.122
'MAFFT_b0#0088_hhH_tree_24_OP_2.5256879150632905_Split_88.fasta', 31003.0, 0.066, 30017, 0.064, 4883, 0.01, 99881, 0.214, 159644.0, 0.342, -8786, -0.019, 71619.5, 0.153
'MAFFT_b0#0088_htH_tree_24_OP_2.5256879150632905_Split_88.fasta', 30986.0, 0.066, 30048, 0.064, 4930, 0.011, 99853, 0.214, 159543.0, 0.342, -8810, -0.019, 71226.5, 0.153
'MAFFT_b0#0088_htT_tree_24_OP_2.5256879150632905_Split_88.fasta', 30986.0, 0.066, 30048, 0.064, 4930, 0.011, 99853, 0.214, 159543.0, 0.342, -8810, -0.019, 71226.5, 0.153
'MAFFT_b0#0088_thH_tree_24_OP_2.5256879150632905_Split_88.fasta', 31003.0, 0.066, 30017, 0.064, 4883, 0.01, 99881, 0.214, 159644.0, 0.342, -8786, -0.019, 71619.5, 0.153
'MAFFT_b0#0089_hhH_tree_3_OP_2.728084439580989_Split_89.fasta', 30848.0, 0.063, 30798, 0.063, 4545, 0.009, 98629, 0.203, 157922.0, 0.325, -7798, -0.016, 73539.5, 0.151
'MAFFT_b0#0089_hhT_tree_3_OP_2.728084439580989_Split_89.fasta', 30848.0, 0.063, 30798, 0.063, 4545, 0.009, 98629, 0.203, 157922.0, 0.325, -7798, -0.016, 73539.5, 0.151
'MAFFT_b0#0089_htH_tree_3_OP_2.728084439580989_Split_89.fasta', 30762.0, 0.063, 30849, 0.063, 4497, 0.009, 98699, 0.203, 157699.0, 0.324, -7688, -0.016, 73679.5, 0.152
'MAFFT_b0#0089_htT_tree_3_OP_2.728084439580989_Split_89.fasta', 30762.0, 0.063, 30849, 0.063, 4497, 0.009, 98699, 0.203, 157699.0, 0.324, -7688, -0.016, 73679.5, 0.152
'MAFFT_b0#0091_hhH_tree_58_OP_2.470758940826272_Split_91.fasta', 32076.0, 0.069, 27756, 0.06, 5385, 0.012, 102257, 0.221, 164581.0, 0.355, -5102, -0.011, 76040.5, 0.164
'MAFFT_b0#0091_htH_tree_58_OP_2.470758940826272_Split_91.fasta', 32076.0, 0.069, 27756, 0.06, 5385, 0.012, 102257, 0.221, 164581.0, 0.355, -5102, -0.011, 76040.5, 0.164
'MAFFT_b0#0091_thH_tree_58_OP_2.470758940826272_Split_91.fasta', 31934.0, 0.069, 27911, 0.061, 5270, 0.011, 102231, 0.222, 164203.0, 0.356, -5069, -0.011, 76398.5, 0.166
'MAFFT_b0#0091_thT_tree_58_OP_2.470758940826272_Split_91.fasta', 31934.0, 0.069, 27911, 0.061, 5270, 0.011, 102231, 0.222, 164203.0, 0.356, -5069, -0.011, 76398.5, 0.166
'MAFFT_b0#0092_hhH_tree_42_OP_1.3915835484150982_Split_92.fasta', 32851.0, 0.069, 27659, 0.058, 5547, 0.012, 100901, 0.212, 168574.0, 0.354, -3198, -0.007, 81643.5, 0.171
'MAFFT_b0#0092_htH_tree_42_OP_1.3915835484150982_Split_92.fasta', 32812.0, 0.069, 27550, 0.058, 5730, 0.012, 101197, 0.212, 168526.0, 0.353, -3071, -0.006, 80476.5, 0.168
'MAFFT_b0#0092_thH_tree_42_OP_1.3915835484150982_Split_92.fasta', 32854.0, 0.069, 27661, 0.058, 5545, 0.012, 100891, 0.212, 168582.0, 0.354, -3208, -0.007, 81658.5, 0.171
'MAFFT_b0#0092_thT_tree_42_OP_1.3915835484150982_Split_92.fasta', 32854.0, 0.069, 27661, 0.058, 5545, 0.012, 100891, 0.212, 168582.0, 0.354, -3208, -0.007, 81658.5, 0.171
'MAFFT_b0#0093_hhH_tree_50_OP_1.9153041649578615_Split_93.fasta', 29225.0, 0.058, 28636, 0.056, 5216, 0.01, 106199, 0.209, 150241.0, 0.296, -5685, -0.011, 60160.5, 0.119
'MAFFT_b0#0093_htH_tree_49_OP_1.2895147288295243_Split_93.fasta', 32116.0, 0.066, 27595, 0.057, 6709, 0.014, 102499, 0.212, 165623.0, 0.342, -1213, -0.003, 72906.5, 0.151
'MAFFT_b0#0093_htH_tree_50_OP_1.9153041649578615_Split_93.fasta', 30098.0, 0.061, 28137, 0.057, 5111, 0.01, 105451, 0.212, 155309.0, 0.312, -3798, -0.008, 68119.5, 0.137
'MAFFT_b0#0093_htT_tree_50_OP_1.9153041649578615_Split_93.fasta', 30098.0, 0.061, 28137, 0.057, 5111, 0.01, 105451, 0.212, 155309.0, 0.312, -3798, -0.008, 68119.5, 0.137
'MAFFT_b0#0093_thH_tree_49_OP_1.2895147288295243_Split_93.fasta', 31846.0, 0.066, 28107, 0.058, 6665, 0.014, 102015, 0.21, 164651.0, 0.339, -1283, -0.003, 72370.5, 0.149
'MAFFT_b0#0093_thT_tree_49_OP_1.2895147288295243_Split_93.fasta', 31846.0, 0.066, 28107, 0.058, 6665, 0.014, 102015, 0.21, 164651.0, 0.339, -1283, -0.003, 72370.5, 0.149
'MAFFT_b0#0093_ttT_tree_49_OP_1.2895147288295243_Split_93.fasta', 31845.0, 0.066, 28098, 0.058, 6665, 0.014, 102035, 0.21, 164647.0, 0.339, -1406, -0.003, 72233.5, 0.149
'MAFFT_b0#0093_ttT_tree_50_OP_1.9153041649578615_Split_93.fasta', 29999.0, 0.062, 28603, 0.059, 5073, 0.01, 104717, 0.215, 154607.0, 0.317, -3995, -0.008, 67815.5, 0.139
'MAFFT_b0#0094_hhH_tree_61_OP_2.233368308529553_Split_94.fasta', 32915.0, 0.068, 28276, 0.059, 4951, 0.01, 99539, 0.206, 169222.0, 0.351, -2773, -0.006, 86973.5, 0.18
'MAFFT_b0#0094_hhT_tree_63_OP_2.7597843575557506_Split_94.fasta', 32116.0, 0.069, 27509, 0.059, 5157, 0.011, 102671, 0.219, 164246.0, 0.351, -4511, -0.01, 77457.5, 0.166
'MAFFT_b0#0094_htT_tree_63_OP_2.7597843575557506_Split_94.fasta', 32093.0, 0.068, 27782, 0.059, 4631, 0.01, 102171, 0.218, 164280.0, 0.35, -4544, -0.01, 80864.5, 0.172
'MAFFT_b0#0094_thH_tree_61_OP_2.233368308529553_Split_94.fasta', 32913.0, 0.068, 28271, 0.059, 4950, 0.01, 99553, 0.206, 169214.0, 0.351, -2877, -0.006, 86860.5, 0.18
'MAFFT_b0#0094_thH_tree_63_OP_2.7597843575557506_Split_94.fasta', 32185.0, 0.069, 27443, 0.059, 5154, 0.011, 102665, 0.219, 164453.0, 0.351, -4364, -0.009, 77832.5, 0.166
'MAFFT_b0#0094_thT_tree_61_OP_2.233368308529553_Split_94.fasta', 32913.0, 0.068, 28271, 0.059, 4950, 0.01, 99553, 0.206, 169214.0, 0.351, -2877, -0.006, 86860.5, 0.18
'MAFFT_b0#0094_thT_tree_63_OP_2.7597843575557506_Split_94.fasta', 32185.0, 0.069, 27443, 0.059, 5154, 0.011, 102665, 0.219, 164453.0, 0.351, -4364, -0.009, 77832.5, 0.166
'MAFFT_b0#0094_ttH_tree_61_OP_2.233368308529553_Split_94.fasta', 32874.0, 0.07, 28775, 0.061, 4825, 0.01, 98623, 0.209, 168601.0, 0.357, -3136, -0.007, 87203.5, 0.184
'MAFFT_b0#0095_hhH_tree_36_OP_1.861931102167887_Split_95.fasta', 31046.0, 0.059, 28208, 0.054, 4923, 0.009, 103413, 0.198, 159322.0, 0.305, -4315, -0.008, 73762.5, 0.141
'MAFFT_b0#0095_hhT_tree_25_OP_1.0509666088927379_Split_95.fasta', 31287.0, 0.059, 27550, 0.052, 7668, 0.015, 104247, 0.198, 161360.0, 0.306, 229, 0.0, 63457.5, 0.12
'MAFFT_b0#0095_hhT_tree_36_OP_1.861931102167887_Split_95.fasta', 31046.0, 0.059, 28208, 0.054, 4923, 0.009, 103413, 0.198, 159322.0, 0.305, -4315, -0.008, 73762.5, 0.141
'MAFFT_b0#0095_htT_tree_25_OP_1.0509666088927379_Split_95.fasta', 31287.0, 0.059, 27550, 0.052, 7668, 0.015, 104247, 0.198, 161360.0, 0.306, 229, 0.0, 63457.5, 0.12
'MAFFT_b0#0095_htT_tree_36_OP_1.861931102167887_Split_95.fasta', 31046.0, 0.059, 28208, 0.054, 4923, 0.009, 103413, 0.198, 159322.0, 0.305, -4315, -0.008, 73762.5, 0.141
'MAFFT_b0#0095_thT_tree_25_OP_1.0509666088927379_Split_95.fasta', 31277.0, 0.059, 27575, 0.052, 7752, 0.015, 104217, 0.198, 161606.0, 0.307, -272, -0.001, 62713.5, 0.119
'MAFFT_b0#0095_thT_tree_36_OP_1.861931102167887_Split_95.fasta', 31050.0, 0.059, 28204, 0.054, 4925, 0.009, 103413, 0.197, 159332.0, 0.304, -4329, -0.008, 73746.5, 0.141
'MAFFT_b0#0095_ttH_tree_25_OP_1.0509666088927379_Split_95.fasta', 31277.0, 0.059, 27575, 0.052, 7752, 0.015, 104217, 0.198, 161606.0, 0.307, -272, -0.001, 62713.5, 0.119
'MAFFT_b1#0001_hhH_tree_41_OP_1.752396225471006_Split_1.fasta', 28862.0, 0.058, 32547, 0.065, 5992, 0.012, 99103, 0.198, 147033.0, 0.294, -11851, -0.024, 49678.5, 0.099
'MAFFT_b1#0001_hhH_tree_68_OP_2.7543395888868245_Split_1.fasta', 29428.0, 0.064, 31266, 0.068, 5097, 0.011, 100533, 0.219, 149892.0, 0.327, -9527, -0.021, 59516.5, 0.13
'MAFFT_b1#0001_hhT_tree_41_OP_1.752396225471006_Split_1.fasta', 28862.0, 0.058, 32547, 0.065, 5992, 0.012, 99103, 0.198, 147033.0, 0.294, -11851, -0.024, 49678.5, 0.099
'MAFFT_b1#0001_hhT_tree_68_OP_2.7543395888868245_Split_1.fasta', 29428.0, 0.064, 31266, 0.068, 5097, 0.011, 100533, 0.219, 149892.0, 0.327, -9527, -0.021, 59516.5, 0.13
'MAFFT_b1#0001_htH_tree_41_OP_1.752396225471006_Split_1.fasta', 28781.0, 0.057, 32690, 0.065, 5679, 0.011, 98979, 0.197, 146766.0, 0.292, -11530, -0.023, 51672.5, 0.103
'MAFFT_b1#0001_htH_tree_68_OP_2.7543395888868245_Split_1.fasta', 29452.0, 0.064, 31706, 0.069, 4659, 0.01, 99605, 0.216, 149962.0, 0.326, -9335, -0.02, 62870.5, 0.136
'MAFFT_b1#0001_htT_tree_41_OP_1.752396225471006_Split_1.fasta', 28781.0, 0.057, 32690, 0.065, 5679, 0.011, 98979, 0.197, 146766.0, 0.292, -11530, -0.023, 51672.5, 0.103
'MAFFT_b1#0001_htT_tree_68_OP_2.7543395888868245_Split_1.fasta', 29452.0, 0.064, 31706, 0.069, 4659, 0.01, 99605, 0.216, 149962.0, 0.326, -9335, -0.02, 62870.5, 0.136
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', 32802.0, 0.073, 27692, 0.062, 5739, 0.013, 100933, 0.226, 168809.0, 0.378, -3376, -0.008, 80532.5, 0.18
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', 32802.0, 0.073, 27692, 0.062, 5739, 0.013, 100933, 0.226, 168809.0, 0.378, -3376, -0.008, 80532.5, 0.18
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', 32627.0, 0.073, 28004, 0.062, 5218, 0.012, 100659, 0.225, 168303.0, 0.375, -3165, -0.007, 83500.5, 0.186
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', 32627.0, 0.073, 28004, 0.062, 5218, 0.012, 100659, 0.225, 168303.0, 0.375, -3165, -0.007, 83500.5, 0.186
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', 31740.0, 0.068, 28311, 0.061, 4901, 0.01, 101819, 0.218, 163276.0, 0.349, -4590, -0.01, 78370.5, 0.167
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', 32784.0, 0.07, 27973, 0.06, 4865, 0.01, 100407, 0.215, 166396.0, 0.356, -4336, -0.009, 82666.5, 0.177
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', 31740.0, 0.068, 28311, 0.061, 4901, 0.01, 101819, 0.218, 163276.0, 0.349, -4590, -0.01, 78370.5, 0.167
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', 32784.0, 0.07, 27973, 0.06, 4865, 0.01, 100407, 0.215, 166396.0, 0.356, -4336, -0.009, 82666.5, 0.177
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', 31778.0, 0.068, 28276, 0.06, 4904, 0.01, 101813, 0.218, 163425.0, 0.349, -4443, -0.009, 78651.5, 0.168
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', 32209.0, 0.069, 28620, 0.061, 4943, 0.011, 100263, 0.214, 163862.0, 0.35, -5582, -0.012, 78490.5, 0.168
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', 31778.0, 0.068, 28276, 0.06, 4904, 0.01, 101813, 0.218, 163425.0, 0.349, -4443, -0.009, 78651.5, 0.168
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', 32209.0, 0.069, 28620, 0.061, 4943, 0.011, 100263, 0.214, 163862.0, 0.35, -5582, -0.012, 78490.5, 0.168
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', 32262.0, 0.066, 28298, 0.058, 5713, 0.012, 100801, 0.205, 166750.0, 0.339, -3095, -0.006, 78976.5, 0.161
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', 32262.0, 0.066, 28298, 0.058, 5713, 0.012, 100801, 0.205, 166750.0, 0.339, -3095, -0.006, 78976.5, 0.161
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', 32314.0, 0.066, 28317, 0.058, 5728, 0.012, 100659, 0.204, 166976.0, 0.339, -3169, -0.006, 79109.5, 0.161
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', 32314.0, 0.066, 28317, 0.058, 5728, 0.012, 100659, 0.204, 166976.0, 0.339, -3169, -0.006, 79109.5, 0.161
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', 31819.0, 0.063, 28236, 0.056, 6476, 0.013, 101811, 0.201, 163899.0, 0.324, -1360, -0.003, 72777.5, 0.144
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', 31819.0, 0.063, 28236, 0.056, 6476, 0.013, 101811, 0.201, 163899.0, 0.324, -1360, -0.003, 72777.5, 0.144
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', 31821.0, 0.063, 28234, 0.056, 6476, 0.013, 101811, 0.201, 163911.0, 0.324, -1371, -0.003, 72778.5, 0.144
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', 31821.0, 0.063, 28234, 0.056, 6476, 0.013, 101811, 0.201, 163911.0, 0.324, -1371, -0.003, 72778.5, 0.144
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', 32148.0, 0.065, 27180, 0.055, 7121, 0.014, 103265, 0.21, 163032.0, 0.332, -1614, -0.003, 67059.5, 0.137
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', 32972.0, 0.064, 26927, 0.052, 7426, 0.014, 102123, 0.198, 169818.0, 0.33, -692, -0.001, 73508.5, 0.143
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', 32148.0, 0.065, 27180, 0.055, 7121, 0.014, 103265, 0.21, 163032.0, 0.332, -1614, -0.003, 67059.5, 0.137
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', 32972.0, 0.064, 26927, 0.052, 7426, 0.014, 102123, 0.198, 169818.0, 0.33, -692, -0.001, 73508.5, 0.143
