code_PAM250_GO_-10_GE_-0.2,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2
'bali_phy_msa.237.fas', 199810.0, 0.055, 189766, 0.053, 17815, 0.005, 178568, 0.049, 1019555.0, 0.282, 73577, 0.02, 879268.4, 0.243
'bali_phy_msa.238.fas', 199289.0, 0.054, 186980, 0.05, 18950, 0.005, 185182, 0.05, 1014505.0, 0.273, 71617, 0.019, 859585.6, 0.232
'bali_phy_msa.239.fas', 199651.0, 0.055, 189133, 0.052, 18283, 0.005, 180152, 0.049, 1018235.0, 0.279, 73416, 0.02, 872790.6, 0.239
'bali_phy_msa.24.fas', 199051.0, 0.054, 188637, 0.051, 18127, 0.005, 182344, 0.05, 1016053.0, 0.276, 74596, 0.02, 872910.2, 0.237
'bali_phy_msa.240.fas', 199458.0, 0.055, 189267, 0.052, 18654, 0.005, 180270, 0.049, 1016499.0, 0.278, 75141, 0.021, 869046.0, 0.238
'bali_phy_msa.241.fas', 200204.0, 0.056, 189043, 0.053, 20133, 0.006, 179226, 0.05, 1021421.0, 0.284, 74618, 0.021, 858863.8, 0.239
'bali_phy_msa.242.fas', 199608.0, 0.054, 189077, 0.052, 17627, 0.005, 180350, 0.049, 1017854.0, 0.278, 73168, 0.02, 878682.0, 0.24
'bali_phy_msa.243.fas', 199816.0, 0.055, 188242, 0.052, 17777, 0.005, 181604, 0.05, 1018763.0, 0.28, 73460, 0.02, 878132.2, 0.242
'bali_phy_msa.244.fas', 199087.0, 0.054, 188160, 0.051, 18373, 0.005, 183226, 0.05, 1014885.0, 0.274, 74089, 0.02, 868598.8, 0.235
'bali_phy_msa.245.fas', 199017.0, 0.054, 188670, 0.051, 17938, 0.005, 182346, 0.049, 1015016.0, 0.274, 73013, 0.02, 872179.8, 0.236
'bali_phy_msa.246.fas', 199936.0, 0.055, 188110, 0.051, 18107, 0.005, 181628, 0.05, 1019468.0, 0.278, 74484, 0.02, 876556.4, 0.239
'bali_phy_msa.247.fas', 199452.0, 0.055, 188889, 0.052, 18255, 0.005, 181038, 0.05, 1016830.0, 0.279, 73060, 0.02, 871132.4, 0.239
'bali_phy_msa.248.fas', 199551.0, 0.054, 188451, 0.051, 18804, 0.005, 181716, 0.049, 1018120.0, 0.276, 75471, 0.02, 869207.8, 0.236
'bali_phy_msa.249.fas', 199645.0, 0.055, 188918, 0.052, 18247, 0.005, 180594, 0.049, 1017088.0, 0.278, 73530, 0.02, 872029.2, 0.238
'bali_phy_msa.25.fas', 200191.0, 0.055, 189342, 0.052, 18053, 0.005, 178654, 0.049, 1020138.0, 0.282, 75428, 0.021, 879305.2, 0.243
'bali_phy_msa.250.fas', 199935.0, 0.055, 188579, 0.052, 17909, 0.005, 180692, 0.05, 1019515.0, 0.28, 74817, 0.021, 879103.6, 0.241
'bali_phy_msa.251.fas', 199915.0, 0.054, 188467, 0.051, 18156, 0.005, 180956, 0.049, 1019549.0, 0.277, 74549, 0.02, 876346.8, 0.238
'bali_phy_msa.252.fas', 200307.0, 0.055, 188538, 0.052, 18407, 0.005, 180030, 0.049, 1022526.0, 0.28, 74232, 0.02, 876682.0, 0.24
'bali_phy_msa.253.fas', 199557.0, 0.054, 188208, 0.051, 18026, 0.005, 182190, 0.049, 1017905.0, 0.276, 75173, 0.02, 876380.0, 0.237
'bali_phy_msa.254.fas', 199435.0, 0.054, 188763, 0.051, 18614, 0.005, 181324, 0.049, 1018222.0, 0.277, 72283, 0.02, 868100.2, 0.236
'bali_phy_msa.255.fas', 199661.0, 0.055, 188688, 0.052, 17666, 0.005, 181022, 0.05, 1018053.0, 0.279, 72643, 0.02, 877831.6, 0.24
'bali_phy_msa.256.fas', 199603.0, 0.055, 189067, 0.052, 18292, 0.005, 180380, 0.05, 1018003.0, 0.28, 74670, 0.021, 873677.0, 0.24
'bali_phy_msa.257.fas', 199182.0, 0.054, 189577, 0.052, 17777, 0.005, 180202, 0.049, 1015808.0, 0.277, 75094, 0.02, 877091.6, 0.239
'bali_phy_msa.258.fas', 199967.0, 0.055, 189154, 0.052, 18442, 0.005, 179478, 0.049, 1020306.0, 0.281, 74927, 0.021, 874917.4, 0.241
'bali_phy_msa.259.fas', 199936.0, 0.054, 188570, 0.051, 18104, 0.005, 180708, 0.049, 1019045.0, 0.278, 73995, 0.02, 875858.4, 0.239
'bali_phy_msa.26.fas', 199686.0, 0.055, 189629, 0.052, 17855, 0.005, 179090, 0.049, 1018251.0, 0.281, 74737, 0.021, 878620.0, 0.242
'bali_phy_msa.260.fas', 199490.0, 0.054, 187349, 0.05, 19075, 0.005, 184042, 0.05, 1018133.0, 0.274, 74125, 0.02, 864699.6, 0.233
'bali_phy_msa.261.fas', 199812.0, 0.054, 188562, 0.051, 18148, 0.005, 180972, 0.049, 1018572.0, 0.277, 74396, 0.02, 875293.6, 0.238
'bali_phy_msa.262.fas', 199678.0, 0.055, 188356, 0.052, 18201, 0.005, 181652, 0.05, 1018428.0, 0.279, 74484, 0.02, 874571.6, 0.24
'bali_phy_msa.263.fas', 199582.0, 0.055, 189494, 0.052, 17905, 0.005, 179568, 0.049, 1018578.0, 0.279, 74423, 0.02, 878037.4, 0.24
'bali_phy_msa.264.fas', 199619.0, 0.053, 186602, 0.05, 18635, 0.005, 185278, 0.049, 1017952.0, 0.271, 74845, 0.02, 869391.4, 0.231
'bali_phy_msa.265.fas', 199840.0, 0.055, 190249, 0.053, 17773, 0.005, 177542, 0.049, 1019565.0, 0.282, 74551, 0.021, 880877.6, 0.244
'bali_phy_msa.266.fas', 198992.0, 0.055, 189881, 0.052, 18304, 0.005, 179974, 0.049, 1014662.0, 0.278, 75008, 0.021, 870635.2, 0.239
'bali_phy_msa.267.fas', 199956.0, 0.055, 188844, 0.052, 17793, 0.005, 180120, 0.049, 1019998.0, 0.279, 74237, 0.02, 880281.0, 0.241
'bali_phy_msa.268.fas', 199114.0, 0.054, 187524, 0.05, 18236, 0.005, 184444, 0.05, 1015871.0, 0.273, 74803, 0.02, 871425.2, 0.234
'bali_phy_msa.269.fas', 199891.0, 0.055, 188983, 0.052, 18336, 0.005, 179972, 0.049, 1020047.0, 0.28, 73329, 0.02, 874021.6, 0.24
'bali_phy_msa.27.fas', 198617.0, 0.053, 187728, 0.051, 18896, 0.005, 185030, 0.05, 1013294.0, 0.273, 73470, 0.02, 860798.0, 0.232
'bali_phy_msa.270.fas', 199449.0, 0.054, 188248, 0.051, 18135, 0.005, 182326, 0.05, 1017739.0, 0.277, 71304, 0.019, 871227.8, 0.237
'bali_phy_msa.271.fas', 199315.0, 0.055, 189958, 0.052, 16991, 0.005, 179174, 0.049, 1017244.0, 0.278, 72119, 0.02, 883618.2, 0.242
'bali_phy_msa.272.fas', 199014.0, 0.055, 189794, 0.052, 17961, 0.005, 180104, 0.049, 1016137.0, 0.279, 75008, 0.021, 875514.2, 0.24
'bali_phy_msa.273.fas', 199228.0, 0.054, 188156, 0.051, 18354, 0.005, 182952, 0.05, 1013816.0, 0.276, 74336, 0.02, 868021.6, 0.236
'bali_phy_msa.274.fas', 200070.0, 0.055, 189652, 0.052, 19039, 0.005, 178276, 0.049, 1020629.0, 0.282, 72371, 0.02, 866954.8, 0.24
'bali_phy_msa.275.fas', 199865.0, 0.055, 189134, 0.052, 18095, 0.005, 179722, 0.049, 1019636.0, 0.28, 75385, 0.021, 878126.6, 0.241
'bali_phy_msa.276.fas', 199917.0, 0.054, 189054, 0.051, 18023, 0.005, 179778, 0.049, 1019750.0, 0.277, 73611, 0.02, 877175.4, 0.239
'bali_phy_msa.277.fas', 199158.0, 0.053, 187264, 0.05, 18237, 0.005, 184876, 0.049, 1016129.0, 0.271, 73924, 0.02, 870707.8, 0.233
'bali_phy_msa.278.fas', 200199.0, 0.055, 187670, 0.051, 18462, 0.005, 181982, 0.05, 1019022.0, 0.278, 75227, 0.021, 873232.6, 0.239
'bali_phy_msa.279.fas', 199835.0, 0.055, 190515, 0.053, 17824, 0.005, 177020, 0.049, 1019214.0, 0.282, 73810, 0.02, 879380.0, 0.244
'bali_phy_msa.28.fas', 199769.0, 0.055, 189775, 0.052, 18453, 0.005, 178632, 0.049, 1018536.0, 0.281, 73676, 0.02, 871955.6, 0.241
'bali_phy_msa.280.fas', 199185.0, 0.054, 187488, 0.05, 18328, 0.005, 184374, 0.05, 1015191.0, 0.273, 73939, 0.02, 868975.2, 0.234
'bali_phy_msa.281.fas', 200068.0, 0.055, 189777, 0.052, 18114, 0.005, 178030, 0.049, 1019936.0, 0.282, 74016, 0.02, 877206.0, 0.242
'bali_phy_msa.282.fas', 199162.0, 0.054, 188591, 0.051, 17911, 0.005, 182214, 0.049, 1014694.0, 0.275, 74797, 0.02, 873938.2, 0.237
'bali_phy_msa.283.fas', 199451.0, 0.054, 188496, 0.051, 18220, 0.005, 181826, 0.049, 1016989.0, 0.275, 72419, 0.02, 870842.8, 0.235
'bali_phy_msa.284.fas', 200121.0, 0.055, 188566, 0.051, 18381, 0.005, 180346, 0.049, 1020959.0, 0.278, 74134, 0.02, 875213.8, 0.239
'bali_phy_msa.285.fas', 199862.0, 0.054, 188983, 0.051, 17734, 0.005, 180030, 0.049, 1019544.0, 0.277, 72654, 0.02, 878852.0, 0.239
'bali_phy_msa.286.fas', 199148.0, 0.053, 187809, 0.05, 18480, 0.005, 183806, 0.049, 1015603.0, 0.273, 75960, 0.02, 870001.8, 0.234
'bali_phy_msa.287.fas', 200345.0, 0.056, 190087, 0.053, 17975, 0.005, 176856, 0.049, 1022083.0, 0.284, 71891, 0.02, 878852.8, 0.244
'bali_phy_msa.288.fas', 198703.0, 0.053, 186504, 0.05, 18380, 0.005, 187306, 0.05, 1011650.0, 0.269, 74640, 0.02, 865028.8, 0.23
'bali_phy_msa.289.fas', 199117.0, 0.054, 189771, 0.052, 17417, 0.005, 179944, 0.049, 1015667.0, 0.276, 72250, 0.02, 877758.2, 0.239
'bali_phy_msa.29.fas', 199591.0, 0.055, 189473, 0.052, 17643, 0.005, 179592, 0.049, 1018370.0, 0.279, 72990, 0.02, 879011.6, 0.241
'bali_phy_msa.290.fas', 199402.0, 0.053, 187241, 0.05, 18148, 0.005, 184434, 0.049, 1016507.0, 0.272, 75592, 0.02, 873732.2, 0.234
'bali_phy_msa.291.fas', 200034.0, 0.055, 188674, 0.052, 18168, 0.005, 180304, 0.049, 1019460.0, 0.279, 71240, 0.019, 872959.2, 0.239
'bali_phy_msa.292.fas', 199890.0, 0.055, 189473, 0.052, 17776, 0.005, 178994, 0.049, 1019998.0, 0.28, 74248, 0.02, 880687.2, 0.242
'bali_phy_msa.293.fas', 199099.0, 0.054, 189015, 0.052, 18238, 0.005, 181492, 0.05, 1014173.0, 0.277, 71827, 0.02, 867321.6, 0.237
'bali_phy_msa.294.fas', 199626.0, 0.055, 189688, 0.052, 17870, 0.005, 179092, 0.049, 1018788.0, 0.279, 73880, 0.02, 878149.6, 0.241
'bali_phy_msa.295.fas', 199451.0, 0.054, 187887, 0.051, 19112, 0.005, 183044, 0.05, 1017084.0, 0.275, 74680, 0.02, 864035.2, 0.234
'bali_phy_msa.296.fas', 200156.0, 0.055, 189151, 0.052, 18081, 0.005, 179106, 0.049, 1020981.0, 0.28, 75448, 0.021, 879797.8, 0.241
'bali_phy_msa.297.fas', 200072.0, 0.055, 188368, 0.051, 18801, 0.005, 180840, 0.049, 1020863.0, 0.278, 75553, 0.021, 872238.0, 0.238
'bali_phy_msa.298.fas', 199729.0, 0.055, 190098, 0.053, 17901, 0.005, 178066, 0.049, 1019413.0, 0.282, 75381, 0.021, 880170.8, 0.243
'bali_phy_msa.299.fas', 199618.0, 0.054, 186631, 0.051, 20453, 0.006, 185222, 0.05, 1017621.0, 0.275, 76279, 0.021, 852325.6, 0.231
'bali_phy_msa.3.fas', 199731.0, 0.053, 188364, 0.05, 18234, 0.005, 181530, 0.048, 1018491.0, 0.27, 73261, 0.019, 873106.0, 0.231
'bali_phy_msa.30.fas', 198926.0, 0.053, 187474, 0.05, 18314, 0.005, 184920, 0.05, 1015324.0, 0.272, 76429, 0.02, 871629.0, 0.233
'bali_phy_msa.300.fas', 198785.0, 0.053, 187980, 0.05, 17837, 0.005, 184190, 0.049, 1013400.0, 0.272, 73755, 0.02, 871947.0, 0.234
'bali_phy_msa.301.fas', 199783.0, 0.055, 190155, 0.053, 18381, 0.005, 177844, 0.049, 1019149.0, 0.282, 73395, 0.02, 873165.2, 0.242
'bali_phy_msa.302.fas', 199575.0, 0.055, 189335, 0.052, 18150, 0.005, 179900, 0.049, 1017842.0, 0.279, 74079, 0.02, 874441.0, 0.24
'bali_phy_msa.303.fas', 199722.0, 0.055, 189813, 0.052, 17936, 0.005, 178650, 0.049, 1019595.0, 0.28, 73919, 0.02, 878424.0, 0.242
'bali_phy_msa.304.fas', 199879.0, 0.055, 188381, 0.052, 18448, 0.005, 181200, 0.05, 1019363.0, 0.279, 76551, 0.021, 875194.0, 0.24
'bali_phy_msa.305.fas', 199923.0, 0.054, 188120, 0.051, 17865, 0.005, 181634, 0.049, 1019315.0, 0.277, 74272, 0.02, 878610.2, 0.239
'bali_phy_msa.306.fas', 199113.0, 0.054, 188211, 0.051, 18351, 0.005, 183072, 0.05, 1014483.0, 0.275, 75107, 0.02, 869465.6, 0.236
'bali_phy_msa.307.fas', 199574.0, 0.054, 188138, 0.051, 18414, 0.005, 182296, 0.049, 1018026.0, 0.276, 76170, 0.021, 873596.8, 0.237
'bali_phy_msa.308.fas', 199819.0, 0.054, 187880, 0.051, 18761, 0.005, 182322, 0.049, 1018799.0, 0.276, 75489, 0.02, 870213.6, 0.236
'bali_phy_msa.309.fas', 199809.0, 0.055, 188931, 0.052, 18299, 0.005, 180240, 0.05, 1019540.0, 0.281, 73916, 0.02, 874418.0, 0.241
'bali_phy_msa.31.fas', 199157.0, 0.054, 188205, 0.051, 17793, 0.005, 182996, 0.049, 1015626.0, 0.274, 73184, 0.02, 874280.8, 0.236
'bali_phy_msa.310.fas', 200249.0, 0.056, 190332, 0.053, 17783, 0.005, 176558, 0.049, 1019814.0, 0.283, 74590, 0.021, 881262.4, 0.245
'bali_phy_msa.311.fas', 199543.0, 0.055, 189037, 0.052, 18493, 0.005, 180560, 0.05, 1017378.0, 0.28, 75457, 0.021, 871793.0, 0.24
'bali_phy_msa.312.fas', 199435.0, 0.053, 187342, 0.05, 18630, 0.005, 184166, 0.049, 1017879.0, 0.272, 74592, 0.02, 869337.8, 0.232
'bali_phy_msa.313.fas', 200169.0, 0.055, 188321, 0.051, 18050, 0.005, 180740, 0.049, 1021570.0, 0.279, 73855, 0.02, 878777.0, 0.24
'bali_phy_msa.314.fas', 199457.0, 0.054, 188278, 0.051, 18203, 0.005, 182250, 0.049, 1016632.0, 0.274, 71808, 0.019, 869960.0, 0.235
'bali_phy_msa.315.fas', 199778.0, 0.055, 189264, 0.052, 17788, 0.005, 179636, 0.049, 1020249.0, 0.279, 72139, 0.02, 878580.8, 0.24
'bali_phy_msa.316.fas', 199562.0, 0.054, 188679, 0.051, 17444, 0.005, 181238, 0.049, 1016403.0, 0.277, 75106, 0.02, 880821.4, 0.24
'bali_phy_msa.317.fas', 199386.0, 0.054, 188585, 0.051, 17980, 0.005, 181778, 0.049, 1018142.0, 0.277, 73280, 0.02, 875266.4, 0.238
'bali_phy_msa.318.fas', 199628.0, 0.055, 189325, 0.052, 17715, 0.005, 179814, 0.049, 1018362.0, 0.279, 72675, 0.02, 877924.2, 0.241
'bali_phy_msa.319.fas', 199642.0, 0.055, 189388, 0.052, 17894, 0.005, 179660, 0.049, 1018220.0, 0.28, 74359, 0.02, 877707.0, 0.241
'bali_phy_msa.32.fas', 199145.0, 0.054, 187957, 0.051, 18642, 0.005, 183516, 0.05, 1016284.0, 0.275, 74822, 0.02, 867982.8, 0.235
'bali_phy_msa.320.fas', 199919.0, 0.055, 190391, 0.053, 17245, 0.005, 177100, 0.049, 1019915.0, 0.282, 72884, 0.02, 884929.0, 0.245
'bali_phy_msa.321.fas', 199435.0, 0.055, 189781, 0.052, 17733, 0.005, 179288, 0.049, 1017301.0, 0.278, 74812, 0.02, 878925.4, 0.241
'bali_phy_msa.322.fas', 199794.0, 0.055, 190007, 0.053, 17888, 0.005, 178118, 0.049, 1017975.0, 0.282, 72361, 0.02, 875832.4, 0.243
'bali_phy_msa.323.fas', 199163.0, 0.054, 188908, 0.051, 17754, 0.005, 181578, 0.049, 1015662.0, 0.276, 71918, 0.02, 873724.4, 0.238
'bali_phy_msa.324.fas', 199919.0, 0.056, 190196, 0.053, 18093, 0.005, 177490, 0.05, 1019877.0, 0.286, 72344, 0.02, 875793.0, 0.246
'bali_phy_msa.325.fas', 199216.0, 0.054, 188897, 0.051, 18497, 0.005, 181494, 0.049, 1015833.0, 0.275, 73107, 0.02, 867671.2, 0.235
'bali_phy_msa.326.fas', 199469.0, 0.054, 187720, 0.051, 17926, 0.005, 183342, 0.049, 1018122.0, 0.274, 75655, 0.02, 877848.6, 0.236
'bali_phy_msa.327.fas', 199500.0, 0.054, 187932, 0.05, 18273, 0.005, 182856, 0.049, 1017904.0, 0.273, 75201, 0.02, 873803.8, 0.235
'bali_phy_msa.328.fas', 199670.0, 0.055, 189046, 0.052, 18254, 0.005, 180288, 0.049, 1019465.0, 0.278, 75715, 0.021, 876582.4, 0.239
'bali_phy_msa.329.fas', 199764.0, 0.054, 187927, 0.051, 19213, 0.005, 182338, 0.05, 1018667.0, 0.277, 76265, 0.021, 866334.4, 0.235
'bali_phy_msa.33.fas', 199139.0, 0.054, 188355, 0.051, 18507, 0.005, 182732, 0.05, 1015570.0, 0.275, 73720, 0.02, 867673.6, 0.235
'bali_phy_msa.330.fas', 199975.0, 0.055, 189871, 0.052, 18062, 0.005, 178028, 0.049, 1019718.0, 0.282, 73530, 0.02, 877022.4, 0.242
'bali_phy_msa.331.fas', 199902.0, 0.055, 188366, 0.051, 18004, 0.005, 181184, 0.05, 1018990.0, 0.279, 75612, 0.021, 878325.2, 0.24
'bali_phy_msa.332.fas', 199338.0, 0.054, 188454, 0.051, 18568, 0.005, 182136, 0.05, 1016433.0, 0.277, 72966, 0.02, 867291.8, 0.236
'bali_phy_msa.333.fas', 199758.0, 0.055, 189023, 0.052, 17821, 0.005, 180158, 0.05, 1018110.0, 0.28, 75708, 0.021, 879576.4, 0.242
'bali_phy_msa.334.fas', 199887.0, 0.055, 189729, 0.052, 18705, 0.005, 178488, 0.049, 1019044.0, 0.282, 75339, 0.021, 871635.4, 0.241
'bali_phy_msa.335.fas', 199996.0, 0.055, 190439, 0.053, 17996, 0.005, 176850, 0.049, 1021389.0, 0.283, 73676, 0.02, 879735.0, 0.244
'bali_phy_msa.336.fas', 199758.0, 0.054, 188952, 0.052, 18274, 0.005, 180300, 0.049, 1018879.0, 0.278, 76063, 0.021, 876142.0, 0.239
'bali_phy_msa.337.fas', 199774.0, 0.055, 189774, 0.052, 18431, 0.005, 178624, 0.049, 1019047.0, 0.282, 74425, 0.021, 873437.2, 0.242
'bali_phy_msa.338.fas', 199541.0, 0.055, 190794, 0.053, 17775, 0.005, 177050, 0.049, 1016921.0, 0.282, 75120, 0.021, 878881.0, 0.243
'bali_phy_msa.339.fas', 199958.0, 0.055, 189460, 0.052, 18159, 0.005, 178884, 0.049, 1019544.0, 0.281, 74931, 0.021, 877108.2, 0.242
'bali_phy_msa.34.fas', 199234.0, 0.054, 188479, 0.051, 18176, 0.005, 182294, 0.049, 1016710.0, 0.275, 75243, 0.02, 873734.2, 0.236
'bali_phy_msa.340.fas', 198758.0, 0.053, 188095, 0.05, 18194, 0.005, 184014, 0.049, 1013841.0, 0.272, 74067, 0.02, 869165.2, 0.233
'bali_phy_msa.341.fas', 198948.0, 0.053, 187014, 0.05, 18234, 0.005, 185796, 0.05, 1014262.0, 0.271, 77237, 0.021, 871999.8, 0.233
'bali_phy_msa.342.fas', 200033.0, 0.054, 187605, 0.051, 18570, 0.005, 182444, 0.05, 1019158.0, 0.277, 75197, 0.02, 872166.2, 0.237
'bali_phy_msa.343.fas', 200036.0, 0.055, 188321, 0.051, 18859, 0.005, 181006, 0.049, 1020235.0, 0.278, 76433, 0.021, 871876.8, 0.238
'bali_phy_msa.344.fas', 199985.0, 0.055, 188857, 0.052, 18789, 0.005, 180036, 0.049, 1019011.0, 0.279, 74663, 0.02, 869776.8, 0.238
'bali_phy_msa.345.fas', 200158.0, 0.056, 189834, 0.053, 18557, 0.005, 177736, 0.05, 1021035.0, 0.285, 74127, 0.021, 874044.8, 0.244
'bali_phy_msa.346.fas', 199831.0, 0.055, 188895, 0.052, 18905, 0.005, 180268, 0.049, 1019431.0, 0.279, 74487, 0.02, 868814.4, 0.238
'bali_phy_msa.347.fas', 199862.0, 0.055, 187974, 0.051, 18912, 0.005, 182048, 0.05, 1019848.0, 0.278, 74980, 0.02, 869298.4, 0.237
'bali_phy_msa.348.fas', 199193.0, 0.055, 190517, 0.053, 18045, 0.005, 178300, 0.049, 1016139.0, 0.281, 76066, 0.021, 876095.0, 0.242
'bali_phy_msa.349.fas', 199353.0, 0.054, 187938, 0.051, 18782, 0.005, 183138, 0.05, 1016931.0, 0.276, 73966, 0.02, 866449.4, 0.235
'bali_phy_msa.35.fas', 199939.0, 0.056, 190666, 0.053, 17861, 0.005, 176510, 0.049, 1020686.0, 0.285, 74842, 0.021, 881616.0, 0.246
'bali_phy_msa.350.fas', 199679.0, 0.055, 188647, 0.052, 18165, 0.005, 181068, 0.05, 1018590.0, 0.28, 74104, 0.02, 874830.4, 0.241
'bali_phy_msa.351.fas', 199492.0, 0.054, 188769, 0.051, 18624, 0.005, 181198, 0.049, 1017082.0, 0.277, 76077, 0.021, 870679.4, 0.237
'bali_phy_msa.352.fas', 199680.0, 0.054, 188162, 0.051, 18764, 0.005, 182036, 0.05, 1018812.0, 0.278, 74121, 0.02, 868885.8, 0.237
'bali_phy_msa.353.fas', 199967.0, 0.055, 188798, 0.052, 18366, 0.005, 180190, 0.049, 1019745.0, 0.279, 75017, 0.021, 875064.0, 0.239
'bali_phy_msa.354.fas', 199845.0, 0.054, 187519, 0.051, 18560, 0.005, 182992, 0.05, 1018093.0, 0.276, 73821, 0.02, 869715.6, 0.236
'bali_phy_msa.355.fas', 199726.0, 0.054, 188724, 0.051, 18161, 0.005, 180820, 0.049, 1018881.0, 0.277, 74244, 0.02, 875351.0, 0.238
'bali_phy_msa.356.fas', 200035.0, 0.055, 189132, 0.052, 18173, 0.005, 179386, 0.049, 1021060.0, 0.28, 73298, 0.02, 876750.8, 0.24
'bali_phy_msa.357.fas', 199163.0, 0.054, 187706, 0.05, 17768, 0.005, 183982, 0.049, 1016167.0, 0.273, 73945, 0.02, 875635.6, 0.235
'bali_phy_msa.358.fas', 199383.0, 0.053, 187411, 0.05, 18474, 0.005, 184132, 0.049, 1015991.0, 0.272, 74009, 0.02, 868433.6, 0.232
'bali_phy_msa.359.fas', 199683.0, 0.054, 188594, 0.051, 18068, 0.005, 181166, 0.049, 1017831.0, 0.277, 77250, 0.021, 878167.8, 0.239
'bali_phy_msa.36.fas', 199557.0, 0.055, 189521, 0.052, 18260, 0.005, 179564, 0.049, 1017193.0, 0.279, 73489, 0.02, 872169.2, 0.239
'bali_phy_msa.360.fas', 199590.0, 0.055, 188721, 0.052, 17524, 0.005, 181098, 0.05, 1016499.0, 0.278, 74487, 0.02, 879526.4, 0.241
'bali_phy_msa.361.fas', 199202.0, 0.054, 188461, 0.051, 18033, 0.005, 182394, 0.05, 1015865.0, 0.276, 73596, 0.02, 872652.2, 0.237
'bali_phy_msa.362.fas', 199604.0, 0.054, 188020, 0.051, 18140, 0.005, 182472, 0.049, 1018252.0, 0.276, 75101, 0.02, 875458.6, 0.237
'bali_phy_msa.363.fas', 199239.0, 0.053, 187984, 0.05, 18119, 0.005, 183274, 0.049, 1015536.0, 0.272, 74116, 0.02, 871807.2, 0.233
'bali_phy_msa.364.fas', 199652.0, 0.054, 188321, 0.051, 18299, 0.005, 181774, 0.049, 1017635.0, 0.275, 75011, 0.02, 873301.2, 0.236
'bali_phy_msa.365.fas', 199880.0, 0.055, 189187, 0.052, 18632, 0.005, 179586, 0.049, 1019729.0, 0.279, 76073, 0.021, 873564.8, 0.239
'bali_phy_msa.366.fas', 199011.0, 0.053, 186414, 0.049, 18593, 0.005, 186870, 0.05, 1016053.0, 0.269, 73711, 0.02, 866460.0, 0.23
'bali_phy_msa.367.fas', 199895.0, 0.055, 190150, 0.053, 17937, 0.005, 177630, 0.049, 1019371.0, 0.283, 73397, 0.02, 877872.0, 0.243
'bali_phy_msa.368.fas', 199750.0, 0.055, 190040, 0.052, 17930, 0.005, 178140, 0.049, 1019810.0, 0.282, 75688, 0.021, 880570.0, 0.243
'bali_phy_msa.369.fas', 199840.0, 0.054, 188010, 0.051, 18171, 0.005, 182020, 0.049, 1019224.0, 0.275, 72462, 0.02, 873572.0, 0.236
'bali_phy_msa.37.fas', 199800.0, 0.055, 189752, 0.052, 17651, 0.005, 178616, 0.049, 1018182.0, 0.28, 75026, 0.021, 880974.8, 0.242
'bali_phy_msa.370.fas', 200172.0, 0.055, 189608, 0.053, 18103, 0.005, 178160, 0.049, 1021077.0, 0.283, 74548, 0.021, 878963.0, 0.243
'bali_phy_msa.371.fas', 200260.0, 0.055, 190026, 0.052, 18516, 0.005, 177148, 0.049, 1021331.0, 0.281, 74240, 0.02, 874981.4, 0.241
'bali_phy_msa.372.fas', 198755.0, 0.054, 188367, 0.051, 18314, 0.005, 183476, 0.049, 1013654.0, 0.273, 73064, 0.02, 866882.8, 0.234
'bali_phy_msa.373.fas', 199685.0, 0.054, 188528, 0.051, 18171, 0.005, 181294, 0.049, 1018481.0, 0.277, 75065, 0.02, 875577.2, 0.238
'bali_phy_msa.374.fas', 199373.0, 0.054, 188617, 0.051, 17794, 0.005, 181740, 0.049, 1015206.0, 0.275, 74318, 0.02, 875236.0, 0.237
'bali_phy_msa.375.fas', 199576.0, 0.055, 190263, 0.052, 17806, 0.005, 178042, 0.049, 1018912.0, 0.281, 74762, 0.021, 880005.6, 0.242
'bali_phy_msa.376.fas', 199851.0, 0.055, 189359, 0.052, 18267, 0.005, 179300, 0.049, 1019578.0, 0.281, 73466, 0.02, 874514.0, 0.241
'bali_phy_msa.377.fas', 200017.0, 0.055, 189978, 0.052, 17970, 0.005, 177730, 0.049, 1019915.0, 0.282, 72114, 0.02, 876783.0, 0.242
'bali_phy_msa.378.fas', 199227.0, 0.055, 189448, 0.052, 18527, 0.005, 180370, 0.05, 1015741.0, 0.28, 76409, 0.021, 870806.0, 0.24
'bali_phy_msa.379.fas', 199700.0, 0.054, 189204, 0.052, 17963, 0.005, 179912, 0.049, 1019084.0, 0.278, 74010, 0.02, 877481.6, 0.239
'bali_phy_msa.38.fas', 199977.0, 0.055, 189442, 0.052, 17809, 0.005, 178882, 0.049, 1019717.0, 0.281, 72485, 0.02, 878335.6, 0.242
'bali_phy_msa.380.fas', 200000.0, 0.055, 188225, 0.052, 19187, 0.005, 181270, 0.05, 1020796.0, 0.279, 76050, 0.021, 868722.0, 0.238
'bali_phy_msa.381.fas', 199753.0, 0.055, 189386, 0.052, 17972, 0.005, 179442, 0.049, 1019655.0, 0.28, 73493, 0.02, 877539.6, 0.241
'bali_phy_msa.382.fas', 199572.0, 0.054, 188673, 0.051, 18011, 0.005, 181230, 0.049, 1016597.0, 0.276, 73619, 0.02, 873860.0, 0.237
