code_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1
'PRANK_b1#0004_hhT_tree_2_OP_0.0971126692608415_Split_4.fasta', -32.594, -30.562, -33.565, -36.605
'PRANK_b1#0004_htH_tree_20_OP_0.1825262028599538_Split_4.fasta', -31.263, -29.456, -30.127, -35.418
'PRANK_b1#0004_htH_tree_2_OP_0.0971126692608415_Split_4.fasta', -32.568, -34.993, -38.759, -41.503
'PRANK_b1#0004_htT_tree_20_OP_0.1825262028599538_Split_4.fasta', -27.911, -26.182, -28.144, -30.857
'PRANK_b1#0004_htT_tree_2_OP_0.0971126692608415_Split_4.fasta', -32.498, -30.35, -33.54, -36.488
'PRANK_b1#0005_hhH_tree_67_OP_0.008476858088944328_Split_5.fasta', -8.394, -4.159, -4.945, -13.381
'PRANK_b1#0005_hhT_tree_67_OP_0.008476858088944328_Split_5.fasta', -11.436, -7.555, -8.44, -16.099
'PRANK_b1#0005_htH_tree_67_OP_0.008476858088944328_Split_5.fasta', -8.403, -4.169, -4.953, -13.389
'PRANK_b1#0005_htT_tree_67_OP_0.008476858088944328_Split_5.fasta', -11.475, -7.596, -8.495, -16.155
'PRANK_b1#0006_hhH_tree_90_OP_0.4673207261707267_Split_6.fasta', -30.992, -28.16, -30.014, -34.92
'PRANK_b1#0006_hhT_tree_90_OP_0.4673207261707267_Split_6.fasta', -31.653, -28.9, -30.507, -36.094
'PRANK_b1#0006_htH_tree_90_OP_0.4673207261707267_Split_6.fasta', -30.742, -27.819, -29.907, -34.849
'PRANK_b1#0006_htT_tree_90_OP_0.4673207261707267_Split_6.fasta', -30.619, -27.725, -30.266, -35.223
'PRANK_b1#0007_hhH_tree_41_OP_0.02098294888047958_Split_7.fasta', -35.759, -36.109, -30.68, -40.309
'PRANK_b1#0007_hhT_tree_41_OP_0.02098294888047958_Split_7.fasta', -33.54, -33.406, -30.546, -37.637
'PRANK_b1#0007_htH_tree_41_OP_0.02098294888047958_Split_7.fasta', -35.759, -36.109, -30.68, -40.309
'PRANK_b1#0007_htT_tree_41_OP_0.02098294888047958_Split_7.fasta', -33.54, -33.406, -30.546, -37.637
'PRANK_b1#0008_hhH_tree_15_OP_0.23700500204391878_Split_8.fasta', -38.203, -39.977, -36.857, -42.358
'PRANK_b1#0008_hhT_tree_15_OP_0.23700500204391878_Split_8.fasta', -44.972, -46.672, -44.231, -48.595
'PRANK_b1#0008_htH_tree_15_OP_0.23700500204391878_Split_8.fasta', -39.487, -41.367, -38.837, -44.22
'PRANK_b1#0008_htT_tree_15_OP_0.23700500204391878_Split_8.fasta', -36.513, -35.993, -35.837, -39.39
'PRANK_b1#0009_hhH_tree_29_OP_0.3263217068805121_Split_9.fasta', -46.681, -48.033, -45.485, -51.71
'PRANK_b1#0009_hhT_tree_29_OP_0.3263217068805121_Split_9.fasta', -49.25, -50.991, -47.928, -53.019
'PRANK_b1#0009_htH_tree_29_OP_0.3263217068805121_Split_9.fasta', -46.749, -48.103, -45.255, -51.871
'PRANK_b1#0009_htT_tree_29_OP_0.3263217068805121_Split_9.fasta', -49.371, -51.083, -48.434, -53.961
'PRANK_b1#0010_hhH_tree_55_OP_0.12131382649812672_Split_10.fasta', -17.314, -14.14, -20.385, -20.875
'PRANK_b1#0010_hhH_tree_78_OP_0.2199134490774199_Split_10.fasta', -56.961, -57.757, -54.771, -59.329
'PRANK_b1#0010_hhH_tree_93_OP_0.22235197408396468_Split_10.fasta', -14.98, -11.147, -11.377, -20.934
'PRANK_b1#0010_hhT_tree_55_OP_0.12131382649812672_Split_10.fasta', -17.187, -13.935, -20.38, -21.056
'PRANK_b1#0010_hhT_tree_78_OP_0.2199134490774199_Split_10.fasta', -58.095, -58.767, -55.539, -60.483
'PRANK_b1#0010_hhT_tree_93_OP_0.22235197408396468_Split_10.fasta', -14.822, -10.888, -11.231, -20.799
'PRANK_b1#0010_htH_tree_55_OP_0.12131382649812672_Split_10.fasta', -17.344, -14.177, -20.403, -20.906
'PRANK_b1#0010_htH_tree_78_OP_0.2199134490774199_Split_10.fasta', -57.089, -57.893, -54.485, -59.647
'PRANK_b1#0010_htH_tree_93_OP_0.22235197408396468_Split_10.fasta', -15.079, -11.26, -11.445, -21.049
'PRANK_b1#0010_htT_tree_55_OP_0.12131382649812672_Split_10.fasta', -17.3, -14.064, -20.494, -21.173
'PRANK_b1#0010_htT_tree_78_OP_0.2199134490774199_Split_10.fasta', -58.097, -58.768, -55.543, -60.485
'PRANK_b1#0010_htT_tree_93_OP_0.22235197408396468_Split_10.fasta', -14.639, -10.744, -10.383, -20.098
'PRANK_b1#0012_hhH_tree_39_OP_0.22687500454657905_Split_12.fasta', -11.357, -7.233, -11.604, -14.725
'PRANK_b1#0012_hhH_tree_42_OP_0.0496315149686164_Split_12.fasta', -21.813, -19.257, -21.646, -24.203
'PRANK_b1#0012_hhT_tree_39_OP_0.22687500454657905_Split_12.fasta', -10.372, -6.068, -12.272, -12.521
'PRANK_b1#0012_hhT_tree_42_OP_0.0496315149686164_Split_12.fasta', -20.96, -18.64, -20.323, -24.136
'PRANK_b1#0012_htH_tree_39_OP_0.22687500454657905_Split_12.fasta', -11.38, -7.252, -11.641, -14.762
'PRANK_b1#0012_htH_tree_42_OP_0.0496315149686164_Split_12.fasta', -21.981, -19.493, -21.776, -24.374
'PRANK_b1#0012_htT_tree_39_OP_0.22687500454657905_Split_12.fasta', -10.369, -6.062, -12.276, -12.512
'PRANK_b1#0012_htT_tree_42_OP_0.0496315149686164_Split_12.fasta', -20.94, -18.606, -20.318, -24.126
'PRANK_b1#0015_hhH_tree_18_OP_0.2024155938605975_Split_15.fasta', -13.34, -8.361, -15.533, -16.376
'PRANK_b1#0015_hhT_tree_18_OP_0.2024155938605975_Split_15.fasta', -11.327, -6.066, -11.998, -14.652
'PRANK_b1#0015_htH_tree_18_OP_0.2024155938605975_Split_15.fasta', -12.92, -7.84, -13.655, -15.414
'PRANK_b1#0015_htT_tree_18_OP_0.2024155938605975_Split_15.fasta', -11.342, -6.089, -12.008, -14.678
'PRANK_b1#0017_hhH_tree_25_OP_0.40331807202508463_Split_17.fasta', -28.201, -27.76, -27.028, -33.86
'PRANK_b1#0017_hhT_tree_25_OP_0.40331807202508463_Split_17.fasta', -29.887, -30.04, -30.913, -35.13
'PRANK_b1#0017_htH_tree_25_OP_0.40331807202508463_Split_17.fasta', -30.502, -30.589, -28.767, -35.946
'PRANK_b1#0017_htT_tree_25_OP_0.40331807202508463_Split_17.fasta', -31.31, -32.195, -33.805, -36.2
'PRANK_b1#0018_hhH_tree_75_OP_0.4799762788828158_Split_18.fasta', -31.413, -30.65, -30.883, -33.422
'PRANK_b1#0018_hhT_tree_75_OP_0.4799762788828158_Split_18.fasta', -30.139, -29.194, -30.433, -33.083
'PRANK_b1#0018_htH_tree_75_OP_0.4799762788828158_Split_18.fasta', -31.985, -31.118, -31.127, -33.71
'PRANK_b1#0018_htT_tree_75_OP_0.4799762788828158_Split_18.fasta', -31.24, -30.376, -32.083, -33.661
'PRANK_b1#0020_hhH_tree_32_OP_0.46510307915842913_Split_20.fasta', -54.317, -56.592, -51.295, -60.826
'PRANK_b1#0020_hhH_tree_45_OP_0.34336798907063576_Split_20.fasta', -13.645, -8.956, -15.279, -14.116
'PRANK_b1#0020_hhT_tree_32_OP_0.46510307915842913_Split_20.fasta', -52.55, -54.079, -49.962, -57.897
'PRANK_b1#0020_hhT_tree_45_OP_0.34336798907063576_Split_20.fasta', -14.884, -10.201, -15.597, -16.141
'PRANK_b1#0020_htH_tree_32_OP_0.46510307915842913_Split_20.fasta', -54.955, -57.128, -51.427, -60.88
'PRANK_b1#0020_htH_tree_45_OP_0.34336798907063576_Split_20.fasta', -13.67, -8.969, -15.295, -14.165
'PRANK_b1#0020_htT_tree_32_OP_0.46510307915842913_Split_20.fasta', -52.364, -53.889, -49.758, -57.799
'PRANK_b1#0020_htT_tree_45_OP_0.34336798907063576_Split_20.fasta', -15.64, -10.856, -15.756, -17.845
'PRANK_b1#0021_hhH_tree_72_OP_0.03379288926432422_Split_21.fasta', -18.847, -18.69, -21.871, -23.229
'PRANK_b1#0021_hhT_tree_72_OP_0.03379288926432422_Split_21.fasta', -23.949, -26.489, -33.038, -34.202
'PRANK_b1#0021_htH_tree_72_OP_0.03379288926432422_Split_21.fasta', -18.824, -18.666, -21.849, -23.202
'PRANK_b1#0021_htT_tree_72_OP_0.03379288926432422_Split_21.fasta', -24.279, -26.859, -32.843, -34.243
'PRANK_b1#0022_hhH_tree_82_OP_0.3028561213552523_Split_22.fasta', -36.044, -38.76, -40.838, -43.972
'PRANK_b1#0022_hhH_tree_83_OP_0.37330283834351374_Split_22.fasta', -9.433, -4.931, -12.457, -12.358
'PRANK_b1#0022_hhT_tree_82_OP_0.3028561213552523_Split_22.fasta', -33.468, -33.563, -30.738, -38.331
'PRANK_b1#0022_hhT_tree_83_OP_0.37330283834351374_Split_22.fasta', -23.757, -22.244, -22.852, -29.972
'PRANK_b1#0022_htH_tree_82_OP_0.3028561213552523_Split_22.fasta', -35.297, -37.806, -40.126, -43.101
'PRANK_b1#0022_htH_tree_83_OP_0.37330283834351374_Split_22.fasta', -9.386, -4.867, -12.388, -12.28
'PRANK_b1#0022_htT_tree_82_OP_0.3028561213552523_Split_22.fasta', -33.388, -33.482, -30.644, -38.248
'PRANK_b1#0022_htT_tree_83_OP_0.37330283834351374_Split_22.fasta', -23.418, -21.803, -22.264, -29.768
'PRANK_b1#0024_hhH_tree_12_OP_0.12503863659849623_Split_24.fasta', -21.812, -18.48, -22.691, -20.56
'PRANK_b1#0024_hhH_tree_28_OP_0.026059464327883253_Split_24.fasta', -14.622, -11.82, -14.668, -17.328
'PRANK_b1#0024_hhH_tree_34_OP_0.3871869419205337_Split_24.fasta', -16.123, -12.384, -14.249, -19.477
'PRANK_b1#0024_hhH_tree_58_OP_0.4060880752132891_Split_24.fasta', -20.105, -16.975, -18.763, -24.677
'PRANK_b1#0024_hhH_tree_65_OP_0.2277419037379937_Split_24.fasta', -27.395, -23.539, -27.562, -28.98
'PRANK_b1#0024_hhT_tree_12_OP_0.12503863659849623_Split_24.fasta', -22.344, -19.053, -23.24, -21.102
'PRANK_b1#0024_hhT_tree_28_OP_0.026059464327883253_Split_24.fasta', -14.185, -11.155, -15.743, -15.802
'PRANK_b1#0024_hhT_tree_34_OP_0.3871869419205337_Split_24.fasta', -23.22, -21.03, -18.509, -26.589
'PRANK_b1#0024_hhT_tree_58_OP_0.4060880752132891_Split_24.fasta', -20.166, -16.69, -20.105, -24.333
'PRANK_b1#0024_hhT_tree_65_OP_0.2277419037379937_Split_24.fasta', -27.257, -24.218, -27.639, -29.365
'PRANK_b1#0024_htH_tree_12_OP_0.12503863659849623_Split_24.fasta', -21.937, -18.631, -22.792, -20.689
'PRANK_b1#0024_htH_tree_28_OP_0.026059464327883253_Split_24.fasta', -14.622, -11.82, -14.668, -17.328
'PRANK_b1#0024_htH_tree_34_OP_0.3871869419205337_Split_24.fasta', -18.693, -15.991, -17.571, -22.037
'PRANK_b1#0024_htH_tree_58_OP_0.4060880752132891_Split_24.fasta', -16.73, -12.754, -17.627, -20.806
'PRANK_b1#0024_htH_tree_65_OP_0.2277419037379937_Split_24.fasta', -27.352, -23.438, -27.581, -28.938
'PRANK_b1#0024_htT_tree_12_OP_0.12503863659849623_Split_24.fasta', -22.344, -19.053, -23.24, -21.102
'PRANK_b1#0024_htT_tree_28_OP_0.026059464327883253_Split_24.fasta', -14.191, -11.162, -15.75, -15.81
'PRANK_b1#0024_htT_tree_34_OP_0.3871869419205337_Split_24.fasta', -20.873, -18.034, -16.632, -24.258
'PRANK_b1#0024_htT_tree_58_OP_0.4060880752132891_Split_24.fasta', -20.13, -16.61, -20.095, -24.253
'PRANK_b1#0024_htT_tree_65_OP_0.2277419037379937_Split_24.fasta', -27.238, -24.202, -27.63, -29.371
'PRANK_b1#0026_hhH_tree_87_OP_0.11403984600375927_Split_26.fasta', -34.602, -35.657, -30.061, -39.478
'PRANK_b1#0026_hhT_tree_87_OP_0.11403984600375927_Split_26.fasta', -31.807, -34.226, -30.995, -36.611
'PRANK_b1#0026_htH_tree_87_OP_0.11403984600375927_Split_26.fasta', -34.544, -35.62, -29.966, -39.385
'PRANK_b1#0026_htT_tree_87_OP_0.11403984600375927_Split_26.fasta', -31.795, -34.217, -30.979, -36.594
'PRANK_b1#0028_hhH_tree_70_OP_0.3490789034502281_Split_28.fasta', -41.837, -40.404, -41.436, -45.325
'PRANK_b1#0028_hhT_tree_70_OP_0.3490789034502281_Split_28.fasta', -35.633, -33.65, -31.525, -41.628
'PRANK_b1#0028_htH_tree_70_OP_0.3490789034502281_Split_28.fasta', -33.749, -31.34, -34.684, -38.664
'PRANK_b1#0028_htT_tree_70_OP_0.3490789034502281_Split_28.fasta', -32.227, -29.932, -33.284, -37.186
'PRANK_b1#0029_hhH_tree_1_OP_0.05363264786522631_Split_29.fasta', -42.057, -41.235, -39.284, -46.052
'PRANK_b1#0029_hhH_tree_62_OP_0.09025347905865139_Split_29.fasta', -48.664, -50.819, -43.242, -51.936
'PRANK_b1#0029_hhT_tree_1_OP_0.05363264786522631_Split_29.fasta', -42.838, -42.159, -42.471, -44.957
'PRANK_b1#0029_hhT_tree_62_OP_0.09025347905865139_Split_29.fasta', -46.378, -48.498, -38.377, -49.542
'PRANK_b1#0029_htH_tree_1_OP_0.05363264786522631_Split_29.fasta', -42.101, -41.283, -41.6, -44.164
'PRANK_b1#0029_htH_tree_62_OP_0.09025347905865139_Split_29.fasta', -48.664, -50.819, -43.242, -51.936
'PRANK_b1#0029_htT_tree_1_OP_0.05363264786522631_Split_29.fasta', -42.752, -42.07, -39.987, -46.753
'PRANK_b1#0029_htT_tree_62_OP_0.09025347905865139_Split_29.fasta', -46.373, -48.492, -38.375, -49.54
'PRANK_b1#0030_hhH_tree_68_OP_0.2161589229083642_Split_30.fasta', -16.25, -12.595, -21.58, -21.344
'PRANK_b1#0030_hhT_tree_68_OP_0.2161589229083642_Split_30.fasta', -15.402, -11.631, -18.797, -20.357
'PRANK_b1#0030_htH_tree_68_OP_0.2161589229083642_Split_30.fasta', -14.267, -10.615, -19.39, -19.377
'PRANK_b1#0030_htT_tree_68_OP_0.2161589229083642_Split_30.fasta', -15.485, -11.717, -18.872, -20.425
'PRANK_b1#0032_hhH_tree_17_OP_0.0883996370966601_Split_32.fasta', -39.727, -38.623, -38.784, -43.47
'PRANK_b1#0032_hhH_tree_31_OP_0.2991272106085847_Split_32.fasta', -7.638, -3.415, -11.054, -11.312
'PRANK_b1#0032_hhH_tree_57_OP_0.01035969654869301_Split_32.fasta', -14.702, -12.285, -13.54, -16.628
'PRANK_b1#0032_hhH_tree_74_OP_0.34003546929790274_Split_32.fasta', -16.412, -12.405, -21.492, -21.675
'PRANK_b1#0032_hhH_tree_76_OP_0.3744455664317578_Split_32.fasta', -37.196, -36.113, -38.165, -42.686
'PRANK_b1#0032_hhT_tree_17_OP_0.0883996370966601_Split_32.fasta', -43.308, -42.954, -42.235, -46.697
'PRANK_b1#0032_hhT_tree_31_OP_0.2991272106085847_Split_32.fasta', -9.048, -4.856, -11.6, -12.942
'PRANK_b1#0032_hhT_tree_57_OP_0.01035969654869301_Split_32.fasta', -14.107, -11.451, -12.566, -16.035
'PRANK_b1#0032_hhT_tree_74_OP_0.34003546929790274_Split_32.fasta', -33.757, -32.973, -34.285, -39.161
'PRANK_b1#0032_hhT_tree_76_OP_0.3744455664317578_Split_32.fasta', -40.028, -39.7, -38.759, -45.556
'PRANK_b1#0032_htH_tree_17_OP_0.0883996370966601_Split_32.fasta', -39.628, -38.528, -38.716, -43.396
'PRANK_b1#0032_htH_tree_31_OP_0.2991272106085847_Split_32.fasta', -7.639, -3.391, -11.081, -11.34
'PRANK_b1#0032_htH_tree_57_OP_0.01035969654869301_Split_32.fasta', -14.702, -12.285, -13.54, -16.628
'PRANK_b1#0032_htH_tree_74_OP_0.34003546929790274_Split_32.fasta', -31.371, -30.569, -30.175, -36.911
'PRANK_b1#0032_htH_tree_76_OP_0.3744455664317578_Split_32.fasta', -37.216, -36.119, -38.195, -42.678
'PRANK_b1#0032_htT_tree_17_OP_0.0883996370966601_Split_32.fasta', -43.202, -42.832, -42.134, -46.596
'PRANK_b1#0032_htT_tree_31_OP_0.2991272106085847_Split_32.fasta', -9.048, -4.856, -11.6, -12.942
'PRANK_b1#0032_htT_tree_57_OP_0.01035969654869301_Split_32.fasta', -14.138, -11.458, -12.632, -16.052
'PRANK_b1#0032_htT_tree_74_OP_0.34003546929790274_Split_32.fasta', -16.739, -12.801, -21.741, -22.197
'PRANK_b1#0032_htT_tree_76_OP_0.3744455664317578_Split_32.fasta', -40.028, -39.7, -38.759, -45.556
'PRANK_b1#0034_hhH_tree_33_OP_0.48048927330141855_Split_34.fasta', -50.505, -49.318, -49.725, -53.393
'PRANK_b1#0034_hhH_tree_52_OP_0.03486385316080837_Split_34.fasta', -43.184, -44.877, -37.762, -46.524
'PRANK_b1#0034_hhT_tree_33_OP_0.48048927330141855_Split_34.fasta', -37.112, -35.928, -35.319, -40.968
'PRANK_b1#0034_hhT_tree_52_OP_0.03486385316080837_Split_34.fasta', -47.632, -50.308, -39.082, -51.584
'PRANK_b1#0034_htH_tree_33_OP_0.48048927330141855_Split_34.fasta', -36.694, -35.131, -35.236, -39.821
'PRANK_b1#0034_htH_tree_52_OP_0.03486385316080837_Split_34.fasta', -43.186, -44.881, -37.767, -46.528
'PRANK_b1#0034_htT_tree_33_OP_0.48048927330141855_Split_34.fasta', -36.785, -35.53, -35.044, -40.61
'PRANK_b1#0034_htT_tree_52_OP_0.03486385316080837_Split_34.fasta', -47.632, -50.308, -39.082, -51.584
'PRANK_b1#0036_hhH_tree_8_OP_0.3698786236358351_Split_36.fasta', -22.724, -17.808, -24.595, -25.831
'PRANK_b1#0036_hhT_tree_8_OP_0.3698786236358351_Split_36.fasta', -22.724, -17.873, -24.399, -26.028
'PRANK_b1#0036_htH_tree_8_OP_0.3698786236358351_Split_36.fasta', -22.77, -18.153, -22.876, -25.167
'PRANK_b1#0036_htT_tree_8_OP_0.3698786236358351_Split_36.fasta', -21.574, -16.745, -20.087, -25.61
'PRANK_b1#0037_hhH_tree_19_OP_0.2601680197593299_Split_37.fasta', -20.429, -18.813, -20.632, -22.779
'PRANK_b1#0037_hhT_tree_19_OP_0.2601680197593299_Split_37.fasta', -19.97, -18.316, -20.285, -22.286
'PRANK_b1#0037_htH_tree_19_OP_0.2601680197593299_Split_37.fasta', -20.515, -18.977, -20.671, -22.88
'PRANK_b1#0037_htT_tree_19_OP_0.2601680197593299_Split_37.fasta', -19.991, -18.337, -20.323, -22.324
'PRANK_b1#0038_hhH_tree_22_OP_0.1313757710015392_Split_38.fasta', -27.807, -26.477, -24.509, -33.611
'PRANK_b1#0038_hhH_tree_38_OP_0.29843463616112814_Split_38.fasta', -10.988, -6.295, -12.535, -13.783
'PRANK_b1#0038_hhH_tree_91_OP_0.31689700001611826_Split_38.fasta', -17.395, -14.174, -16.7, -22.048
'PRANK_b1#0038_hhT_tree_22_OP_0.1313757710015392_Split_38.fasta', -28.648, -27.232, -25.408, -34.181
'PRANK_b1#0038_hhT_tree_38_OP_0.29843463616112814_Split_38.fasta', -11.041, -6.402, -9.846, -14.703
'PRANK_b1#0038_hhT_tree_91_OP_0.31689700001611826_Split_38.fasta', -16.279, -13.041, -15.737, -20.416
'PRANK_b1#0038_htH_tree_22_OP_0.1313757710015392_Split_38.fasta', -27.655, -26.346, -24.35, -33.486
'PRANK_b1#0038_htH_tree_38_OP_0.29843463616112814_Split_38.fasta', -10.948, -6.258, -12.51, -13.779
'PRANK_b1#0038_htH_tree_91_OP_0.31689700001611826_Split_38.fasta', -15.996, -12.47, -16.316, -18.702
'PRANK_b1#0038_htT_tree_22_OP_0.1313757710015392_Split_38.fasta', -28.633, -27.253, -25.373, -34.117
'PRANK_b1#0038_htT_tree_38_OP_0.29843463616112814_Split_38.fasta', -11.041, -6.402, -9.846, -14.703
'PRANK_b1#0038_htT_tree_91_OP_0.31689700001611826_Split_38.fasta', -17.3, -14.309, -16.93, -21.58
'PRANK_b1#0040_hhH_tree_27_OP_0.14896923282821622_Split_40.fasta', -6.831, -1.413, -9.46, -8.49
'PRANK_b1#0040_hhH_tree_9_OP_0.3803136599863731_Split_40.fasta', -41.005, -40.464, -39.05, -46.834
'PRANK_b1#0040_hhT_tree_27_OP_0.14896923282821622_Split_40.fasta', -6.686, -1.256, -9.753, -7.662
'PRANK_b1#0040_hhT_tree_9_OP_0.3803136599863731_Split_40.fasta', -44.036, -43.975, -42.661, -49.451
'PRANK_b1#0040_htH_tree_27_OP_0.14896923282821622_Split_40.fasta', -6.828, -1.411, -9.454, -8.485
'PRANK_b1#0040_htH_tree_9_OP_0.3803136599863731_Split_40.fasta', -41.549, -41.105, -39.389, -47.338
'PRANK_b1#0040_htT_tree_27_OP_0.14896923282821622_Split_40.fasta', -6.258, -0.86, -8.778, -7.913
'PRANK_b1#0040_htT_tree_9_OP_0.3803136599863731_Split_40.fasta', -43.538, -43.361, -42.351, -48.949
'PRANK_b1#0041_hhH_tree_98_OP_0.2156405548443302_Split_41.fasta', -42.236, -41.916, -37.799, -45.092
'PRANK_b1#0041_hhT_tree_98_OP_0.2156405548443302_Split_41.fasta', -40.543, -40.311, -35.358, -43.799
'PRANK_b1#0041_htH_tree_98_OP_0.2156405548443302_Split_41.fasta', -42.254, -41.96, -38.039, -45.373
'PRANK_b1#0041_htT_tree_98_OP_0.2156405548443302_Split_41.fasta', -40.681, -40.43, -35.505, -43.924
'PRANK_b1#0042_hhH_tree_26_OP_0.19458729828343746_Split_42.fasta', -10.143, -5.234, -12.826, -14.043
'PRANK_b1#0042_hhH_tree_50_OP_0.41441335319694456_Split_42.fasta', -25.245, -22.582, -22.145, -28.796
'PRANK_b1#0042_hhT_tree_26_OP_0.19458729828343746_Split_42.fasta', -13.453, -9.403, -8.831, -20.116
'PRANK_b1#0042_hhT_tree_50_OP_0.41441335319694456_Split_42.fasta', -26.347, -24.343, -22.874, -30.271
'PRANK_b1#0042_htH_tree_26_OP_0.19458729828343746_Split_42.fasta', -12.679, -8.4, -15.256, -16.883
'PRANK_b1#0042_htH_tree_50_OP_0.41441335319694456_Split_42.fasta', -25.906, -23.566, -22.534, -29.658
'PRANK_b1#0042_htT_tree_26_OP_0.19458729828343746_Split_42.fasta', -13.359, -9.288, -8.757, -20.024
'PRANK_b1#0042_htT_tree_50_OP_0.41441335319694456_Split_42.fasta', -26.402, -24.394, -22.958, -30.331
'PRANK_b1#0044_hhH_tree_66_OP_0.002445136450722696_Split_44.fasta', -22.935, -21.315, -24.654, -27.353
'PRANK_b1#0044_hhT_tree_66_OP_0.002445136450722696_Split_44.fasta', -27.179, -25.719, -25.408, -33.742
'PRANK_b1#0044_htH_tree_66_OP_0.002445136450722696_Split_44.fasta', -15.801, -12.894, -12.97, -21.571
'PRANK_b1#0044_htT_tree_66_OP_0.002445136450722696_Split_44.fasta', -16.144, -12.881, -12.476, -21.645
'PRANK_b1#0047_hhH_tree_49_OP_0.3808211405032018_Split_47.fasta', -27.486, -25.094, -24.991, -32.4
'PRANK_b1#0047_hhH_tree_54_OP_0.19617966006842125_Split_47.fasta', -32.484, -32.166, -31.813, -38.007
'PRANK_b1#0047_hhH_tree_94_OP_0.02673109171310184_Split_47.fasta', -15.16, -11.755, -10.409, -18.665
'PRANK_b1#0047_hhT_tree_49_OP_0.3808211405032018_Split_47.fasta', -23.584, -20.881, -23.589, -26.556
'PRANK_b1#0047_hhT_tree_54_OP_0.19617966006842125_Split_47.fasta', -13.673, -10.459, -16.512, -16.414
'PRANK_b1#0047_hhT_tree_94_OP_0.02673109171310184_Split_47.fasta', -14.266, -10.143, -10.757, -18.005
'PRANK_b1#0047_htH_tree_49_OP_0.3808211405032018_Split_47.fasta', -22.949, -20.18, -23.03, -26.599
'PRANK_b1#0047_htH_tree_54_OP_0.19617966006842125_Split_47.fasta', -32.48, -32.167, -31.818, -37.998
'PRANK_b1#0047_htH_tree_94_OP_0.02673109171310184_Split_47.fasta', -16.048, -12.837, -10.614, -20.497
'PRANK_b1#0047_htT_tree_49_OP_0.3808211405032018_Split_47.fasta', -23.383, -20.709, -23.394, -26.374
'PRANK_b1#0047_htT_tree_54_OP_0.19617966006842125_Split_47.fasta', -13.358, -10.06, -16.152, -15.949
'PRANK_b1#0047_htT_tree_94_OP_0.02673109171310184_Split_47.fasta', -14.234, -10.11, -10.706, -17.958
'23410', 3.991, 9.791, 2.115, 0.443
