code_BLOSUM62_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5
'PRANK_b0#0087_hhT_tree_44_OP_0.200818760412537_Split_87.fasta', 28504.0, 0.041, 26146, 0.038, 8569, 0.012, 112621, 0.162, 154911.0, 0.222, -12581, -0.018, 34605.5, 0.05
'PRANK_b0#0087_htT_tree_44_OP_0.200818760412537_Split_87.fasta', 28504.0, 0.041, 26146, 0.038, 8567, 0.012, 112621, 0.162, 154911.0, 0.222, -12581, -0.018, 34617.5, 0.05
'PRANK_b0#0087_thT_tree_44_OP_0.200818760412537_Split_87.fasta', 28534.0, 0.041, 26129, 0.037, 8580, 0.012, 112595, 0.162, 155091.0, 0.223, -12570, -0.018, 34743.5, 0.05
'PRANK_b0#0087_ttT_tree_44_OP_0.200818760412537_Split_87.fasta', 28509.0, 0.041, 26141, 0.038, 8569, 0.012, 112621, 0.162, 154936.0, 0.222, -12569, -0.018, 34642.5, 0.05
'PRANK_b0#0088_hhH_tree_14_OP_0.3064418702671071_Split_88.fasta', 23775.0, 0.034, 15365, 0.022, 10011, 0.014, 143641, 0.204, 129026.0, 0.183, -5514, -0.008, -8374.5, -0.012
'PRANK_b0#0088_hhT_tree_92_OP_0.23387605000900108_Split_88.fasta', 31323.0, 0.052, 23218, 0.038, 9727, 0.016, 112839, 0.187, 169833.0, 0.281, -8780, -0.015, 46271.5, 0.077
'PRANK_b0#0088_htH_tree_92_OP_0.23387605000900108_Split_88.fasta', 31474.0, 0.053, 23113, 0.039, 10360, 0.018, 112747, 0.191, 171037.0, 0.29, -7818, -0.013, 44685.5, 0.076
'PRANK_b0#0088_htT_tree_14_OP_0.3064418702671071_Split_88.fasta', 24091.0, 0.036, 16038, 0.024, 9757, 0.015, 141663, 0.213, 130822.0, 0.197, -5845, -0.009, -4396.5, -0.007
'PRANK_b0#0088_thH_tree_92_OP_0.23387605000900108_Split_88.fasta', 31470.0, 0.053, 23119, 0.039, 10259, 0.017, 112743, 0.191, 171021.0, 0.29, -7918, -0.013, 45177.5, 0.077
'PRANK_b0#0088_thT_tree_14_OP_0.3064418702671071_Split_88.fasta', 24137.0, 0.036, 16097, 0.024, 9771, 0.015, 141453, 0.213, 131054.0, 0.197, -5777, -0.009, -4075.5, -0.006
'PRANK_b0#0088_thT_tree_92_OP_0.23387605000900108_Split_88.fasta', 31136.0, 0.052, 23353, 0.039, 9572, 0.016, 112943, 0.188, 168852.0, 0.281, -8484, -0.014, 46464.5, 0.077
'PRANK_b0#0088_ttH_tree_14_OP_0.3064418702671071_Split_88.fasta', 23775.0, 0.034, 15365, 0.022, 10011, 0.014, 143641, 0.204, 129026.0, 0.183, -5514, -0.008, -8374.5, -0.012
'PRANK_b0#0089_hhH_tree_21_OP_0.22890592879188038_Split_89.fasta', 32740.0, 0.056, 24517, 0.042, 10300, 0.018, 107407, 0.185, 177621.0, 0.306, -9938, -0.017, 52179.5, 0.09
'PRANK_b0#0089_htT_tree_21_OP_0.22890592879188038_Split_89.fasta', 32858.0, 0.057, 24400, 0.042, 10657, 0.018, 107405, 0.185, 178334.0, 0.308, -9895, -0.017, 50794.5, 0.088
'PRANK_b0#0089_thH_tree_21_OP_0.22890592879188038_Split_89.fasta', 32745.0, 0.056, 24518, 0.042, 10226, 0.018, 107395, 0.185, 177646.0, 0.306, -9915, -0.017, 52677.5, 0.091
'PRANK_b0#0089_ttT_tree_21_OP_0.22890592879188038_Split_89.fasta', 32882.0, 0.057, 24385, 0.042, 10601, 0.018, 107387, 0.185, 178454.0, 0.308, -9889, -0.017, 51265.5, 0.088
'PRANK_b0#0090_hhT_tree_95_OP_0.1030307002700046_Split_90.fasta', 31488.0, 0.056, 27233, 0.049, 7210, 0.013, 104479, 0.187, 171908.0, 0.307, -12560, -0.022, 63848.5, 0.114
'PRANK_b0#0090_thH_tree_95_OP_0.1030307002700046_Split_90.fasta', 32070.0, 0.059, 27437, 0.051, 7130, 0.013, 102907, 0.19, 174845.0, 0.324, -12626, -0.023, 67985.5, 0.126
'PRANK_b0#0090_ttH_tree_95_OP_0.1030307002700046_Split_90.fasta', 32157.0, 0.06, 27364, 0.051, 7128, 0.013, 102879, 0.19, 175280.0, 0.324, -12548, -0.023, 68524.5, 0.127
'PRANK_b0#0090_ttT_tree_95_OP_0.1030307002700046_Split_90.fasta', 31577.0, 0.056, 27158, 0.049, 7209, 0.013, 104451, 0.187, 172352.0, 0.308, -12469, -0.022, 64403.5, 0.115
'PRANK_b0#0091_hhH_tree_4_OP_0.3917727204478945_Split_91.fasta', 31305.0, 0.048, 22117, 0.034, 12004, 0.018, 115077, 0.177, 169742.0, 0.261, -8110, -0.012, 32069.5, 0.049
'PRANK_b0#0091_htT_tree_4_OP_0.3917727204478945_Split_91.fasta', 31670.0, 0.049, 22310, 0.035, 12076, 0.019, 113961, 0.177, 171883.0, 0.267, -7726, -0.012, 34720.5, 0.054
'PRANK_b0#0091_thH_tree_4_OP_0.3917727204478945_Split_91.fasta', 31219.0, 0.048, 21976, 0.034, 12235, 0.019, 115531, 0.178, 169341.0, 0.261, -7893, -0.012, 30272.5, 0.047
'PRANK_b0#0091_thT_tree_4_OP_0.3917727204478945_Split_91.fasta', 31549.0, 0.049, 22199, 0.034, 12223, 0.019, 114425, 0.178, 171171.0, 0.266, -7802, -0.012, 32818.5, 0.051
'PRANK_b0#0096_hhH_tree_77_OP_0.06320220646162977_Split_96.fasta', 27627.0, 0.042, 22890, 0.035, 7880, 0.012, 120887, 0.184, 150385.0, 0.229, -10322, -0.016, 32339.5, 0.049
'PRANK_b0#0096_hhT_tree_77_OP_0.06320220646162977_Split_96.fasta', 26265.0, 0.035, 21724, 0.029, 7894, 0.011, 125943, 0.17, 143302.0, 0.193, -9820, -0.013, 23146.5, 0.031
'PRANK_b0#0096_htH_tree_77_OP_0.06320220646162977_Split_96.fasta', 27627.0, 0.042, 22890, 0.035, 7880, 0.012, 120887, 0.184, 150385.0, 0.229, -10322, -0.016, 32339.5, 0.049
'PRANK_b0#0096_ttT_tree_77_OP_0.06320220646162977_Split_96.fasta', 26218.0, 0.035, 21535, 0.029, 7920, 0.011, 126415, 0.171, 143082.0, 0.193, -9897, -0.013, 22457.5, 0.03
'PRANK_b1#0000_hhH_tree_61_OP_0.4330011748014624_Split_0.fasta', 31535.0, 0.05, 22404, 0.036, 12424, 0.02, 114043, 0.182, 170016.0, 0.271, -6906, -0.011, 31544.5, 0.05
'PRANK_b1#0000_hhT_tree_61_OP_0.4330011748014624_Split_0.fasta', 31711.0, 0.05, 22135, 0.035, 12446, 0.02, 114229, 0.18, 170952.0, 0.27, -6262, -0.01, 32899.5, 0.052
'PRANK_b1#0000_htH_tree_61_OP_0.4330011748014624_Split_0.fasta', 31535.0, 0.05, 22403, 0.036, 12423, 0.02, 114045, 0.182, 170016.0, 0.271, -6905, -0.011, 31550.5, 0.05
'PRANK_b1#0000_htT_tree_61_OP_0.4330011748014624_Split_0.fasta', 31734.0, 0.05, 22113, 0.035, 12438, 0.02, 114227, 0.18, 171046.0, 0.27, -6274, -0.01, 33030.5, 0.052
'PRANK_b1#0001_hhH_tree_89_OP_0.08315440018559267_Split_1.fasta', 32659.0, 0.058, 26412, 0.047, 7839, 0.014, 103779, 0.184, 176941.0, 0.314, -10584, -0.019, 67433.5, 0.12
'PRANK_b1#0001_hhT_tree_89_OP_0.08315440018559267_Split_1.fasta', 32724.0, 0.058, 26381, 0.047, 7861, 0.014, 103711, 0.184, 177396.0, 0.315, -10517, -0.019, 67857.5, 0.12
'PRANK_b1#0001_htH_tree_89_OP_0.08315440018559267_Split_1.fasta', 32659.0, 0.058, 26416, 0.047, 7836, 0.014, 103771, 0.184, 176942.0, 0.314, -10550, -0.019, 67490.5, 0.12
'PRANK_b1#0001_htT_tree_89_OP_0.08315440018559267_Split_1.fasta', 32677.0, 0.058, 26432, 0.047, 7843, 0.014, 103703, 0.184, 177121.0, 0.314, -10623, -0.019, 67588.5, 0.12
'PRANK_b1#0004_hhH_tree_20_OP_0.1825262028599538_Split_4.fasta', 30165.0, 0.048, 22553, 0.036, 9638, 0.015, 116485, 0.186, 163615.0, 0.261, -8096, -0.013, 39448.5, 0.063
'PRANK_b1#0004_hhH_tree_2_OP_0.0971126692608415_Split_4.fasta', 30174.0, 0.045, 25136, 0.038, 8941, 0.013, 111301, 0.166, 163361.0, 0.244, -11123, -0.017, 42941.5, 0.064
'PRANK_b1#0004_hhT_tree_20_OP_0.1825262028599538_Split_4.fasta', 30151.0, 0.048, 23021, 0.036, 8344, 0.013, 115577, 0.182, 163087.0, 0.258, -8999, -0.014, 46235.5, 0.073
'PRANK_b1#0004_hhT_tree_2_OP_0.0971126692608415_Split_4.fasta', 27330.0, 0.043, 24858, 0.039, 9761, 0.016, 117545, 0.187, 148022.0, 0.235, -11497, -0.018, 19186.5, 0.03
'PRANK_b1#0004_htH_tree_20_OP_0.1825262028599538_Split_4.fasta', 30141.0, 0.048, 22752, 0.036, 9433, 0.015, 116135, 0.185, 163534.0, 0.261, -8286, -0.013, 40582.5, 0.065
'PRANK_b1#0004_htH_tree_2_OP_0.0971126692608415_Split_4.fasta', 30089.0, 0.045, 25122, 0.038, 8942, 0.013, 111499, 0.167, 163139.0, 0.244, -11144, -0.017, 42593.5, 0.064
'PRANK_b1#0004_htT_tree_20_OP_0.1825262028599538_Split_4.fasta', 30119.0, 0.048, 23045, 0.036, 8334, 0.013, 115593, 0.183, 162895.0, 0.257, -9012, -0.014, 46082.5, 0.073
'PRANK_b1#0004_htT_tree_2_OP_0.0971126692608415_Split_4.fasta', 27321.0, 0.043, 24876, 0.04, 9774, 0.016, 117527, 0.187, 147949.0, 0.235, -11539, -0.018, 19002.5, 0.03
'PRANK_b1#0005_hhH_tree_67_OP_0.008476858088944328_Split_5.fasta', 31728.0, 0.058, 26579, 0.049, 5554, 0.01, 105307, 0.193, 172777.0, 0.317, -14534, -0.027, 72265.5, 0.133
'PRANK_b1#0005_hhT_tree_67_OP_0.008476858088944328_Split_5.fasta', 31123.0, 0.054, 25978, 0.045, 6011, 0.01, 107719, 0.186, 169516.0, 0.293, -13980, -0.024, 65610.5, 0.113
'PRANK_b1#0005_htH_tree_67_OP_0.008476858088944328_Split_5.fasta', 31728.0, 0.058, 26579, 0.049, 5557, 0.01, 105307, 0.193, 172777.0, 0.317, -14534, -0.027, 72247.5, 0.133
'PRANK_b1#0005_htT_tree_67_OP_0.008476858088944328_Split_5.fasta', 31125.0, 0.054, 25972, 0.045, 6016, 0.01, 107727, 0.186, 169526.0, 0.293, -13978, -0.024, 65588.5, 0.113
'PRANK_b1#0006_hhH_tree_90_OP_0.4673207261707267_Split_6.fasta', 30016.0, 0.046, 21102, 0.032, 13627, 0.021, 119685, 0.184, 164372.0, 0.253, -7021, -0.011, 15746.5, 0.024
'PRANK_b1#0006_hhT_tree_90_OP_0.4673207261707267_Split_6.fasta', 29912.0, 0.046, 21180, 0.033, 13777, 0.021, 119737, 0.184, 163804.0, 0.252, -6825, -0.011, 14448.5, 0.022
'PRANK_b1#0006_htH_tree_90_OP_0.4673207261707267_Split_6.fasta', 30059.0, 0.046, 21129, 0.032, 13629, 0.021, 119545, 0.184, 164561.0, 0.253, -7010, -0.011, 16004.5, 0.025
'PRANK_b1#0006_htT_tree_90_OP_0.4673207261707267_Split_6.fasta', 30059.0, 0.046, 21186, 0.033, 13661, 0.021, 119431, 0.184, 164449.0, 0.253, -6827, -0.01, 15940.5, 0.025
'PRANK_b1#0007_hhH_tree_41_OP_0.02098294888047958_Split_7.fasta', 28757.0, 0.047, 23828, 0.039, 4971, 0.008, 116751, 0.19, 154713.0, 0.252, -11898, -0.019, 54613.5, 0.089
'PRANK_b1#0007_hhT_tree_41_OP_0.02098294888047958_Split_7.fasta', 29009.0, 0.048, 24310, 0.04, 5970, 0.01, 115283, 0.189, 156222.0, 0.257, -11776, -0.019, 50984.5, 0.084
'PRANK_b1#0007_htH_tree_41_OP_0.02098294888047958_Split_7.fasta', 28757.0, 0.047, 23828, 0.039, 4971, 0.008, 116751, 0.19, 154713.0, 0.252, -11898, -0.019, 54613.5, 0.089
'PRANK_b1#0007_htT_tree_41_OP_0.02098294888047958_Split_7.fasta', 29009.0, 0.048, 24310, 0.04, 5970, 0.01, 115283, 0.189, 156222.0, 0.257, -11776, -0.019, 50984.5, 0.084
'PRANK_b1#0008_hhH_tree_15_OP_0.23700500204391878_Split_8.fasta', 29447.0, 0.044, 21301, 0.032, 12203, 0.018, 120425, 0.18, 159665.0, 0.238, -7874, -0.012, 18360.5, 0.027
'PRANK_b1#0008_hhT_tree_15_OP_0.23700500204391878_Split_8.fasta', 27624.0, 0.042, 22468, 0.034, 12670, 0.019, 121737, 0.184, 149729.0, 0.227, -9205, -0.014, 3635.5, 0.006
'PRANK_b1#0008_htH_tree_15_OP_0.23700500204391878_Split_8.fasta', 29459.0, 0.044, 21337, 0.032, 12610, 0.019, 120329, 0.181, 159851.0, 0.24, -8024, -0.012, 16002.5, 0.024
'PRANK_b1#0008_htT_tree_15_OP_0.23700500204391878_Split_8.fasta', 28567.0, 0.045, 24121, 0.038, 12794, 0.02, 116545, 0.185, 155295.0, 0.246, -9166, -0.015, 11092.5, 0.018
'PRANK_b1#0009_hhH_tree_29_OP_0.3263217068805121_Split_9.fasta', 28993.0, 0.044, 24492, 0.037, 13126, 0.02, 114951, 0.174, 157377.0, 0.239, -10520, -0.016, 10625.5, 0.016
'PRANK_b1#0009_hhT_tree_29_OP_0.3263217068805121_Split_9.fasta', 28588.0, 0.042, 22854, 0.033, 13170, 0.019, 119037, 0.174, 155151.0, 0.226, -9011, -0.013, 7601.5, 0.011
'PRANK_b1#0009_htH_tree_29_OP_0.3263217068805121_Split_9.fasta', 28970.0, 0.044, 24516, 0.037, 13131, 0.02, 114949, 0.174, 157262.0, 0.239, -10541, -0.016, 10460.5, 0.016
'PRANK_b1#0009_htT_tree_29_OP_0.3263217068805121_Split_9.fasta', 28596.0, 0.042, 22835, 0.033, 13244, 0.019, 119059, 0.174, 155191.0, 0.226, -8931, -0.013, 7266.5, 0.011
'PRANK_b1#0010_hhH_tree_55_OP_0.12131382649812672_Split_10.fasta', 31515.0, 0.055, 25574, 0.044, 9576, 0.017, 107743, 0.187, 171037.0, 0.297, -10804, -0.019, 48905.5, 0.085
'PRANK_b1#0010_hhH_tree_78_OP_0.2199134490774199_Split_10.fasta', 23395.0, 0.033, 18463, 0.026, 8857, 0.012, 138205, 0.193, 126866.0, 0.177, -8315, -0.012, -3693.5, -0.005
'PRANK_b1#0010_hhH_tree_93_OP_0.22235197408396468_Split_10.fasta', 32373.0, 0.056, 23828, 0.041, 8968, 0.015, 109519, 0.188, 176623.0, 0.303, -9028, -0.015, 59027.5, 0.101
'PRANK_b1#0010_hhT_tree_55_OP_0.12131382649812672_Split_10.fasta', 31578.0, 0.054, 25528, 0.044, 9637, 0.017, 107709, 0.186, 171397.0, 0.296, -10603, -0.018, 49117.5, 0.085
'PRANK_b1#0010_hhT_tree_78_OP_0.2199134490774199_Split_10.fasta', 23245.0, 0.032, 18646, 0.026, 9355, 0.013, 138139, 0.193, 125697.0, 0.176, -8452, -0.012, -7954.5, -0.011
'PRANK_b1#0010_hhT_tree_93_OP_0.22235197408396468_Split_10.fasta', 32383.0, 0.056, 23907, 0.041, 8967, 0.015, 109341, 0.189, 176689.0, 0.305, -9040, -0.016, 59176.5, 0.102
'PRANK_b1#0010_htH_tree_55_OP_0.12131382649812672_Split_10.fasta', 31515.0, 0.055, 25574, 0.044, 9581, 0.017, 107743, 0.187, 171037.0, 0.297, -10804, -0.019, 48875.5, 0.085
'PRANK_b1#0010_htH_tree_78_OP_0.2199134490774199_Split_10.fasta', 23342.0, 0.033, 18336, 0.026, 8814, 0.012, 138565, 0.194, 126601.0, 0.177, -8324, -0.012, -3889.5, -0.005
'PRANK_b1#0010_htH_tree_93_OP_0.22235197408396468_Split_10.fasta', 32373.0, 0.056, 23828, 0.041, 8984, 0.015, 109519, 0.188, 176623.0, 0.303, -9028, -0.015, 58931.5, 0.101
'PRANK_b1#0010_htT_tree_55_OP_0.12131382649812672_Split_10.fasta', 31565.0, 0.054, 25535, 0.044, 9644, 0.017, 107721, 0.186, 171306.0, 0.296, -10616, -0.018, 48965.5, 0.085
'PRANK_b1#0010_htT_tree_78_OP_0.2199134490774199_Split_10.fasta', 23245.0, 0.032, 18646, 0.026, 9357, 0.013, 138139, 0.193, 125697.0, 0.176, -8452, -0.012, -7966.5, -0.011
'PRANK_b1#0010_htT_tree_93_OP_0.22235197408396468_Split_10.fasta', 32425.0, 0.056, 23936, 0.041, 8933, 0.015, 109199, 0.189, 176913.0, 0.307, -9074, -0.016, 59641.5, 0.103
'PRANK_b1#0012_hhH_tree_39_OP_0.22687500454657905_Split_12.fasta', 33078.0, 0.059, 24718, 0.044, 9615, 0.017, 106329, 0.189, 179465.0, 0.319, -9614, -0.017, 58996.5, 0.105
'PRANK_b1#0012_hhH_tree_42_OP_0.0496315149686164_Split_12.fasta', 31286.0, 0.053, 24080, 0.041, 7538, 0.013, 111189, 0.189, 169376.0, 0.288, -10422, -0.018, 58131.5, 0.099
'PRANK_b1#0012_hhT_tree_39_OP_0.22687500454657905_Split_12.fasta', 32970.0, 0.058, 24682, 0.043, 9479, 0.017, 106617, 0.187, 178917.0, 0.314, -9879, -0.017, 58855.5, 0.103
'PRANK_b1#0012_hhT_tree_42_OP_0.0496315149686164_Split_12.fasta', 31275.0, 0.053, 24575, 0.041, 6765, 0.011, 110221, 0.186, 169551.0, 0.285, -11455, -0.019, 62395.5, 0.105
'PRANK_b1#0012_htH_tree_39_OP_0.22687500454657905_Split_12.fasta', 33053.0, 0.059, 24743, 0.044, 9615, 0.017, 106329, 0.189, 179340.0, 0.319, -9569, -0.017, 58916.5, 0.105
'PRANK_b1#0012_htH_tree_42_OP_0.0496315149686164_Split_12.fasta', 31306.0, 0.053, 24065, 0.041, 7567, 0.013, 111179, 0.189, 169476.0, 0.288, -10481, -0.018, 58003.5, 0.099
'PRANK_b1#0012_htT_tree_39_OP_0.22687500454657905_Split_12.fasta', 32970.0, 0.058, 24682, 0.043, 9477, 0.017, 106617, 0.187, 178917.0, 0.314, -9879, -0.017, 58867.5, 0.103
'PRANK_b1#0012_htT_tree_42_OP_0.0496315149686164_Split_12.fasta', 31260.0, 0.053, 24596, 0.041, 6765, 0.011, 110209, 0.185, 169476.0, 0.285, -11417, -0.019, 62364.5, 0.105
'PRANK_b1#0015_hhH_tree_18_OP_0.2024155938605975_Split_15.fasta', 32798.0, 0.059, 24232, 0.043, 10405, 0.019, 107861, 0.194, 177327.0, 0.318, -9784, -0.018, 51182.5, 0.092
'PRANK_b1#0015_hhT_tree_18_OP_0.2024155938605975_Split_15.fasta', 33008.0, 0.06, 24261, 0.044, 10175, 0.018, 107383, 0.195, 178275.0, 0.323, -9576, -0.017, 53957.5, 0.098
'PRANK_b1#0015_htH_tree_18_OP_0.2024155938605975_Split_15.fasta', 32825.0, 0.059, 24230, 0.043, 10380, 0.019, 107811, 0.193, 177462.0, 0.318, -9829, -0.018, 51447.5, 0.092
'PRANK_b1#0015_htT_tree_18_OP_0.2024155938605975_Split_15.fasta', 33008.0, 0.06, 24258, 0.044, 10179, 0.018, 107389, 0.195, 178275.0, 0.323, -9547, -0.017, 53959.5, 0.098
'PRANK_b1#0017_hhH_tree_25_OP_0.40331807202508463_Split_17.fasta', 31068.0, 0.049, 22702, 0.036, 12719, 0.02, 114381, 0.182, 169346.0, 0.269, -7407, -0.012, 28434.5, 0.045
'PRANK_b1#0017_hhT_tree_25_OP_0.40331807202508463_Split_17.fasta', 30768.0, 0.048, 22507, 0.035, 12435, 0.019, 115371, 0.178, 168558.0, 0.261, -7658, -0.012, 28604.5, 0.044
'PRANK_b1#0017_htH_tree_25_OP_0.40331807202508463_Split_17.fasta', 30552.0, 0.047, 22651, 0.035, 12362, 0.019, 115515, 0.178, 166753.0, 0.257, -7708, -0.012, 27115.5, 0.042
'PRANK_b1#0017_htT_tree_25_OP_0.40331807202508463_Split_17.fasta', 30719.0, 0.045, 22404, 0.033, 12429, 0.018, 115675, 0.171, 168273.0, 0.249, -7530, -0.011, 28331.5, 0.042
'PRANK_b1#0018_hhH_tree_75_OP_0.4799762788828158_Split_18.fasta', 30893.0, 0.046, 21568, 0.032, 12041, 0.018, 116999, 0.175, 168138.0, 0.251, -6337, -0.009, 31055.5, 0.046
'PRANK_b1#0018_hhT_tree_75_OP_0.4799762788828158_Split_18.fasta', 30777.0, 0.045, 21706, 0.032, 11656, 0.017, 116955, 0.172, 167570.0, 0.247, -6647, -0.01, 32509.5, 0.048
'PRANK_b1#0018_htH_tree_75_OP_0.4799762788828158_Split_18.fasta', 30738.0, 0.046, 21743, 0.032, 12097, 0.018, 116959, 0.174, 166632.0, 0.248, -6731, -0.01, 28839.5, 0.043
'PRANK_b1#0018_htT_tree_75_OP_0.4799762788828158_Split_18.fasta', 30662.0, 0.045, 21768, 0.032, 12081, 0.018, 117061, 0.17, 166952.0, 0.243, -6765, -0.01, 29170.5, 0.042
'PRANK_b1#0020_hhH_tree_32_OP_0.46510307915842913_Split_20.fasta', 27679.0, 0.039, 22707, 0.032, 12683, 0.018, 121149, 0.172, 149392.0, 0.212, -7773, -0.011, 4946.5, 0.007
'PRANK_b1#0020_hhH_tree_45_OP_0.34336798907063576_Split_20.fasta', 32861.0, 0.057, 24824, 0.043, 10427, 0.018, 106551, 0.184, 178215.0, 0.308, -8933, -0.015, 53444.5, 0.092
'PRANK_b1#0020_hhT_tree_32_OP_0.46510307915842913_Split_20.fasta', 27266.0, 0.039, 22136, 0.032, 12400, 0.018, 123117, 0.176, 146340.0, 0.209, -6891, -0.01, 3490.5, 0.005
'PRANK_b1#0020_hhT_tree_45_OP_0.34336798907063576_Split_20.fasta', 32266.0, 0.055, 24245, 0.042, 10660, 0.018, 108899, 0.187, 175438.0, 0.302, -8898, -0.015, 48130.5, 0.083
'PRANK_b1#0020_htH_tree_32_OP_0.46510307915842913_Split_20.fasta', 27621.0, 0.039, 22704, 0.032, 12990, 0.018, 121271, 0.17, 149121.0, 0.21, -8219, -0.012, 2326.5, 0.003
'PRANK_b1#0020_htH_tree_45_OP_0.34336798907063576_Split_20.fasta', 32862.0, 0.057, 24807, 0.043, 10439, 0.018, 106583, 0.184, 178217.0, 0.308, -8917, -0.015, 53374.5, 0.092
'PRANK_b1#0020_htT_tree_32_OP_0.46510307915842913_Split_20.fasta', 27342.0, 0.039, 22195, 0.032, 12358, 0.018, 122847, 0.175, 146735.0, 0.209, -7049, -0.01, 4114.5, 0.006
'PRANK_b1#0020_htT_tree_45_OP_0.34336798907063576_Split_20.fasta', 32028.0, 0.055, 24217, 0.042, 10884, 0.019, 109431, 0.188, 174486.0, 0.3, -8898, -0.015, 45568.5, 0.078
'PRANK_b1#0021_hhH_tree_72_OP_0.03379288926432422_Split_21.fasta', 30809.0, 0.049, 26300, 0.042, 7205, 0.012, 107703, 0.172, 167688.0, 0.268, -13659, -0.022, 56947.5, 0.091
'PRANK_b1#0021_hhT_tree_72_OP_0.03379288926432422_Split_21.fasta', 30926.0, 0.046, 25621, 0.038, 7383, 0.011, 108827, 0.162, 168047.0, 0.25, -11693, -0.017, 57642.5, 0.086
'PRANK_b1#0021_htH_tree_72_OP_0.03379288926432422_Split_21.fasta', 30809.0, 0.049, 26300, 0.042, 7199, 0.012, 107703, 0.172, 167688.0, 0.268, -13659, -0.022, 56983.5, 0.091
'PRANK_b1#0021_htT_tree_72_OP_0.03379288926432422_Split_21.fasta', 30882.0, 0.046, 25669, 0.038, 7422, 0.011, 108819, 0.162, 167827.0, 0.25, -11745, -0.017, 57140.5, 0.085
'PRANK_b1#0022_hhH_tree_82_OP_0.3028561213552523_Split_22.fasta', 29863.0, 0.04, 24919, 0.034, 10990, 0.015, 112357, 0.152, 162436.0, 0.219, -10024, -0.014, 30293.5, 0.041
'PRANK_b1#0022_hhH_tree_83_OP_0.37330283834351374_Split_22.fasta', 33684.0, 0.059, 24510, 0.043, 9398, 0.016, 105533, 0.185, 183286.0, 0.321, -9880, -0.017, 64251.5, 0.113
'PRANK_b1#0022_hhT_tree_82_OP_0.3028561213552523_Split_22.fasta', 29756.0, 0.043, 24645, 0.036, 11188, 0.016, 113119, 0.164, 161840.0, 0.235, -9808, -0.014, 28344.5, 0.041
'PRANK_b1#0022_hhT_tree_83_OP_0.37330283834351374_Split_22.fasta', 32323.0, 0.054, 24117, 0.04, 9066, 0.015, 109041, 0.181, 174931.0, 0.291, -9744, -0.016, 56270.5, 0.094
'PRANK_b1#0022_htH_tree_82_OP_0.3028561213552523_Split_22.fasta', 29915.0, 0.04, 24879, 0.034, 10928, 0.015, 112333, 0.152, 162696.0, 0.22, -9962, -0.013, 30999.5, 0.042
'PRANK_b1#0022_htH_tree_83_OP_0.37330283834351374_Split_22.fasta', 33664.0, 0.059, 24535, 0.043, 9348, 0.016, 105523, 0.185, 183183.0, 0.321, -9884, -0.017, 64449.5, 0.113
'PRANK_b1#0022_htT_tree_82_OP_0.3028561213552523_Split_22.fasta', 29786.0, 0.043, 24633, 0.036, 11193, 0.016, 113083, 0.164, 162020.0, 0.235, -9803, -0.014, 28517.5, 0.041
'PRANK_b1#0022_htT_tree_83_OP_0.37330283834351374_Split_22.fasta', 32369.0, 0.054, 24253, 0.041, 9041, 0.015, 108677, 0.183, 175217.0, 0.295, -9728, -0.016, 56904.5, 0.096
'PRANK_b1#0024_hhH_tree_12_OP_0.12503863659849623_Split_24.fasta', 29515.0, 0.051, 23675, 0.041, 9745, 0.017, 115541, 0.201, 159769.0, 0.278, -11336, -0.02, 32192.5, 0.056
'PRANK_b1#0024_hhH_tree_28_OP_0.026059464327883253_Split_24.fasta', 30655.0, 0.054, 26696, 0.047, 6500, 0.011, 107219, 0.189, 166152.0, 0.294, -13341, -0.024, 60201.5, 0.106
'PRANK_b1#0024_hhH_tree_34_OP_0.3871869419205337_Split_24.fasta', 33236.0, 0.055, 22698, 0.037, 11095, 0.018, 110053, 0.181, 180502.0, 0.298, -7791, -0.013, 51114.5, 0.084
'PRANK_b1#0024_hhH_tree_58_OP_0.4060880752132891_Split_24.fasta', 32491.0, 0.057, 21967, 0.039, 11661, 0.021, 113005, 0.199, 176653.0, 0.311, -7079, -0.012, 43105.5, 0.076
'PRANK_b1#0024_hhH_tree_65_OP_0.2277419037379937_Split_24.fasta', 29761.0, 0.054, 24849, 0.045, 13541, 0.025, 112701, 0.206, 162352.0, 0.296, -9882, -0.018, 14873.5, 0.027
'PRANK_b1#0024_hhT_tree_12_OP_0.12503863659849623_Split_24.fasta', 29483.0, 0.051, 23689, 0.041, 9852, 0.017, 115577, 0.202, 159472.0, 0.278, -11346, -0.02, 31225.5, 0.054
'PRANK_b1#0024_hhT_tree_28_OP_0.026059464327883253_Split_24.fasta', 30912.0, 0.055, 26989, 0.048, 6743, 0.012, 106119, 0.19, 166716.0, 0.298, -13445, -0.024, 59753.5, 0.107
'PRANK_b1#0024_hhT_tree_34_OP_0.3871869419205337_Split_24.fasta', 32324.0, 0.051, 22545, 0.036, 10659, 0.017, 112183, 0.177, 175761.0, 0.278, -8217, -0.013, 47498.5, 0.075
