code_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1
'MUSCLE_diversified_replicate.none.144.afa', 102.79, 94.155, 1008.869, 1007.974
'MUSCLE_diversified_replicate.none.148.afa', 101.946, 94.104, 1150.747, 1105.677
'MUSCLE_diversified_replicate.none.152.afa', 101.814, 93.513, 1041.861, 1038.748
'MUSCLE_diversified_replicate.none.156.afa', 102.416, 94.235, 1123.326, 1076.564
'MUSCLE_diversified_replicate.none.16.afa', 102.292, 93.799, 1058.36, 1047.001
'MUSCLE_diversified_replicate.none.160.afa', 102.903, 94.716, 1098.319, 1069.753
'MUSCLE_diversified_replicate.none.164.afa', 103.215, 95.232, 1086.241, 1078.876
'MUSCLE_diversified_replicate.none.168.afa', 103.486, 95.684, 1101.82, 1094.055
'MUSCLE_diversified_replicate.none.172.afa', 102.125, 93.597, 1059.356, 1033.685
'MUSCLE_diversified_replicate.none.176.afa', 102.087, 93.835, 1025.574, 1024.997
'MUSCLE_diversified_replicate.none.180.afa', 101.76, 93.35, 1131.101, 1099.412
'MUSCLE_diversified_replicate.none.184.afa', 102.347, 93.627, 1029.979, 1000.572
'MUSCLE_diversified_replicate.none.188.afa', 102.992, 94.54, 1062.69, 1062.067
'MUSCLE_diversified_replicate.none.192.afa', 102.371, 95.081, 1197.247, 1190.242
'MUSCLE_diversified_replicate.none.196.afa', 102.635, 94.323, 1054.036, 1057.703
'MUSCLE_diversified_replicate.none.20.afa', 103.323, 95.271, 1110.438, 1066.156
'MUSCLE_diversified_replicate.none.200.afa', 102.332, 94.166, 1073.62, 1069.443
'MUSCLE_diversified_replicate.none.204.afa', 102.088, 93.683, 1093.682, 1059.867
'MUSCLE_diversified_replicate.none.208.afa', 103.045, 94.867, 1066.025, 1067.679
'MUSCLE_diversified_replicate.none.212.afa', 101.35, 93.06, 1091.009, 1078.637
'MUSCLE_diversified_replicate.none.216.afa', 103.216, 95.061, 1063.32, 1021.967
'MUSCLE_diversified_replicate.none.220.afa', 101.844, 93.296, 1028.137, 1032.733
'MUSCLE_diversified_replicate.none.224.afa', 102.294, 93.968, 1081.914, 1046.728
'MUSCLE_diversified_replicate.none.228.afa', 102.608, 94.813, 1130.005, 1080.854
'MUSCLE_diversified_replicate.none.232.afa', 102.243, 93.66, 1008.672, 1007.339
'MUSCLE_diversified_replicate.none.236.afa', 102.222, 93.182, 1015.908, 988.992
'MUSCLE_diversified_replicate.none.24.afa', 102.863, 94.898, 1090.493, 1082.383
'MUSCLE_diversified_replicate.none.240.afa', 102.306, 93.693, 1018.023, 1016.785
'MUSCLE_diversified_replicate.none.244.afa', 103.079, 94.732, 1017.498, 1017.876
'MUSCLE_diversified_replicate.none.248.afa', 102.745, 94.621, 1095.235, 1060.95
'MUSCLE_diversified_replicate.none.252.afa', 102.763, 94.487, 1070.819, 1069.73
'MUSCLE_diversified_replicate.none.256.afa', 102.651, 94.392, 1100.552, 1075.057
'MUSCLE_diversified_replicate.none.260.afa', 102.582, 94.231, 1081.722, 1051.074
'MUSCLE_diversified_replicate.none.264.afa', 102.066, 93.503, 1035.947, 1035.172
'MUSCLE_diversified_replicate.none.268.afa', 102.811, 94.429, 1024.464, 1020.297
'MUSCLE_diversified_replicate.none.272.afa', 102.171, 93.711, 1071.885, 1071.068
'MUSCLE_diversified_replicate.none.276.afa', 102.039, 93.599, 1058.961, 1024.505
'MUSCLE_diversified_replicate.none.28.afa', 102.851, 94.142, 978.039, 977.988
'MUSCLE_diversified_replicate.none.280.afa', 102.691, 94.205, 1039.357, 1037.507
'MUSCLE_diversified_replicate.none.284.afa', 101.713, 93.817, 1095.661, 1092.912
'MUSCLE_diversified_replicate.none.288.afa', 101.311, 92.789, 1055.906, 1056.233
'MUSCLE_diversified_replicate.none.292.afa', 102.591, 94.312, 1076.031, 1073.18
'MUSCLE_diversified_replicate.none.296.afa', 101.738, 93.41, 1116.487, 1108.789
'MUSCLE_diversified_replicate.none.300.afa', 101.969, 93.605, 1104.243, 1100.347
'MUSCLE_diversified_replicate.none.304.afa', 102.211, 93.832, 1046.432, 1045.983
'MUSCLE_diversified_replicate.none.308.afa', 102.969, 94.396, 1072.312, 1039.68
'MUSCLE_diversified_replicate.none.312.afa', 101.753, 92.931, 1041.744, 1010.354
'MUSCLE_diversified_replicate.none.316.afa', 102.382, 94.298, 1113.986, 1073.299
'MUSCLE_diversified_replicate.none.32.afa', 102.822, 94.721, 1086.893, 1071.21
'MUSCLE_diversified_replicate.none.320.afa', 102.996, 94.632, 1057.123, 1055.68
'MUSCLE_diversified_replicate.none.324.afa', 102.708, 94.647, 1104.442, 1091.644
'MUSCLE_diversified_replicate.none.328.afa', 102.696, 94.38, 1059.902, 1059.167
'MUSCLE_diversified_replicate.none.332.afa', 103.293, 94.998, 1048.31, 1018.04
'MUSCLE_diversified_replicate.none.336.afa', 102.285, 94.379, 1118.1, 1112.284
'MUSCLE_diversified_replicate.none.340.afa', 102.14, 93.924, 1031.883, 1040.558
'MUSCLE_diversified_replicate.none.344.afa', 101.649, 93.348, 1073.052, 1073.351
'MUSCLE_diversified_replicate.none.348.afa', 102.094, 93.331, 1020.191, 1019.0
'MUSCLE_diversified_replicate.none.352.afa', 102.845, 94.791, 1111.493, 1062.402
'MUSCLE_diversified_replicate.none.356.afa', 101.642, 93.405, 1065.95, 1067.215
'MUSCLE_diversified_replicate.none.36.afa', 102.474, 94.68, 1133.511, 1128.598
'MUSCLE_diversified_replicate.none.360.afa', 102.486, 94.237, 1097.486, 1052.967
'MUSCLE_diversified_replicate.none.364.afa', 102.181, 93.913, 1128.266, 1094.525
'MUSCLE_diversified_replicate.none.368.afa', 102.986, 94.515, 1059.318, 1017.128
'MUSCLE_diversified_replicate.none.372.afa', 101.947, 93.662, 1061.565, 1067.129
'MUSCLE_diversified_replicate.none.376.afa', 101.418, 93.194, 1100.405, 1103.076
'MUSCLE_diversified_replicate.none.380.afa', 103.003, 95.064, 1082.416, 1079.439
'MUSCLE_diversified_replicate.none.384.afa', 102.419, 93.583, 958.787, 958.206
'MUSCLE_diversified_replicate.none.388.afa', 103.103, 94.585, 1018.124, 1003.75
'MUSCLE_diversified_replicate.none.392.afa', 101.84, 93.588, 1049.968, 1047.463
'MUSCLE_diversified_replicate.none.396.afa', 103.31, 94.86, 1061.622, 1020.151
'MUSCLE_diversified_replicate.none.4.afa', 101.578, 93.146, 1038.861, 1043.327
'MUSCLE_diversified_replicate.none.40.afa', 102.073, 93.927, 1118.137, 1089.966
'MUSCLE_diversified_replicate.none.44.afa', 101.477, 93.113, 1045.978, 1044.949
'MUSCLE_diversified_replicate.none.48.afa', 102.102, 93.513, 1074.352, 1059.497
'MUSCLE_diversified_replicate.none.52.afa', 102.57, 94.355, 1053.384, 1039.218
'MUSCLE_diversified_replicate.none.56.afa', 103.349, 95.551, 1126.926, 1115.632
'MUSCLE_diversified_replicate.none.60.afa', 101.696, 93.012, 981.302, 989.318
'MUSCLE_diversified_replicate.none.64.afa', 102.706, 94.676, 1102.338, 1056.916
'MUSCLE_diversified_replicate.none.68.afa', 101.686, 93.475, 1071.943, 1065.858
'MUSCLE_diversified_replicate.none.72.afa', 102.416, 94.012, 1084.097, 1073.03
'MUSCLE_diversified_replicate.none.76.afa', 102.676, 94.438, 1047.787, 1042.202
'MUSCLE_diversified_replicate.none.8.afa', 101.463, 93.082, 1146.248, 1105.242
'MUSCLE_diversified_replicate.none.80.afa', 103.013, 94.69, 1087.188, 1059.39
'MUSCLE_diversified_replicate.none.84.afa', 103.059, 94.886, 1049.391, 1036.166
'MUSCLE_diversified_replicate.none.88.afa', 102.111, 93.468, 1070.784, 1039.439
'MUSCLE_diversified_replicate.none.92.afa', 102.271, 94.066, 1114.089, 1110.181
'MUSCLE_diversified_replicate.none.96.afa', 102.397, 94.229, 1087.131, 1051.403
'PRANK_b0#0072_hhT_tree_27_OP_0.4763416014570167_Split_72.fasta', 23.018, 8.525, 62.496, 62.471
'PRANK_b0#0072_htH_tree_27_OP_0.4763416014570167_Split_72.fasta', 23.67, 9.381, 66.392, 68.951
'PRANK_b0#0072_thH_tree_27_OP_0.4763416014570167_Split_72.fasta', 23.256, 8.826, 62.006, 64.578
'PRANK_b0#0072_thT_tree_27_OP_0.4763416014570167_Split_72.fasta', 23.005, 8.411, 60.855, 60.745
'PRANK_b0#0073_hhH_tree_66_OP_0.0713400623751958_Split_73.fasta', 69.539, 59.587, 746.065, 722.529
'PRANK_b0#0073_htT_tree_66_OP_0.0713400623751958_Split_73.fasta', 68.377, 58.259, 722.642, 699.803
'PRANK_b0#0073_thH_tree_66_OP_0.0713400623751958_Split_73.fasta', 71.551, 61.576, 731.409, 726.984
'PRANK_b0#0073_ttT_tree_66_OP_0.0713400623751958_Split_73.fasta', 71.438, 61.407, 726.131, 721.986
'PRANK_b0#0074_hhT_tree_84_OP_0.4038138609410614_Split_74.fasta', 52.277, 39.867, 337.416, 334.891
'PRANK_b0#0074_thH_tree_84_OP_0.4038138609410614_Split_74.fasta', 51.641, 38.878, 321.354, 320.327
'PRANK_b0#0074_thT_tree_84_OP_0.4038138609410614_Split_74.fasta', 52.945, 40.565, 341.435, 341.353
'PRANK_b0#0074_ttT_tree_84_OP_0.4038138609410614_Split_74.fasta', 51.641, 38.922, 324.111, 321.521
'PRANK_b0#0076_hhH_tree_46_OP_0.3161094406556195_Split_76.fasta', 58.118, 46.367, 439.794, 437.656
'PRANK_b0#0076_hhT_tree_68_OP_0.20238329115047654_Split_76.fasta', 70.338, 60.32, 587.291, 591.467
'PRANK_b0#0076_htT_tree_46_OP_0.3161094406556195_Split_76.fasta', 57.869, 45.958, 437.248, 432.62
'PRANK_b0#0076_htT_tree_68_OP_0.20238329115047654_Split_76.fasta', 74.321, 64.314, 630.151, 634.891
'PRANK_b0#0076_thH_tree_46_OP_0.3161094406556195_Split_76.fasta', 58.144, 46.372, 440.039, 437.894
'PRANK_b0#0076_thT_tree_46_OP_0.3161094406556195_Split_76.fasta', 57.73, 45.792, 435.419, 430.901
'PRANK_b0#0076_thT_tree_68_OP_0.20238329115047654_Split_76.fasta', 73.176, 62.871, 606.071, 608.959
'PRANK_b0#0076_ttT_tree_68_OP_0.20238329115047654_Split_76.fasta', 71.254, 61.35, 601.828, 606.031
'PRANK_b0#0080_hhH_tree_10_OP_0.3852839954664548_Split_80.fasta', 45.974, 33.194, 316.167, 316.284
'PRANK_b0#0080_hhH_tree_61_OP_0.43802625237740966_Split_80.fasta', 34.482, 20.896, 158.102, 140.264
'PRANK_b0#0080_htH_tree_10_OP_0.3852839954664548_Split_80.fasta', 48.28, 35.578, 338.819, 335.699
'PRANK_b0#0080_htT_tree_10_OP_0.3852839954664548_Split_80.fasta', 48.414, 35.392, 337.426, 337.724
'PRANK_b0#0080_thH_tree_61_OP_0.43802625237740966_Split_80.fasta', 34.003, 20.271, 165.539, 137.578
'PRANK_b0#0080_ttH_tree_61_OP_0.43802625237740966_Split_80.fasta', 34.483, 20.935, 158.466, 140.71
'PRANK_b0#0080_ttT_tree_10_OP_0.3852839954664548_Split_80.fasta', 49.753, 36.816, 351.339, 348.239
'PRANK_b0#0080_ttT_tree_61_OP_0.43802625237740966_Split_80.fasta', 34.906, 21.34, 175.305, 146.813
'PRANK_b0#0081_hhT_tree_18_OP_0.1838389990525664_Split_81.fasta', 61.649, 49.48, 511.389, 499.897
'PRANK_b0#0081_htT_tree_18_OP_0.1838389990525664_Split_81.fasta', 61.728, 49.58, 512.347, 500.804
'PRANK_b0#0081_thH_tree_18_OP_0.1838389990525664_Split_81.fasta', 62.692, 50.719, 578.494, 524.9
'PRANK_b0#0081_thT_tree_18_OP_0.1838389990525664_Split_81.fasta', 61.342, 49.099, 507.844, 496.328
'PRANK_b0#0082_hhH_tree_45_OP_0.007558607743264889_Split_82.fasta', 96.488, 87.406, 1003.502, 1001.119
'PRANK_b0#0082_hhH_tree_79_OP_0.31530635882700037_Split_82.fasta', 44.583, 32.155, 303.188, 283.388
'PRANK_b0#0082_hhH_tree_87_OP_0.47649784315417915_Split_82.fasta', 20.293, 5.58, 50.758, 28.521
'PRANK_b0#0082_hhT_tree_71_OP_0.09103776660177854_Split_82.fasta', 77.954, 67.762, 738.575, 737.066
'PRANK_b0#0082_htH_tree_79_OP_0.31530635882700037_Split_82.fasta', 44.926, 32.325, 309.593, 287.62
'PRANK_b0#0082_htH_tree_87_OP_0.47649784315417915_Split_82.fasta', 21.444, 6.825, 65.876, 41.213
'PRANK_b0#0082_htT_tree_45_OP_0.007558607743264889_Split_82.fasta', 93.377, 84.502, 970.44, 970.856
'PRANK_b0#0082_htT_tree_71_OP_0.09103776660177854_Split_82.fasta', 78.017, 67.845, 739.801, 737.946
'PRANK_b0#0082_htT_tree_79_OP_0.31530635882700037_Split_82.fasta', 45.071, 32.474, 305.321, 289.844
'PRANK_b0#0082_htT_tree_87_OP_0.47649784315417915_Split_82.fasta', 20.934, 6.3, 66.068, 36.049
'PRANK_b0#0082_thT_tree_45_OP_0.007558607743264889_Split_82.fasta', 89.134, 80.318, 929.806, 929.299
'PRANK_b0#0082_thT_tree_71_OP_0.09103776660177854_Split_82.fasta', 77.989, 67.806, 738.99, 737.481
'PRANK_b0#0082_thT_tree_79_OP_0.31530635882700037_Split_82.fasta', 42.666, 30.074, 273.294, 265.931
'PRANK_b0#0082_thT_tree_87_OP_0.47649784315417915_Split_82.fasta', 20.875, 6.154, 58.307, 32.624
'PRANK_b0#0082_ttH_tree_45_OP_0.007558607743264889_Split_82.fasta', 96.473, 87.386, 1003.311, 1000.931
'PRANK_b0#0082_ttH_tree_71_OP_0.09103776660177854_Split_82.fasta', 74.537, 64.101, 701.36, 699.53
'PRANK_b0#0083_hhH_tree_31_OP_0.34547449981977224_Split_83.fasta', 49.901, 37.61, 358.533, 347.57
'PRANK_b0#0083_hhT_tree_31_OP_0.34547449981977224_Split_83.fasta', 48.359, 36.446, 335.517, 337.342
'PRANK_b0#0083_htT_tree_31_OP_0.34547449981977224_Split_83.fasta', 48.908, 36.962, 351.619, 343.485
'PRANK_b0#0083_ttH_tree_31_OP_0.34547449981977224_Split_83.fasta', 49.254, 36.767, 353.099, 345.405
'PRANK_b0#0087_hhT_tree_55_OP_0.1825662065880233_Split_87.fasta', 62.733, 50.667, 573.915, 531.301
'PRANK_b0#0087_htH_tree_55_OP_0.1825662065880233_Split_87.fasta', 58.107, 45.993, 535.517, 484.259
'PRANK_b0#0087_thH_tree_55_OP_0.1825662065880233_Split_87.fasta', 58.254, 46.174, 537.774, 486.26
'PRANK_b0#0087_thT_tree_55_OP_0.1825662065880233_Split_87.fasta', 62.669, 50.624, 573.643, 530.985
'PRANK_b0#0091_htH_tree_62_OP_0.39074957425316376_Split_91.fasta', 45.219, 32.826, 303.493, 301.816
'PRANK_b0#0091_thH_tree_62_OP_0.39074957425316376_Split_91.fasta', 41.037, 29.337, 258.014, 259.871
'PRANK_b0#0091_thT_tree_62_OP_0.39074957425316376_Split_91.fasta', 44.38, 32.429, 294.33, 293.805
'PRANK_b0#0091_ttT_tree_62_OP_0.39074957425316376_Split_91.fasta', 42.064, 30.578, 272.359, 263.779
'PRANK_b0#0093_hhH_tree_58_OP_0.09753314308212935_Split_93.fasta', 71.063, 60.902, 727.805, 717.145
'PRANK_b0#0093_hhT_tree_58_OP_0.09753314308212935_Split_93.fasta', 77.401, 67.18, 736.652, 743.171
'PRANK_b0#0093_htH_tree_58_OP_0.09753314308212935_Split_93.fasta', 70.248, 60.245, 708.206, 706.203
'PRANK_b0#0093_htT_tree_58_OP_0.09753314308212935_Split_93.fasta', 77.59, 67.383, 738.287, 744.742
'PRANK_b0#0094_htH_tree_73_OP_0.440440603840817_Split_94.fasta', 29.55, 15.903, 134.726, 119.113
'PRANK_b0#0094_htT_tree_73_OP_0.440440603840817_Split_94.fasta', 27.842, 14.287, 123.065, 108.279
'PRANK_b0#0094_ttH_tree_73_OP_0.440440603840817_Split_94.fasta', 28.873, 15.164, 130.887, 112.264
'PRANK_b0#0094_ttT_tree_73_OP_0.440440603840817_Split_94.fasta', 30.43, 17.031, 147.156, 129.385
'PRANK_b0#0097_hhH_tree_75_OP_0.3695753106569506_Split_97.fasta', 44.58, 31.286, 285.529, 283.875
'PRANK_b0#0097_hhT_tree_94_OP_0.03257401556466255_Split_97.fasta', 88.511, 79.432, 1005.866, 970.238
'PRANK_b0#0097_htH_tree_75_OP_0.3695753106569506_Split_97.fasta', 44.433, 31.105, 283.076, 281.492
'PRANK_b0#0097_thH_tree_75_OP_0.3695753106569506_Split_97.fasta', 44.919, 31.565, 289.266, 287.571
'PRANK_b0#0097_thH_tree_94_OP_0.03257401556466255_Split_97.fasta', 88.469, 79.359, 1006.955, 970.869
'PRANK_b0#0097_thT_tree_94_OP_0.03257401556466255_Split_97.fasta', 88.479, 79.415, 1005.832, 970.202
'PRANK_b0#0097_ttT_tree_75_OP_0.3695753106569506_Split_97.fasta', 45.004, 31.532, 287.394, 285.693
'PRANK_b0#0097_ttT_tree_94_OP_0.03257401556466255_Split_97.fasta', 88.444, 79.356, 1005.432, 969.647
'PRANK_b0#0098_hhH_tree_43_OP_0.21631800640479976_Split_98.fasta', 61.051, 49.619, 505.32, 482.314
'PRANK_b0#0098_hhT_tree_43_OP_0.21631800640479976_Split_98.fasta', 60.07, 48.472, 499.0, 477.136
'PRANK_b0#0098_htH_tree_1_OP_0.2222408454113426_Split_98.fasta', 53.359, 41.935, 413.728, 407.938
'PRANK_b0#0098_htT_tree_1_OP_0.2222408454113426_Split_98.fasta', 57.345, 45.919, 459.115, 446.2
'PRANK_b0#0098_htT_tree_43_OP_0.21631800640479976_Split_98.fasta', 60.339, 48.749, 502.779, 477.873
'PRANK_b0#0098_thH_tree_1_OP_0.2222408454113426_Split_98.fasta', 54.463, 43.226, 427.358, 420.384
'PRANK_b0#0098_ttH_tree_43_OP_0.21631800640479976_Split_98.fasta', 61.262, 49.845, 507.623, 484.003
'PRANK_b0#0098_ttT_tree_1_OP_0.2222408454113426_Split_98.fasta', 56.864, 45.369, 453.856, 440.502
'PRANK_b0#0099_hhT_tree_5_OP_0.01745253995019408_Split_99.fasta', 96.319, 87.344, 1066.723, 1027.316
'PRANK_b0#0099_htH_tree_5_OP_0.01745253995019408_Split_99.fasta', 96.282, 87.287, 1064.628, 1027.887
'PRANK_b0#0099_htT_tree_5_OP_0.01745253995019408_Split_99.fasta', 96.334, 87.381, 1066.787, 1027.55
'PRANK_b0#0099_ttH_tree_5_OP_0.01745253995019408_Split_99.fasta', 96.3, 87.306, 1064.837, 1028.081
'PRANK_b0#0107_hhH_tree_35_OP_0.35499063188854274_Split_107.fasta', 54.465, 41.222, 371.296, 370.669
'PRANK_b0#0107_hhH_tree_67_OP_0.0356814374168391_Split_107.fasta', 75.524, 65.794, 788.84, 788.637
'PRANK_b0#0107_hhT_tree_67_OP_0.0356814374168391_Split_107.fasta', 79.088, 69.25, 837.748, 832.618
'PRANK_b0#0107_htH_tree_35_OP_0.35499063188854274_Split_107.fasta', 50.14, 37.435, 343.374, 346.308
'PRANK_b0#0107_htT_tree_35_OP_0.35499063188854274_Split_107.fasta', 54.565, 41.807, 384.513, 383.628
'PRANK_b0#0107_htT_tree_67_OP_0.0356814374168391_Split_107.fasta', 75.187, 65.431, 788.561, 788.821
'PRANK_b0#0107_thH_tree_67_OP_0.0356814374168391_Split_107.fasta', 75.202, 65.445, 784.843, 784.647
'PRANK_b0#0107_ttT_tree_35_OP_0.35499063188854274_Split_107.fasta', 54.32, 41.618, 381.008, 379.747
'PRANK_b0#0108_hhH_tree_59_OP_0.4462142119645418_Split_108.fasta', 16.713, 2.406, 4.268, 4.828
'PRANK_b0#0108_htH_tree_59_OP_0.4462142119645418_Split_108.fasta', 18.038, 3.582, 14.696, 15.171
'PRANK_b0#0108_htT_tree_59_OP_0.4462142119645418_Split_108.fasta', 17.437, 3.207, 12.822, 13.129
'PRANK_b0#0108_thH_tree_59_OP_0.4462142119645418_Split_108.fasta', 16.994, 2.892, 6.137, 6.529
'PRANK_b0#0111_hhT_tree_6_OP_0.35816142256721034_Split_111.fasta', 31.732, 17.635, 225.342, 160.086
'PRANK_b0#0111_htH_tree_6_OP_0.35816142256721034_Split_111.fasta', 34.525, 20.082, 239.851, 182.626
'PRANK_b0#0111_thT_tree_6_OP_0.35816142256721034_Split_111.fasta', 31.048, 16.722, 193.336, 154.019
'PRANK_b0#0111_ttH_tree_6_OP_0.35816142256721034_Split_111.fasta', 34.941, 20.624, 244.31, 192.177
'PRANK_b0#0114_hhH_tree_36_OP_0.45100910683959744_Split_114.fasta', 38.938, 24.17, 258.63, 191.248
'PRANK_b0#0114_hhH_tree_50_OP_0.04425825519742932_Split_114.fasta', 77.714, 67.719, 760.445, 753.977
'PRANK_b0#0114_hhH_tree_60_OP_0.4150100803274729_Split_114.fasta', 39.585, 26.626, 248.973, 237.61
'PRANK_b0#0114_hhT_tree_60_OP_0.4150100803274729_Split_114.fasta', 40.476, 27.815, 267.777, 246.839
'PRANK_b0#0114_htH_tree_60_OP_0.4150100803274729_Split_114.fasta', 39.763, 26.474, 253.061, 238.822
'PRANK_b0#0114_htT_tree_36_OP_0.45100910683959744_Split_114.fasta', 34.002, 18.953, 221.306, 152.046
'PRANK_b0#0114_htT_tree_50_OP_0.04425825519742932_Split_114.fasta', 79.653, 69.861, 780.255, 776.748
'PRANK_b0#0114_thT_tree_50_OP_0.04425825519742932_Split_114.fasta', 79.647, 69.864, 780.163, 776.71
'PRANK_b0#0114_ttH_tree_36_OP_0.45100910683959744_Split_114.fasta', 36.992, 22.472, 239.308, 175.53
'PRANK_b0#0114_ttT_tree_36_OP_0.45100910683959744_Split_114.fasta', 43.181, 28.189, 273.535, 227.545
'PRANK_b0#0114_ttT_tree_50_OP_0.04425825519742932_Split_114.fasta', 79.682, 69.884, 780.386, 776.882
'PRANK_b0#0114_ttT_tree_60_OP_0.4150100803274729_Split_114.fasta', 41.671, 28.599, 271.911, 259.611
'PRANK_b0#0116_hhH_tree_29_OP_0.2366593050326784_Split_116.fasta', 66.531, 54.195, 537.907, 533.617
'PRANK_b0#0116_htT_tree_29_OP_0.2366593050326784_Split_116.fasta', 64.889, 52.613, 524.661, 520.191
'PRANK_b0#0116_thH_tree_29_OP_0.2366593050326784_Split_116.fasta', 66.598, 54.244, 538.183, 534.757
'PRANK_b0#0116_ttT_tree_29_OP_0.2366593050326784_Split_116.fasta', 64.952, 52.719, 525.623, 521.237
'PRANK_b0#0119_hhH_tree_69_OP_0.029157430315232213_Split_119.fasta', 83.154, 73.685, 843.623, 844.57
'PRANK_b0#0119_htT_tree_69_OP_0.029157430315232213_Split_119.fasta', 80.517, 71.107, 816.009, 816.938
'PRANK_b0#0119_thT_tree_69_OP_0.029157430315232213_Split_119.fasta', 80.709, 71.296, 817.829, 818.979
'PRANK_b0#0119_ttT_tree_69_OP_0.029157430315232213_Split_119.fasta', 80.715, 71.285, 817.542, 818.69
'PRANK_b0#0120_hhH_tree_34_OP_0.3369478557224796_Split_120.fasta', 33.234, 21.876, 213.487, 214.738
'PRANK_b0#0120_hhT_tree_34_OP_0.3369478557224796_Split_120.fasta', 33.606, 22.292, 216.016, 217.457
'PRANK_b0#0120_htH_tree_20_OP_0.4553796529450312_Split_120.fasta', 18.694, 6.171, 19.141, 20.25
'PRANK_b0#0120_thH_tree_20_OP_0.4553796529450312_Split_120.fasta', 18.775, 6.282, 20.353, 21.43
'PRANK_b0#0120_thT_tree_20_OP_0.4553796529450312_Split_120.fasta', 19.425, 7.081, 31.175, 34.534
'PRANK_b0#0120_thT_tree_34_OP_0.3369478557224796_Split_120.fasta', 35.059, 23.909, 225.187, 230.744
'PRANK_b0#0120_ttT_tree_20_OP_0.4553796529450312_Split_120.fasta', 19.305, 6.938, 29.343, 32.889
'PRANK_b0#0120_ttT_tree_34_OP_0.3369478557224796_Split_120.fasta', 36.217, 24.761, 241.081, 241.483
'PRANK_b0#0123_hhH_tree_47_OP_0.06224031551241854_Split_123.fasta', 81.42, 71.663, 790.213, 792.148
'PRANK_b0#0123_hhT_tree_47_OP_0.06224031551241854_Split_123.fasta', 81.814, 72.129, 794.148, 795.654
'PRANK_b0#0123_htH_tree_47_OP_0.06224031551241854_Split_123.fasta', 81.742, 72.034, 794.152, 796.067
'PRANK_b0#0123_ttH_tree_47_OP_0.06224031551241854_Split_123.fasta', 81.371, 71.598, 789.829, 791.762
'PRANK_b0#0125_hhH_tree_22_OP_0.19755149907080016_Split_125.fasta', 72.558, 61.704, 637.212, 632.789
'PRANK_b0#0125_hhH_tree_70_OP_0.32271271259524825_Split_125.fasta', 45.981, 32.168, 259.084, 257.686
'PRANK_b0#0125_hhH_tree_99_OP_0.07721329910007868_Split_125.fasta', 87.058, 76.911, 811.355, 805.443
'PRANK_b0#0125_htH_tree_70_OP_0.32271271259524825_Split_125.fasta', 45.876, 32.286, 267.106, 257.161
'PRANK_b0#0125_htH_tree_99_OP_0.07721329910007868_Split_125.fasta', 82.43, 72.477, 767.077, 767.221
'PRANK_b0#0125_htT_tree_22_OP_0.19755149907080016_Split_125.fasta', 72.458, 61.699, 636.724, 631.872
'PRANK_b0#0125_htT_tree_70_OP_0.32271271259524825_Split_125.fasta', 46.775, 33.378, 278.017, 267.619
'PRANK_b0#0125_htT_tree_99_OP_0.07721329910007868_Split_125.fasta', 82.492, 72.56, 782.812, 769.958
'PRANK_b0#0125_thH_tree_22_OP_0.19755149907080016_Split_125.fasta', 72.513, 61.652, 636.704, 632.285
'PRANK_b0#0125_thH_tree_70_OP_0.32271271259524825_Split_125.fasta', 45.879, 32.297, 266.165, 256.271
'PRANK_b0#0125_thH_tree_99_OP_0.07721329910007868_Split_125.fasta', 82.414, 72.467, 766.969, 767.084
'PRANK_b0#0125_ttT_tree_22_OP_0.19755149907080016_Split_125.fasta', 72.634, 61.852, 637.752, 632.857
'PRANK_b0#0130_hhH_tree_7_OP_0.08037493730611883_Split_130.fasta', 71.183, 60.282, 667.739, 668.491
'PRANK_b0#0130_hhT_tree_7_OP_0.08037493730611883_Split_130.fasta', 72.425, 61.6, 681.373, 687.387
'PRANK_b0#0130_htH_tree_7_OP_0.08037493730611883_Split_130.fasta', 71.18, 60.288, 667.356, 668.601
'PRANK_b0#0130_thH_tree_7_OP_0.08037493730611883_Split_130.fasta', 71.162, 60.265, 665.965, 667.215
'PRANK_b0#0131_hhH_tree_28_OP_0.08655478024241947_Split_131.fasta', 83.191, 73.308, 789.867, 794.68
'PRANK_b0#0131_hhT_tree_28_OP_0.08655478024241947_Split_131.fasta', 84.534, 74.638, 801.255, 805.986
'PRANK_b0#0131_htH_tree_28_OP_0.08655478024241947_Split_131.fasta', 83.37, 73.505, 792.163, 797.005
'PRANK_b0#0131_htT_tree_28_OP_0.08655478024241947_Split_131.fasta', 84.067, 74.176, 798.318, 803.109
'PRANK_b0#0132_hhT_tree_21_OP_0.4322335394691617_Split_132.fasta', 24.75, 9.16, 136.613, 76.521
'PRANK_b0#0132_hhT_tree_24_OP_0.4561327584278544_Split_132.fasta', 11.222, -6.514, -2.46, -60.454
'PRANK_b0#0132_htH_tree_21_OP_0.4322335394691617_Split_132.fasta', 25.535, 10.347, 162.903, 81.207
'PRANK_b0#0132_htH_tree_24_OP_0.4561327584278544_Split_132.fasta', 6.589, -11.077, -96.87, -101.849
