code_K20,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20
'PRANK_b0#0072_thT_tree_27_OP_0.4763416014570167_Split_72.fasta', 29970, 3.128, 5, 3, 31340
'PRANK_b0#0073_hhH_tree_66_OP_0.0713400623751958_Split_73.fasta', 22724, 2.703, 4, 2, 24042
'PRANK_b0#0073_htT_tree_66_OP_0.0713400623751958_Split_73.fasta', 23339, 2.772, 5, 2, 24695
'PRANK_b0#0073_thH_tree_66_OP_0.0713400623751958_Split_73.fasta', 23638, 2.733, 5, 2, 24976
'PRANK_b0#0073_ttT_tree_66_OP_0.0713400623751958_Split_73.fasta', 23231, 2.775, 5, 2, 24599
'PRANK_b0#0074_hhT_tree_84_OP_0.4038138609410614_Split_74.fasta', 26117, 3.071, 6, 3, 27683
'PRANK_b0#0074_thH_tree_84_OP_0.4038138609410614_Split_74.fasta', 25809, 3.123, 6, 3, 27273
'PRANK_b0#0074_thT_tree_84_OP_0.4038138609410614_Split_74.fasta', 26268, 3.082, 6, 3, 27807
'PRANK_b0#0074_ttT_tree_84_OP_0.4038138609410614_Split_74.fasta', 27313, 3.106, 6, 3, 29020
'PRANK_b0#0076_hhH_tree_46_OP_0.3161094406556195_Split_76.fasta', 23228, 2.906, 5, 3, 24850
'PRANK_b0#0076_hhT_tree_68_OP_0.20238329115047654_Split_76.fasta', 28282, 2.802, 5, 3, 29465
'PRANK_b0#0076_htT_tree_46_OP_0.3161094406556195_Split_76.fasta', 21591, 2.974, 5, 3, 23196
'PRANK_b0#0076_htT_tree_68_OP_0.20238329115047654_Split_76.fasta', 28118, 2.818, 5, 3, 29297
'PRANK_b0#0076_thH_tree_46_OP_0.3161094406556195_Split_76.fasta', 23849, 2.917, 5, 3, 25409
'PRANK_b0#0076_thT_tree_46_OP_0.3161094406556195_Split_76.fasta', 21893, 2.968, 5, 3, 23558
'PRANK_b0#0076_thT_tree_68_OP_0.20238329115047654_Split_76.fasta', 28374, 2.852, 5, 3, 29596
'PRANK_b0#0076_ttT_tree_68_OP_0.20238329115047654_Split_76.fasta', 28246, 2.821, 5, 3, 29455
'PRANK_b0#0080_hhH_tree_10_OP_0.3852839954664548_Split_80.fasta', 22710, 2.944, 5, 3, 24363
'PRANK_b0#0080_hhH_tree_61_OP_0.43802625237740966_Split_80.fasta', 26939, 3.146, 6, 3, 28515
'PRANK_b0#0080_htH_tree_10_OP_0.3852839954664548_Split_80.fasta', 22147, 2.923, 5, 3, 23798
'PRANK_b0#0080_htT_tree_10_OP_0.3852839954664548_Split_80.fasta', 23509, 2.967, 5, 3, 25277
'PRANK_b0#0080_thH_tree_61_OP_0.43802625237740966_Split_80.fasta', 27078, 3.147, 6, 3, 28653
'PRANK_b0#0080_ttH_tree_61_OP_0.43802625237740966_Split_80.fasta', 26787, 3.16, 6, 3, 28358
'PRANK_b0#0080_ttT_tree_10_OP_0.3852839954664548_Split_80.fasta', 23091, 2.954, 5, 3, 24770
'PRANK_b0#0080_ttT_tree_61_OP_0.43802625237740966_Split_80.fasta', 27631, 3.142, 5, 3, 29296
'PRANK_b0#0081_hhT_tree_18_OP_0.1838389990525664_Split_81.fasta', 24857, 2.881, 5, 3, 26598
'PRANK_b0#0081_htT_tree_18_OP_0.1838389990525664_Split_81.fasta', 25092, 2.875, 5, 3, 26833
'PRANK_b0#0081_thH_tree_18_OP_0.1838389990525664_Split_81.fasta', 23329, 2.787, 5, 3, 24760
'PRANK_b0#0081_thT_tree_18_OP_0.1838389990525664_Split_81.fasta', 24733, 2.866, 5, 3, 26467
'PRANK_b0#0082_hhH_tree_45_OP_0.007558607743264889_Split_82.fasta', 28812, 2.739, 5, 2, 30259
'PRANK_b0#0082_hhH_tree_79_OP_0.31530635882700037_Split_82.fasta', 23918, 2.948, 5, 3, 25494
'PRANK_b0#0082_hhH_tree_87_OP_0.47649784315417915_Split_82.fasta', 26378, 3.114, 6, 3, 27989
'PRANK_b0#0082_hhT_tree_71_OP_0.09103776660177854_Split_82.fasta', 23685, 2.838, 5, 3, 25128
'PRANK_b0#0082_htH_tree_79_OP_0.31530635882700037_Split_82.fasta', 23316, 2.952, 5, 3, 24720
'PRANK_b0#0082_htH_tree_87_OP_0.47649784315417915_Split_82.fasta', 27282, 3.093, 5, 3, 28640
'PRANK_b0#0082_htT_tree_45_OP_0.007558607743264889_Split_82.fasta', 28395, 2.74, 5, 2, 29819
'PRANK_b0#0082_htT_tree_71_OP_0.09103776660177854_Split_82.fasta', 23283, 2.86, 5, 3, 24974
'PRANK_b0#0082_htT_tree_79_OP_0.31530635882700037_Split_82.fasta', 24793, 2.931, 5, 3, 26180
'PRANK_b0#0082_htT_tree_87_OP_0.47649784315417915_Split_82.fasta', 27099, 3.111, 6, 3, 28646
'PRANK_b0#0082_thT_tree_45_OP_0.007558607743264889_Split_82.fasta', 28572, 2.72, 5, 2, 29940
'PRANK_b0#0082_thT_tree_71_OP_0.09103776660177854_Split_82.fasta', 23459, 2.846, 5, 3, 24877
'PRANK_b0#0082_thT_tree_79_OP_0.31530635882700037_Split_82.fasta', 24343, 2.929, 5, 3, 25728
'PRANK_b0#0082_thT_tree_87_OP_0.47649784315417915_Split_82.fasta', 27219, 3.113, 6, 3, 28769
'PRANK_b0#0082_ttH_tree_45_OP_0.007558607743264889_Split_82.fasta', 28657, 2.737, 5, 2, 30132
'PRANK_b0#0082_ttH_tree_71_OP_0.09103776660177854_Split_82.fasta', 23468, 2.832, 5, 3, 24973
'PRANK_b0#0083_hhH_tree_31_OP_0.34547449981977224_Split_83.fasta', 26631, 2.958, 5, 3, 28061
'PRANK_b0#0083_hhT_tree_31_OP_0.34547449981977224_Split_83.fasta', 25474, 2.973, 5, 3, 26992
'PRANK_b0#0083_htT_tree_31_OP_0.34547449981977224_Split_83.fasta', 25343, 2.967, 5, 3, 26857
'PRANK_b0#0083_ttH_tree_31_OP_0.34547449981977224_Split_83.fasta', 25227, 2.982, 5, 3, 26733
'PRANK_b0#0087_hhT_tree_55_OP_0.1825662065880233_Split_87.fasta', 30971, 2.94, 5, 2, 32487
'PRANK_b0#0087_htH_tree_55_OP_0.1825662065880233_Split_87.fasta', 29949, 2.911, 4, 2, 31474
'PRANK_b0#0087_thH_tree_55_OP_0.1825662065880233_Split_87.fasta', 29957, 2.906, 4, 2, 31472
'PRANK_b0#0087_thT_tree_55_OP_0.1825662065880233_Split_87.fasta', 30983, 2.936, 5, 2, 32502
'PRANK_b0#0091_htH_tree_62_OP_0.39074957425316376_Split_91.fasta', 26360, 3.078, 5, 3, 27933
'PRANK_b0#0091_thH_tree_62_OP_0.39074957425316376_Split_91.fasta', 25451, 3.052, 5, 3, 27009
'PRANK_b0#0091_thT_tree_62_OP_0.39074957425316376_Split_91.fasta', 26669, 3.044, 5, 3, 28243
'PRANK_b0#0091_ttT_tree_62_OP_0.39074957425316376_Split_91.fasta', 27108, 3.054, 5, 3, 28684
'PRANK_b0#0093_hhH_tree_58_OP_0.09753314308212935_Split_93.fasta', 22870, 2.725, 5, 3, 24393
'PRANK_b0#0093_hhT_tree_58_OP_0.09753314308212935_Split_93.fasta', 23261, 2.798, 5, 3, 24909
'PRANK_b0#0093_htH_tree_58_OP_0.09753314308212935_Split_93.fasta', 22484, 2.74, 5, 3, 24211
'PRANK_b0#0093_htT_tree_58_OP_0.09753314308212935_Split_93.fasta', 23884, 2.782, 5, 3, 25467
'PRANK_b0#0094_htH_tree_73_OP_0.440440603840817_Split_94.fasta', 27329, 3.099, 5, 3, 28943
'PRANK_b0#0094_htT_tree_73_OP_0.440440603840817_Split_94.fasta', 29368, 3.115, 6, 3, 30959
'PRANK_b0#0094_ttH_tree_73_OP_0.440440603840817_Split_94.fasta', 28158, 3.093, 5, 3, 29775
'PRANK_b0#0094_ttT_tree_73_OP_0.440440603840817_Split_94.fasta', 28522, 3.14, 6, 3, 30138
'PRANK_b0#0097_hhH_tree_75_OP_0.3695753106569506_Split_97.fasta', 27310, 3.004, 5, 3, 28764
'PRANK_b0#0097_hhT_tree_94_OP_0.03257401556466255_Split_97.fasta', 23398, 2.68, 5, 2, 24888
'PRANK_b0#0097_htH_tree_75_OP_0.3695753106569506_Split_97.fasta', 27303, 3.007, 5, 3, 28748
'PRANK_b0#0097_thH_tree_75_OP_0.3695753106569506_Split_97.fasta', 27210, 3.057, 5, 3, 28734
'PRANK_b0#0097_thH_tree_94_OP_0.03257401556466255_Split_97.fasta', 24500, 2.663, 5, 2, 25876
'PRANK_b0#0097_thT_tree_94_OP_0.03257401556466255_Split_97.fasta', 23200, 2.672, 5, 2, 24676
'PRANK_b0#0097_ttT_tree_75_OP_0.3695753106569506_Split_97.fasta', 27516, 3.055, 5, 2, 28980
'PRANK_b0#0097_ttT_tree_94_OP_0.03257401556466255_Split_97.fasta', 23564, 2.687, 5, 2, 25058
'PRANK_b0#0098_hhH_tree_43_OP_0.21631800640479976_Split_98.fasta', 23916, 2.954, 5, 3, 25539
'PRANK_b0#0098_hhT_tree_43_OP_0.21631800640479976_Split_98.fasta', 25347, 2.931, 5, 3, 27217
'PRANK_b0#0098_htH_tree_1_OP_0.2222408454113426_Split_98.fasta', 28240, 2.84, 4, 2, 29883
'PRANK_b0#0098_htT_tree_1_OP_0.2222408454113426_Split_98.fasta', 28150, 2.853, 4, 2, 29764
'PRANK_b0#0098_htT_tree_43_OP_0.21631800640479976_Split_98.fasta', 25244, 2.923, 5, 3, 27105
'PRANK_b0#0098_thH_tree_1_OP_0.2222408454113426_Split_98.fasta', 27214, 2.825, 4, 2, 28864
'PRANK_b0#0098_ttH_tree_43_OP_0.21631800640479976_Split_98.fasta', 23910, 2.955, 5, 3, 25531
'PRANK_b0#0098_ttT_tree_1_OP_0.2222408454113426_Split_98.fasta', 28244, 2.841, 4, 2, 29857
'PRANK_b0#0099_hhT_tree_5_OP_0.01745253995019408_Split_99.fasta', 26221, 2.757, 5, 3, 27562
'PRANK_b0#0099_htH_tree_5_OP_0.01745253995019408_Split_99.fasta', 26489, 2.721, 5, 2, 27777
'PRANK_b0#0099_htT_tree_5_OP_0.01745253995019408_Split_99.fasta', 26256, 2.767, 5, 3, 27588
'PRANK_b0#0099_ttH_tree_5_OP_0.01745253995019408_Split_99.fasta', 26768, 2.734, 5, 2, 28055
'PRANK_b0#0107_hhH_tree_35_OP_0.35499063188854274_Split_107.fasta', 26966, 3.021, 5, 3, 28459
'PRANK_b0#0107_hhH_tree_67_OP_0.0356814374168391_Split_107.fasta', 28048, 2.68, 4, 2, 29220
'PRANK_b0#0107_hhT_tree_67_OP_0.0356814374168391_Split_107.fasta', 27778, 2.689, 4, 2, 28960
'PRANK_b0#0107_htH_tree_35_OP_0.35499063188854274_Split_107.fasta', 27053, 2.989, 5, 3, 28467
'PRANK_b0#0107_htT_tree_35_OP_0.35499063188854274_Split_107.fasta', 27847, 3.01, 5, 3, 29533
'PRANK_b0#0107_htT_tree_67_OP_0.0356814374168391_Split_107.fasta', 27777, 2.676, 4, 2, 28961
'PRANK_b0#0107_thH_tree_67_OP_0.0356814374168391_Split_107.fasta', 27971, 2.675, 4, 2, 29146
'PRANK_b0#0107_ttT_tree_35_OP_0.35499063188854274_Split_107.fasta', 27548, 3.015, 5, 3, 29247
'PRANK_b0#0108_hhH_tree_59_OP_0.4462142119645418_Split_108.fasta', 29021, 3.104, 5, 3, 30532
'PRANK_b0#0108_htH_tree_59_OP_0.4462142119645418_Split_108.fasta', 28196, 3.116, 6, 3, 29744
'PRANK_b0#0108_htT_tree_59_OP_0.4462142119645418_Split_108.fasta', 29014, 3.072, 5, 3, 30486
'PRANK_b0#0108_thH_tree_59_OP_0.4462142119645418_Split_108.fasta', 28212, 3.115, 6, 3, 29749
'PRANK_b0#0111_hhT_tree_6_OP_0.35816142256721034_Split_111.fasta', 24132, 3.098, 5, 3, 25941
'PRANK_b0#0111_htH_tree_6_OP_0.35816142256721034_Split_111.fasta', 24725, 3.135, 5, 3, 26537
'PRANK_b0#0111_thT_tree_6_OP_0.35816142256721034_Split_111.fasta', 24372, 3.087, 5, 3, 26183
'PRANK_b0#0111_ttH_tree_6_OP_0.35816142256721034_Split_111.fasta', 24803, 3.072, 5, 3, 26626
'PRANK_b0#0114_hhH_tree_36_OP_0.45100910683959744_Split_114.fasta', 26658, 3.196, 5, 3, 28802
'PRANK_b0#0114_hhH_tree_50_OP_0.04425825519742932_Split_114.fasta', 27167, 2.825, 5, 3, 28564
'PRANK_b0#0114_hhH_tree_60_OP_0.4150100803274729_Split_114.fasta', 24159, 3.039, 5, 3, 25703
'PRANK_b0#0114_hhT_tree_60_OP_0.4150100803274729_Split_114.fasta', 24697, 3.05, 5, 3, 26308
'PRANK_b0#0114_htH_tree_60_OP_0.4150100803274729_Split_114.fasta', 23262, 3.021, 5, 3, 24855
'PRANK_b0#0114_htT_tree_36_OP_0.45100910683959744_Split_114.fasta', 27823, 3.177, 5, 3, 29787
'PRANK_b0#0114_htT_tree_50_OP_0.04425825519742932_Split_114.fasta', 26530, 2.805, 5, 3, 27876
'PRANK_b0#0114_thT_tree_50_OP_0.04425825519742932_Split_114.fasta', 26995, 2.8, 5, 3, 28326
'PRANK_b0#0114_ttH_tree_36_OP_0.45100910683959744_Split_114.fasta', 27083, 3.192, 5, 3, 29232
'PRANK_b0#0114_ttT_tree_36_OP_0.45100910683959744_Split_114.fasta', 28269, 3.215, 6, 3, 30317
'PRANK_b0#0114_ttT_tree_50_OP_0.04425825519742932_Split_114.fasta', 26577, 2.799, 5, 3, 27925
'PRANK_b0#0114_ttT_tree_60_OP_0.4150100803274729_Split_114.fasta', 23632, 3.067, 5, 3, 25250
'PRANK_b0#0116_hhH_tree_29_OP_0.2366593050326784_Split_116.fasta', 23797, 2.938, 6, 3, 25124
'PRANK_b0#0116_htT_tree_29_OP_0.2366593050326784_Split_116.fasta', 24336, 2.933, 5, 3, 25781
'PRANK_b0#0116_thH_tree_29_OP_0.2366593050326784_Split_116.fasta', 23386, 2.944, 6, 3, 24731
'PRANK_b0#0116_ttT_tree_29_OP_0.2366593050326784_Split_116.fasta', 24138, 2.945, 5, 3, 25661
'PRANK_b0#0119_hhH_tree_69_OP_0.029157430315232213_Split_119.fasta', 25986, 2.757, 5, 2, 27256
'PRANK_b0#0119_htT_tree_69_OP_0.029157430315232213_Split_119.fasta', 26063, 2.776, 5, 2, 27407
'PRANK_b0#0119_thT_tree_69_OP_0.029157430315232213_Split_119.fasta', 26058, 2.779, 5, 2, 27389
'PRANK_b0#0119_ttT_tree_69_OP_0.029157430315232213_Split_119.fasta', 26025, 2.794, 5, 2, 27350
'PRANK_b0#0120_hhH_tree_34_OP_0.3369478557224796_Split_120.fasta', 20478, 2.846, 5, 3, 21980
'PRANK_b0#0120_hhT_tree_34_OP_0.3369478557224796_Split_120.fasta', 20451, 2.849, 5, 3, 22049
'PRANK_b0#0120_htH_tree_20_OP_0.4553796529450312_Split_120.fasta', 25770, 3.038, 5, 3, 27393
'PRANK_b0#0120_thH_tree_20_OP_0.4553796529450312_Split_120.fasta', 26925, 3.031, 5, 3, 28553
'PRANK_b0#0120_thT_tree_20_OP_0.4553796529450312_Split_120.fasta', 27068, 3.042, 5, 3, 28663
'PRANK_b0#0120_thT_tree_34_OP_0.3369478557224796_Split_120.fasta', 20349, 2.845, 5, 3, 21953
'PRANK_b0#0120_ttT_tree_20_OP_0.4553796529450312_Split_120.fasta', 27329, 3.035, 5, 3, 28877
'PRANK_b0#0120_ttT_tree_34_OP_0.3369478557224796_Split_120.fasta', 20571, 2.847, 5, 3, 22162
'PRANK_b0#0123_hhH_tree_47_OP_0.06224031551241854_Split_123.fasta', 25857, 2.758, 5, 2, 27496
'PRANK_b0#0123_hhT_tree_47_OP_0.06224031551241854_Split_123.fasta', 26530, 2.782, 5, 2, 28126
'PRANK_b0#0123_htH_tree_47_OP_0.06224031551241854_Split_123.fasta', 26995, 2.76, 5, 2, 28547
'PRANK_b0#0123_ttH_tree_47_OP_0.06224031551241854_Split_123.fasta', 25725, 2.755, 5, 3, 27366
'PRANK_b0#0125_hhH_tree_22_OP_0.19755149907080016_Split_125.fasta', 25936, 2.869, 5, 3, 27274
'PRANK_b0#0125_hhH_tree_70_OP_0.32271271259524825_Split_125.fasta', 26099, 3.001, 6, 3, 27563
'PRANK_b0#0125_hhH_tree_99_OP_0.07721329910007868_Split_125.fasta', 27450, 2.869, 5, 3, 28909
'PRANK_b0#0125_htH_tree_70_OP_0.32271271259524825_Split_125.fasta', 27365, 2.994, 6, 3, 28700
'PRANK_b0#0125_htH_tree_99_OP_0.07721329910007868_Split_125.fasta', 27349, 2.887, 5, 3, 28799
'PRANK_b0#0125_htT_tree_22_OP_0.19755149907080016_Split_125.fasta', 26264, 2.894, 5, 3, 27557
'PRANK_b0#0125_htT_tree_70_OP_0.32271271259524825_Split_125.fasta', 27536, 3.008, 6, 3, 28749
'PRANK_b0#0125_htT_tree_99_OP_0.07721329910007868_Split_125.fasta', 26655, 2.885, 5, 3, 28110
'PRANK_b0#0125_thH_tree_22_OP_0.19755149907080016_Split_125.fasta', 27282, 2.864, 5, 3, 28607
'PRANK_b0#0125_thH_tree_70_OP_0.32271271259524825_Split_125.fasta', 26231, 3.004, 6, 3, 27641
'PRANK_b0#0125_thH_tree_99_OP_0.07721329910007868_Split_125.fasta', 27338, 2.891, 5, 3, 28841
'PRANK_b0#0125_ttT_tree_22_OP_0.19755149907080016_Split_125.fasta', 26449, 2.891, 5, 3, 27739
'PRANK_b0#0130_hhH_tree_7_OP_0.08037493730611883_Split_130.fasta', 24751, 2.923, 6, 3, 26181
'PRANK_b0#0130_hhT_tree_7_OP_0.08037493730611883_Split_130.fasta', 25211, 2.911, 6, 3, 26720
'PRANK_b0#0130_htH_tree_7_OP_0.08037493730611883_Split_130.fasta', 25287, 2.936, 5, 3, 26691
'PRANK_b0#0130_thH_tree_7_OP_0.08037493730611883_Split_130.fasta', 24668, 2.93, 6, 3, 26171
'PRANK_b0#0131_hhH_tree_28_OP_0.08655478024241947_Split_131.fasta', 25629, 2.809, 5, 3, 26841
'PRANK_b0#0131_hhT_tree_28_OP_0.08655478024241947_Split_131.fasta', 26427, 2.853, 5, 3, 27766
'PRANK_b0#0131_htH_tree_28_OP_0.08655478024241947_Split_131.fasta', 26283, 2.812, 5, 3, 27504
'PRANK_b0#0131_htT_tree_28_OP_0.08655478024241947_Split_131.fasta', 25973, 2.849, 5, 3, 27274
'PRANK_b0#0132_hhT_tree_21_OP_0.4322335394691617_Split_132.fasta', 28724, 3.293, 6, 3, 30189
'PRANK_b0#0132_hhT_tree_24_OP_0.4561327584278544_Split_132.fasta', 27487, 3.245, 6, 3, 29072
'PRANK_b0#0132_htH_tree_21_OP_0.4322335394691617_Split_132.fasta', 28168, 3.232, 6, 3, 29944
'PRANK_b0#0132_htH_tree_24_OP_0.4561327584278544_Split_132.fasta', 26662, 3.176, 6, 3, 28351
'PRANK_b0#0132_htT_tree_24_OP_0.4561327584278544_Split_132.fasta', 27479, 3.24, 6, 3, 29062
'PRANK_b0#0132_ttH_tree_21_OP_0.4322335394691617_Split_132.fasta', 27808, 3.23, 6, 3, 29443
'PRANK_b0#0132_ttH_tree_24_OP_0.4561327584278544_Split_132.fasta', 27417, 3.175, 6, 3, 29095
'PRANK_b0#0132_ttT_tree_21_OP_0.4322335394691617_Split_132.fasta', 29329, 3.213, 6, 3, 30698
'PRANK_b0#0133_htH_tree_51_OP_0.06036912928019017_Split_133.fasta', 30094, 2.981, 5, 3, 31617
'PRANK_b0#0133_htT_tree_51_OP_0.06036912928019017_Split_133.fasta', 29380, 2.959, 5, 2, 30761
'PRANK_b0#0133_thH_tree_51_OP_0.06036912928019017_Split_133.fasta', 30287, 2.951, 5, 3, 31700
'PRANK_b0#0133_ttH_tree_51_OP_0.06036912928019017_Split_133.fasta', 30130, 2.979, 5, 3, 31531
'PRANK_b0#0134_hhH_tree_74_OP_0.10164582544762207_Split_134.fasta', 28710, 2.861, 5, 2, 30331
'PRANK_b0#0134_htT_tree_74_OP_0.10164582544762207_Split_134.fasta', 28443, 2.869, 5, 3, 30012
'PRANK_b0#0134_thT_tree_74_OP_0.10164582544762207_Split_134.fasta', 28502, 2.872, 5, 2, 30068
'PRANK_b0#0134_ttH_tree_74_OP_0.10164582544762207_Split_134.fasta', 28716, 2.868, 5, 2, 30387
'PRANK_b0#0135_hhH_tree_33_OP_0.3080112692508526_Split_135.fasta', 27669, 2.923, 5, 3, 28997
'PRANK_b0#0135_hhT_tree_33_OP_0.3080112692508526_Split_135.fasta', 27378, 2.945, 5, 3, 28822
'PRANK_b0#0135_hhT_tree_49_OP_0.4139658190699506_Split_135.fasta', 26934, 3.093, 6, 3, 28383
'PRANK_b0#0135_htH_tree_33_OP_0.3080112692508526_Split_135.fasta', 26674, 2.956, 5, 3, 28079
'PRANK_b0#0135_htH_tree_49_OP_0.4139658190699506_Split_135.fasta', 26706, 3.071, 6, 3, 28173
'PRANK_b0#0135_htH_tree_89_OP_0.3834228012661432_Split_135.fasta', 24676, 3.019, 5, 3, 26419
'PRANK_b0#0135_htT_tree_89_OP_0.3834228012661432_Split_135.fasta', 25515, 2.975, 5, 3, 27412
'PRANK_b0#0135_thH_tree_49_OP_0.4139658190699506_Split_135.fasta', 25903, 3.076, 6, 3, 27458
'PRANK_b0#0135_thT_tree_49_OP_0.4139658190699506_Split_135.fasta', 27196, 3.083, 6, 3, 28653
'PRANK_b0#0135_thT_tree_89_OP_0.3834228012661432_Split_135.fasta', 26178, 2.95, 5, 3, 28081
'PRANK_b0#0135_ttH_tree_33_OP_0.3080112692508526_Split_135.fasta', 26406, 2.942, 5, 3, 27831
'PRANK_b0#0135_ttT_tree_89_OP_0.3834228012661432_Split_135.fasta', 26088, 2.971, 5, 3, 27989
'PRANK_b1#0000_hhH_tree_53_OP_0.47852604537467147_Split_0.fasta', 26422, 3.125, 6, 3, 28200
'PRANK_b1#0000_hhT_tree_53_OP_0.47852604537467147_Split_0.fasta', 27962, 3.159, 6, 3, 29660
'PRANK_b1#0000_htH_tree_53_OP_0.47852604537467147_Split_0.fasta', 26193, 3.115, 6, 3, 27969
'PRANK_b1#0000_htT_tree_53_OP_0.47852604537467147_Split_0.fasta', 27247, 3.208, 7, 3, 28908
'PRANK_b1#0001_hhH_tree_8_OP_0.2276529131536924_Split_1.fasta', 26356, 2.892, 5, 3, 27844
'PRANK_b1#0001_hhH_tree_97_OP_0.3824806079306679_Split_1.fasta', 26528, 3.136, 6, 3, 28104
'PRANK_b1#0001_hhT_tree_8_OP_0.2276529131536924_Split_1.fasta', 26563, 2.873, 5, 3, 27971
'PRANK_b1#0001_hhT_tree_97_OP_0.3824806079306679_Split_1.fasta', 28651, 3.162, 6, 3, 30079
'PRANK_b1#0001_htH_tree_8_OP_0.2276529131536924_Split_1.fasta', 26614, 2.877, 5, 3, 28059
'PRANK_b1#0001_htH_tree_97_OP_0.3824806079306679_Split_1.fasta', 25955, 3.168, 6, 3, 27402
'PRANK_b1#0001_htT_tree_8_OP_0.2276529131536924_Split_1.fasta', 25860, 2.899, 5, 3, 27360
'PRANK_b1#0001_htT_tree_97_OP_0.3824806079306679_Split_1.fasta', 27705, 3.165, 6, 3, 29131
'PRANK_b1#0002_hhH_tree_25_OP_0.25335942582204757_Split_2.fasta', 26794, 2.978, 5, 3, 28263
'PRANK_b1#0002_hhT_tree_25_OP_0.25335942582204757_Split_2.fasta', 27393, 2.97, 5, 3, 28966
'PRANK_b1#0002_htH_tree_25_OP_0.25335942582204757_Split_2.fasta', 26420, 2.979, 5, 3, 27977
'PRANK_b1#0002_htT_tree_25_OP_0.25335942582204757_Split_2.fasta', 27179, 2.986, 5, 3, 28776
'PRANK_b1#0003_hhH_tree_48_OP_0.3083909011181323_Split_3.fasta', 24346, 2.89, 5, 3, 25687
'PRANK_b1#0003_hhT_tree_48_OP_0.3083909011181323_Split_3.fasta', 24640, 2.896, 5, 3, 26034
'PRANK_b1#0003_htH_tree_48_OP_0.3083909011181323_Split_3.fasta', 24602, 2.888, 5, 3, 25921
'PRANK_b1#0003_htT_tree_48_OP_0.3083909011181323_Split_3.fasta', 24669, 2.897, 5, 3, 26084
'PRANK_b1#0005_hhH_tree_65_OP_0.4947287218713613_Split_5.fasta', 27269, 3.259, 6, 3, 28814
'PRANK_b1#0005_hhT_tree_65_OP_0.4947287218713613_Split_5.fasta', 29164, 3.26, 6, 3, 30838
'PRANK_b1#0005_htH_tree_65_OP_0.4947287218713613_Split_5.fasta', 26437, 3.269, 7, 3, 28040
'PRANK_b1#0005_htT_tree_65_OP_0.4947287218713613_Split_5.fasta', 28754, 3.278, 6, 3, 30398
'PRANK_b1#0008_hhH_tree_16_OP_0.443197383444649_Split_8.fasta', 28497, 3.125, 6, 3, 30246
'PRANK_b1#0008_hhT_tree_16_OP_0.443197383444649_Split_8.fasta', 30219, 3.065, 5, 3, 31645
'PRANK_b1#0008_htH_tree_16_OP_0.443197383444649_Split_8.fasta', 27870, 3.127, 6, 3, 29659
'PRANK_b1#0008_htT_tree_16_OP_0.443197383444649_Split_8.fasta', 29751, 3.071, 6, 3, 31142
'PRANK_b1#0009_hhH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 27287, 2.701, 4, 2, 28616
'PRANK_b1#0009_hhT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 26745, 2.684, 4, 2, 28136
'PRANK_b1#0009_htH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 26869, 2.703, 4, 2, 28220
'PRANK_b1#0009_htT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 26719, 2.715, 4, 2, 28018
'PRANK_b1#0010_hhH_tree_11_OP_0.02501047234205872_Split_10.fasta', 27254, 2.904, 5, 3, 28697
'PRANK_b1#0010_hhT_tree_11_OP_0.02501047234205872_Split_10.fasta', 27245, 2.906, 5, 3, 28686
'PRANK_b1#0010_htH_tree_11_OP_0.02501047234205872_Split_10.fasta', 27586, 2.872, 5, 3, 29028
'PRANK_b1#0010_htT_tree_11_OP_0.02501047234205872_Split_10.fasta', 27238, 2.916, 5, 3, 28677
'PRANK_b1#0014_hhH_tree_80_OP_0.35530046303159746_Split_14.fasta', 25291, 2.861, 4, 2, 26500
'PRANK_b1#0014_hhT_tree_80_OP_0.35530046303159746_Split_14.fasta', 24794, 2.838, 4, 2, 26060
'PRANK_b1#0014_htH_tree_80_OP_0.35530046303159746_Split_14.fasta', 23919, 2.848, 5, 2, 25147
'PRANK_b1#0014_htT_tree_80_OP_0.35530046303159746_Split_14.fasta', 24800, 2.841, 4, 2, 26066
'PRANK_b1#0015_hhH_tree_86_OP_0.44032064231428447_Split_15.fasta', 25620, 3.058, 5, 3, 27380
'PRANK_b1#0015_hhT_tree_86_OP_0.44032064231428447_Split_15.fasta', 27786, 3.047, 5, 2, 29415
'PRANK_b1#0015_htH_tree_86_OP_0.44032064231428447_Split_15.fasta', 28037, 3.035, 5, 2, 29728
'PRANK_b1#0015_htT_tree_86_OP_0.44032064231428447_Split_15.fasta', 26874, 3.053, 5, 2, 28553
'PRANK_b1#0016_hhH_tree_0_OP_0.3299073333496402_Split_16.fasta', 27611, 2.955, 5, 3, 29461
'PRANK_b1#0016_hhH_tree_19_OP_0.13446693817360728_Split_16.fasta', 26694, 2.721, 5, 3, 28044
'PRANK_b1#0016_hhT_tree_0_OP_0.3299073333496402_Split_16.fasta', 28105, 2.912, 5, 3, 30030
'PRANK_b1#0016_hhT_tree_19_OP_0.13446693817360728_Split_16.fasta', 25339, 2.701, 5, 3, 26855
'PRANK_b1#0016_htH_tree_0_OP_0.3299073333496402_Split_16.fasta', 27505, 2.949, 5, 3, 29325
