code,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max
'PRANK_b0#0130_thH_tree_7_OP_0.08037493730611883_Split_130.fasta', 0.79, 767, 0.222, 0.0, 0.0, 301.565, 2.605
'PRANK_b0#0131_hhH_tree_28_OP_0.08655478024241947_Split_131.fasta', 0.793, 780, 0.215, 0.0, 0.0, 291.537, 2.609
'PRANK_b0#0131_hhT_tree_28_OP_0.08655478024241947_Split_131.fasta', 0.794, 780, 0.214, 0.0, 0.0, 290.174, 2.609
'PRANK_b0#0131_htH_tree_28_OP_0.08655478024241947_Split_131.fasta', 0.793, 780, 0.215, 0.0, 0.0, 291.485, 2.609
'PRANK_b0#0131_htT_tree_28_OP_0.08655478024241947_Split_131.fasta', 0.793, 780, 0.216, 0.0, 0.0, 291.613, 2.609
'PRANK_b0#0132_hhT_tree_21_OP_0.4322335394691617_Split_132.fasta', 0.806, 866, 0.193, 0.0, 0.0, 297.901, 2.602
'PRANK_b0#0132_hhT_tree_24_OP_0.4561327584278544_Split_132.fasta', 0.803, 883, 0.194, 0.0, 0.0, 304.129, 2.529
'PRANK_b0#0132_htH_tree_21_OP_0.4322335394691617_Split_132.fasta', 0.802, 863, 0.196, 0.0, 0.0, 299.629, 2.602
'PRANK_b0#0132_htH_tree_24_OP_0.4561327584278544_Split_132.fasta', 0.804, 882, 0.194, 0.0, 0.0, 304.326, 2.529
'PRANK_b0#0132_htT_tree_24_OP_0.4561327584278544_Split_132.fasta', 0.803, 883, 0.194, 0.0, 0.0, 304.104, 2.529
'PRANK_b0#0132_ttH_tree_21_OP_0.4322335394691617_Split_132.fasta', 0.802, 863, 0.196, 0.0, 0.0, 299.734, 2.602
'PRANK_b0#0132_ttH_tree_24_OP_0.4561327584278544_Split_132.fasta', 0.804, 881, 0.193, 0.0, 0.0, 302.784, 2.529
'PRANK_b0#0132_ttT_tree_21_OP_0.4322335394691617_Split_132.fasta', 0.8, 868, 0.198, 0.0, 0.0, 302.346, 2.602
'PRANK_b0#0133_htH_tree_51_OP_0.06036912928019017_Split_133.fasta', 0.794, 768, 0.214, 0.0, 0.0, 292.115, 2.607
'PRANK_b0#0133_htT_tree_51_OP_0.06036912928019017_Split_133.fasta', 0.795, 768, 0.213, 0.0, 0.0, 291.626, 2.607
'PRANK_b0#0133_thH_tree_51_OP_0.06036912928019017_Split_133.fasta', 0.794, 768, 0.214, 0.0, 0.0, 292.756, 2.607
'PRANK_b0#0133_ttH_tree_51_OP_0.06036912928019017_Split_133.fasta', 0.794, 768, 0.214, 0.0, 0.0, 292.154, 2.607
'PRANK_b0#0134_hhH_tree_74_OP_0.10164582544762207_Split_134.fasta', 0.782, 782, 0.22, 0.0, 0.0, 302.832, 2.614
'PRANK_b0#0134_htT_tree_74_OP_0.10164582544762207_Split_134.fasta', 0.784, 781, 0.22, 0.0, 0.0, 302.432, 2.614
'PRANK_b0#0134_thT_tree_74_OP_0.10164582544762207_Split_134.fasta', 0.784, 781, 0.22, 0.0, 0.0, 302.397, 2.614
'PRANK_b0#0134_ttH_tree_74_OP_0.10164582544762207_Split_134.fasta', 0.782, 782, 0.22, 0.0, 0.0, 302.847, 2.614
'PRANK_b0#0135_hhH_tree_33_OP_0.3080112692508526_Split_135.fasta', 0.802, 828, 0.2, 0.0, 0.0, 287.388, 2.614
'PRANK_b0#0135_hhT_tree_33_OP_0.3080112692508526_Split_135.fasta', 0.806, 832, 0.197, 0.0, 0.0, 284.935, 2.614
'PRANK_b0#0135_hhT_tree_49_OP_0.4139658190699506_Split_135.fasta', 0.804, 849, 0.194, 0.0, 0.0, 290.576, 2.623
'PRANK_b0#0135_htH_tree_33_OP_0.3080112692508526_Split_135.fasta', 0.802, 832, 0.2, 0.0, 0.0, 288.074, 2.614
'PRANK_b0#0135_htH_tree_49_OP_0.4139658190699506_Split_135.fasta', 0.805, 848, 0.193, 0.0, 0.0, 289.112, 2.623
'PRANK_b0#0135_htH_tree_89_OP_0.3834228012661432_Split_135.fasta', 0.811, 824, 0.19, 0.0, 0.0, 284.035, 2.621
'PRANK_b0#0135_htT_tree_89_OP_0.3834228012661432_Split_135.fasta', 0.805, 828, 0.196, 0.0, 0.0, 291.743, 2.607
'PRANK_b0#0135_thH_tree_49_OP_0.4139658190699506_Split_135.fasta', 0.805, 848, 0.193, 0.0, 0.0, 289.105, 2.623
'PRANK_b0#0135_thT_tree_49_OP_0.4139658190699506_Split_135.fasta', 0.803, 851, 0.195, 0.0, 0.0, 292.305, 2.623
'PRANK_b0#0135_thT_tree_89_OP_0.3834228012661432_Split_135.fasta', 0.803, 826, 0.198, 0.0, 0.0, 293.848, 2.607
'PRANK_b0#0135_ttH_tree_33_OP_0.3080112692508526_Split_135.fasta', 0.803, 834, 0.2, 0.0, 0.0, 287.704, 2.614
'PRANK_b0#0135_ttT_tree_89_OP_0.3834228012661432_Split_135.fasta', 0.805, 828, 0.196, 0.0, 0.0, 291.775, 2.607
'PRANK_b1#0000_hhH_tree_53_OP_0.47852604537467147_Split_0.fasta', 0.799, 877, 0.197, 0.0, 0.0, 304.735, 2.596
'PRANK_b1#0000_hhT_tree_53_OP_0.47852604537467147_Split_0.fasta', 0.804, 876, 0.194, 0.0, 0.0, 302.722, 2.596
'PRANK_b1#0000_htH_tree_53_OP_0.47852604537467147_Split_0.fasta', 0.802, 874, 0.196, 0.0, 0.0, 303.278, 2.596
'PRANK_b1#0000_htT_tree_53_OP_0.47852604537467147_Split_0.fasta', 0.81, 870, 0.19, 0.0, 0.0, 298.514, 2.596
'PRANK_b1#0001_hhH_tree_8_OP_0.2276529131536924_Split_1.fasta', 0.793, 797, 0.211, 0.0, 0.0, 297.445, 2.606
'PRANK_b1#0001_hhH_tree_97_OP_0.3824806079306679_Split_1.fasta', 0.813, 844, 0.189, 0.0, 0.0, 286.697, 2.571
'PRANK_b1#0001_hhT_tree_8_OP_0.2276529131536924_Split_1.fasta', 0.787, 802, 0.215, 0.0, 0.0, 301.873, 2.606
'PRANK_b1#0001_hhT_tree_97_OP_0.3824806079306679_Split_1.fasta', 0.813, 844, 0.19, 0.0, 0.0, 286.83, 2.571
'PRANK_b1#0001_htH_tree_8_OP_0.2276529131536924_Split_1.fasta', 0.787, 803, 0.215, 0.0, 0.0, 301.8, 2.606
'PRANK_b1#0001_htH_tree_97_OP_0.3824806079306679_Split_1.fasta', 0.813, 844, 0.189, 0.0, 0.0, 286.695, 2.571
'PRANK_b1#0001_htT_tree_8_OP_0.2276529131536924_Split_1.fasta', 0.793, 797, 0.211, 0.0, 0.0, 297.628, 2.606
'PRANK_b1#0001_htT_tree_97_OP_0.3824806079306679_Split_1.fasta', 0.813, 844, 0.19, 0.0, 0.0, 286.829, 2.571
'PRANK_b1#0002_hhH_tree_25_OP_0.25335942582204757_Split_2.fasta', 0.818, 802, 0.19, 0.0, 0.0, 275.81, 2.585
'PRANK_b1#0002_hhT_tree_25_OP_0.25335942582204757_Split_2.fasta', 0.818, 804, 0.19, 0.0, 0.0, 276.235, 2.585
'PRANK_b1#0002_htH_tree_25_OP_0.25335942582204757_Split_2.fasta', 0.818, 806, 0.19, 0.0, 0.0, 276.178, 2.585
'PRANK_b1#0002_htT_tree_25_OP_0.25335942582204757_Split_2.fasta', 0.819, 803, 0.189, 0.0, 0.0, 275.455, 2.585
'PRANK_b1#0003_hhH_tree_48_OP_0.3083909011181323_Split_3.fasta', 0.794, 808, 0.21, 0.0, 0.0, 297.154, 2.523
'PRANK_b1#0003_hhT_tree_48_OP_0.3083909011181323_Split_3.fasta', 0.794, 803, 0.211, 0.0, 0.0, 298.004, 2.523
'PRANK_b1#0003_htH_tree_48_OP_0.3083909011181323_Split_3.fasta', 0.794, 808, 0.21, 0.0, 0.0, 297.219, 2.523
'PRANK_b1#0003_htT_tree_48_OP_0.3083909011181323_Split_3.fasta', 0.794, 803, 0.211, 0.0, 0.0, 297.966, 2.523
'PRANK_b1#0005_hhH_tree_65_OP_0.4947287218713613_Split_5.fasta', 0.806, 885, 0.188, 0.0, 0.0, 298.24, 2.527
'PRANK_b1#0005_hhT_tree_65_OP_0.4947287218713613_Split_5.fasta', 0.805, 886, 0.19, 0.0, 0.0, 300.548, 2.527
'PRANK_b1#0005_htH_tree_65_OP_0.4947287218713613_Split_5.fasta', 0.81, 882, 0.184, 0.0, 0.0, 293.859, 2.527
'PRANK_b1#0005_htT_tree_65_OP_0.4947287218713613_Split_5.fasta', 0.805, 884, 0.189, 0.0, 0.0, 299.542, 2.527
'PRANK_b1#0008_hhH_tree_16_OP_0.443197383444649_Split_8.fasta', 0.812, 876, 0.188, 0.0, 0.0, 296.69, 2.61
'PRANK_b1#0008_hhT_tree_16_OP_0.443197383444649_Split_8.fasta', 0.807, 884, 0.193, 0.0, 0.0, 303.082, 2.61
'PRANK_b1#0008_htH_tree_16_OP_0.443197383444649_Split_8.fasta', 0.812, 876, 0.188, 0.0, 0.0, 296.782, 2.61
'PRANK_b1#0008_htT_tree_16_OP_0.443197383444649_Split_8.fasta', 0.807, 884, 0.193, 0.0, 0.0, 302.224, 2.61
'PRANK_b1#0009_hhH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 0.792, 733, 0.225, 0.0, 0.0, 292.215, 2.61
'PRANK_b1#0009_hhT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 0.793, 732, 0.227, 0.0, 0.0, 293.84, 2.61
'PRANK_b1#0009_htH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 0.792, 733, 0.225, 0.0, 0.0, 292.221, 2.61
'PRANK_b1#0009_htT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 0.793, 732, 0.227, 0.0, 0.0, 293.861, 2.61
'PRANK_b1#0010_hhH_tree_11_OP_0.02501047234205872_Split_10.fasta', 0.772, 788, 0.232, 0.0, 0.0, 313.046, 2.573
'PRANK_b1#0010_hhT_tree_11_OP_0.02501047234205872_Split_10.fasta', 0.772, 788, 0.232, 0.0, 0.0, 312.963, 2.573
'PRANK_b1#0010_htH_tree_11_OP_0.02501047234205872_Split_10.fasta', 0.772, 788, 0.232, 0.0, 0.0, 313.029, 2.573
'PRANK_b1#0010_htT_tree_11_OP_0.02501047234205872_Split_10.fasta', 0.772, 788, 0.232, 0.0, 0.0, 312.984, 2.573
'PRANK_b1#0014_hhH_tree_80_OP_0.35530046303159746_Split_14.fasta', 0.778, 840, 0.221, 0.0, 0.0, 318.009, 2.554
'PRANK_b1#0014_hhT_tree_80_OP_0.35530046303159746_Split_14.fasta', 0.775, 839, 0.225, 0.0, 0.0, 320.804, 2.581
'PRANK_b1#0014_htH_tree_80_OP_0.35530046303159746_Split_14.fasta', 0.779, 839, 0.221, 0.0, 0.0, 317.186, 2.554
'PRANK_b1#0014_htT_tree_80_OP_0.35530046303159746_Split_14.fasta', 0.776, 842, 0.224, 0.0, 0.0, 319.962, 2.581
'PRANK_b1#0015_hhH_tree_86_OP_0.44032064231428447_Split_15.fasta', 0.797, 860, 0.202, 0.0, 0.0, 302.702, 2.562
'PRANK_b1#0015_hhT_tree_86_OP_0.44032064231428447_Split_15.fasta', 0.795, 864, 0.203, 0.0, 0.0, 304.915, 2.562
'PRANK_b1#0015_htH_tree_86_OP_0.44032064231428447_Split_15.fasta', 0.797, 861, 0.202, 0.0, 0.0, 302.995, 2.562
'PRANK_b1#0015_htT_tree_86_OP_0.44032064231428447_Split_15.fasta', 0.796, 863, 0.203, 0.0, 0.0, 304.484, 2.562
'PRANK_b1#0016_hhH_tree_0_OP_0.3299073333496402_Split_16.fasta', 0.812, 822, 0.191, 0.0, 0.0, 280.859, 2.594
'PRANK_b1#0016_hhH_tree_19_OP_0.13446693817360728_Split_16.fasta', 0.789, 785, 0.218, 0.0, 0.0, 292.415, 2.569
'PRANK_b1#0016_hhT_tree_0_OP_0.3299073333496402_Split_16.fasta', 0.811, 820, 0.194, 0.0, 0.0, 283.861, 2.585
'PRANK_b1#0016_hhT_tree_19_OP_0.13446693817360728_Split_16.fasta', 0.79, 785, 0.218, 0.0, 0.0, 292.336, 2.569
'PRANK_b1#0016_htH_tree_0_OP_0.3299073333496402_Split_16.fasta', 0.813, 820, 0.19, 0.0, 0.0, 279.969, 2.594
'PRANK_b1#0016_htH_tree_19_OP_0.13446693817360728_Split_16.fasta', 0.789, 785, 0.218, 0.0, 0.0, 292.441, 2.569
'PRANK_b1#0016_htT_tree_0_OP_0.3299073333496402_Split_16.fasta', 0.813, 818, 0.193, 0.0, 0.0, 282.609, 2.585
'PRANK_b1#0016_htT_tree_19_OP_0.13446693817360728_Split_16.fasta', 0.79, 785, 0.218, 0.0, 0.0, 292.375, 2.569
'PRANK_b1#0017_hhH_tree_54_OP_0.06703168554016747_Split_17.fasta', 0.747, 790, 0.256, 0.0, 0.079, 326.107, 2.605
'PRANK_b1#0017_hhH_tree_85_OP_0.32499534956864934_Split_17.fasta', 0.794, 868, 0.205, 0.0, 0.0, 301.186, 2.594
'PRANK_b1#0017_hhT_tree_54_OP_0.06703168554016747_Split_17.fasta', 0.748, 790, 0.256, 0.0, 0.077, 326.067, 2.605
'PRANK_b1#0017_hhT_tree_85_OP_0.32499534956864934_Split_17.fasta', 0.795, 866, 0.204, 0.0, 0.0, 300.039, 2.594
'PRANK_b1#0017_htH_tree_54_OP_0.06703168554016747_Split_17.fasta', 0.747, 790, 0.256, 0.0, 0.079, 326.098, 2.605
'PRANK_b1#0017_htH_tree_85_OP_0.32499534956864934_Split_17.fasta', 0.795, 867, 0.204, 0.0, 0.0, 300.732, 2.594
'PRANK_b1#0017_htT_tree_54_OP_0.06703168554016747_Split_17.fasta', 0.748, 790, 0.256, 0.0, 0.077, 326.054, 2.605
'PRANK_b1#0017_htT_tree_85_OP_0.32499534956864934_Split_17.fasta', 0.795, 866, 0.204, 0.0, 0.0, 300.048, 2.594
'PRANK_b1#0018_hhH_tree_82_OP_0.21176863445843802_Split_18.fasta', 0.799, 802, 0.209, 0.0, 0.0, 299.541, 2.578
'PRANK_b1#0018_hhT_tree_82_OP_0.21176863445843802_Split_18.fasta', 0.798, 803, 0.209, 0.0, 0.0, 300.342, 2.578
'PRANK_b1#0018_htH_tree_82_OP_0.21176863445843802_Split_18.fasta', 0.798, 803, 0.209, 0.0, 0.0, 300.395, 2.578
'PRANK_b1#0018_htT_tree_82_OP_0.21176863445843802_Split_18.fasta', 0.798, 803, 0.209, 0.0, 0.0, 300.293, 2.578
'PRANK_b1#0020_hhH_tree_9_OP_0.046308512439017624_Split_20.fasta', 0.787, 777, 0.22, 0.0, 0.0, 295.46, 2.601
'PRANK_b1#0020_hhT_tree_9_OP_0.046308512439017624_Split_20.fasta', 0.787, 777, 0.221, 0.0, 0.0, 295.589, 2.601
'PRANK_b1#0020_htH_tree_9_OP_0.046308512439017624_Split_20.fasta', 0.787, 777, 0.22, 0.0, 0.0, 295.414, 2.601
'PRANK_b1#0020_htT_tree_9_OP_0.046308512439017624_Split_20.fasta', 0.787, 777, 0.221, 0.0, 0.0, 295.499, 2.601
'PRANK_b1#0023_hhH_tree_44_OP_0.17283181966422895_Split_23.fasta', 0.79, 799, 0.217, 0.0, 0.0, 300.293, 2.582
'PRANK_b1#0023_hhT_tree_44_OP_0.17283181966422895_Split_23.fasta', 0.791, 801, 0.216, 0.0, 0.0, 299.891, 2.582
'PRANK_b1#0023_htH_tree_44_OP_0.17283181966422895_Split_23.fasta', 0.794, 801, 0.213, 0.0, 0.0, 297.075, 2.582
'PRANK_b1#0023_htT_tree_44_OP_0.17283181966422895_Split_23.fasta', 0.79, 799, 0.217, 0.0, 0.0, 300.242, 2.582
'PRANK_b1#0024_hhH_tree_23_OP_0.4851974727112967_Split_24.fasta', 0.819, 899, 0.18, 0.0, 0.0, 288.211, 2.581
'PRANK_b1#0024_hhH_tree_90_OP_0.29157728851681414_Split_24.fasta', 0.785, 846, 0.212, 0.0, 0.0, 306.762, 2.616
'PRANK_b1#0024_hhT_tree_23_OP_0.4851974727112967_Split_24.fasta', 0.82, 899, 0.179, 0.0, 0.0, 287.504, 2.581
'PRANK_b1#0024_hhT_tree_90_OP_0.29157728851681414_Split_24.fasta', 0.778, 851, 0.217, 0.0, 0.0, 312.842, 2.599
'PRANK_b1#0024_htH_tree_23_OP_0.4851974727112967_Split_24.fasta', 0.819, 899, 0.18, 0.0, 0.0, 288.322, 2.581
'PRANK_b1#0024_htH_tree_90_OP_0.29157728851681414_Split_24.fasta', 0.778, 854, 0.217, 0.0, 0.0, 311.648, 2.599
'PRANK_b1#0024_htT_tree_23_OP_0.4851974727112967_Split_24.fasta', 0.82, 899, 0.179, 0.0, 0.0, 287.462, 2.581
'PRANK_b1#0024_htT_tree_90_OP_0.29157728851681414_Split_24.fasta', 0.778, 852, 0.217, 0.0, 0.0, 311.924, 2.599
'PRANK_b1#0025_hhH_tree_92_OP_0.4236436314196126_Split_25.fasta', 0.788, 918, 0.204, 0.0, 0.0, 313.153, 2.564
'PRANK_b1#0025_hhT_tree_92_OP_0.4236436314196126_Split_25.fasta', 0.789, 921, 0.203, 0.0, 0.0, 312.957, 2.564
'PRANK_b1#0025_htH_tree_92_OP_0.4236436314196126_Split_25.fasta', 0.789, 917, 0.204, 0.0, 0.0, 313.137, 2.564
'PRANK_b1#0025_htT_tree_92_OP_0.4236436314196126_Split_25.fasta', 0.79, 920, 0.203, 0.0, 0.0, 312.452, 2.564
'PRANK_b1#0026_hhH_tree_4_OP_0.3943417898531398_Split_26.fasta', 0.796, 838, 0.205, 0.0, 0.0, 299.173, 2.603
'PRANK_b1#0026_hhT_tree_4_OP_0.3943417898531398_Split_26.fasta', 0.794, 840, 0.207, 0.0, 0.0, 301.365, 2.603
'PRANK_b1#0026_htH_tree_4_OP_0.3943417898531398_Split_26.fasta', 0.796, 839, 0.205, 0.0, 0.0, 299.161, 2.603
'PRANK_b1#0026_htT_tree_4_OP_0.3943417898531398_Split_26.fasta', 0.795, 838, 0.206, 0.0, 0.0, 299.767, 2.603
'PRANK_b1#0027_hhH_tree_14_OP_0.2661419029018902_Split_27.fasta', 0.767, 827, 0.237, 0.0, 0.0, 318.606, 2.586
'PRANK_b1#0027_hhH_tree_26_OP_0.33850544008411876_Split_27.fasta', 0.785, 841, 0.215, 0.0, 0.0, 305.392, 2.551
'PRANK_b1#0027_hhH_tree_77_OP_0.4773558621686793_Split_27.fasta', 0.802, 874, 0.192, 0.0, 0.0, 296.739, 2.624
'PRANK_b1#0027_hhH_tree_95_OP_0.41398503725941077_Split_27.fasta', 0.813, 845, 0.187, 0.0, 0.0, 282.882, 2.618
'PRANK_b1#0027_hhT_tree_14_OP_0.2661419029018902_Split_27.fasta', 0.771, 829, 0.232, 0.0, 0.0, 312.962, 2.586
'PRANK_b1#0027_hhT_tree_26_OP_0.33850544008411876_Split_27.fasta', 0.789, 839, 0.212, 0.0, 0.0, 301.345, 2.551
'PRANK_b1#0027_hhT_tree_77_OP_0.4773558621686793_Split_27.fasta', 0.802, 875, 0.193, 0.0, 0.0, 296.6, 2.624
'PRANK_b1#0027_hhT_tree_95_OP_0.41398503725941077_Split_27.fasta', 0.816, 845, 0.185, 0.0, 0.0, 280.165, 2.618
'PRANK_b1#0027_htH_tree_14_OP_0.2661419029018902_Split_27.fasta', 0.769, 828, 0.234, 0.0, 0.0, 316.792, 2.586
'PRANK_b1#0027_htH_tree_26_OP_0.33850544008411876_Split_27.fasta', 0.789, 839, 0.213, 0.0, 0.0, 303.066, 2.551
'PRANK_b1#0027_htH_tree_77_OP_0.4773558621686793_Split_27.fasta', 0.801, 874, 0.193, 0.0, 0.0, 296.971, 2.624
'PRANK_b1#0027_htH_tree_95_OP_0.41398503725941077_Split_27.fasta', 0.812, 844, 0.187, 0.0, 0.0, 283.491, 2.618
'PRANK_b1#0027_htT_tree_14_OP_0.2661419029018902_Split_27.fasta', 0.771, 829, 0.232, 0.0, 0.0, 312.926, 2.586
'PRANK_b1#0027_htT_tree_26_OP_0.33850544008411876_Split_27.fasta', 0.786, 841, 0.214, 0.0, 0.0, 303.671, 2.551
'PRANK_b1#0027_htT_tree_77_OP_0.4773558621686793_Split_27.fasta', 0.802, 876, 0.192, 0.0, 0.0, 296.128, 2.624
'PRANK_b1#0027_htT_tree_95_OP_0.41398503725941077_Split_27.fasta', 0.812, 842, 0.188, 0.0, 0.0, 283.466, 2.618
'PRANK_b1#0028_hhH_tree_38_OP_0.23313655868320188_Split_28.fasta', 0.752, 807, 0.248, 0.0, 0.0, 327.781, 2.672
'PRANK_b1#0028_hhT_tree_38_OP_0.23313655868320188_Split_28.fasta', 0.75, 801, 0.251, 0.0, 0.0, 328.203, 2.672
'PRANK_b1#0028_htH_tree_38_OP_0.23313655868320188_Split_28.fasta', 0.752, 809, 0.249, 0.0, 0.0, 327.32, 2.672
'PRANK_b1#0028_htT_tree_38_OP_0.23313655868320188_Split_28.fasta', 0.749, 802, 0.252, 0.0, 0.078, 328.472, 2.672
'PRANK_b1#0029_hhH_tree_81_OP_0.4655204760513292_Split_29.fasta', 0.782, 889, 0.212, 0.0, 0.0, 316.498, 2.594
'PRANK_b1#0029_hhT_tree_81_OP_0.4655204760513292_Split_29.fasta', 0.774, 896, 0.219, 0.0, 0.0, 324.103, 2.566
'PRANK_b1#0029_htH_tree_81_OP_0.4655204760513292_Split_29.fasta', 0.776, 890, 0.217, 0.0, 0.0, 321.653, 2.594
'PRANK_b1#0029_htT_tree_81_OP_0.4655204760513292_Split_29.fasta', 0.778, 893, 0.216, 0.0, 0.0, 320.9, 2.566
'PRANK_b1#0031_hhH_tree_30_OP_0.4151238578169169_Split_31.fasta', 0.793, 858, 0.205, 0.0, 0.0, 301.744, 2.623
'PRANK_b1#0031_hhT_tree_30_OP_0.4151238578169169_Split_31.fasta', 0.792, 859, 0.206, 0.0, 0.0, 301.859, 2.623
'PRANK_b1#0031_htH_tree_30_OP_0.4151238578169169_Split_31.fasta', 0.794, 858, 0.205, 0.0, 0.0, 301.26, 2.623
'PRANK_b1#0031_htT_tree_30_OP_0.4151238578169169_Split_31.fasta', 0.792, 859, 0.206, 0.0, 0.0, 301.789, 2.623
'PRANK_b1#0033_hhH_tree_83_OP_0.03402050192975764_Split_33.fasta', 0.786, 766, 0.228, 0.0, 0.0, 305.575, 2.599
'PRANK_b1#0033_hhT_tree_83_OP_0.03402050192975764_Split_33.fasta', 0.78, 772, 0.233, 0.0, 0.0, 310.515, 2.599
'PRANK_b1#0033_htH_tree_83_OP_0.03402050192975764_Split_33.fasta', 0.786, 766, 0.228, 0.0, 0.0, 305.575, 2.599
'PRANK_b1#0033_htT_tree_83_OP_0.03402050192975764_Split_33.fasta', 0.78, 772, 0.233, 0.0, 0.0, 310.515, 2.599
'PRANK_b1#0035_hhH_tree_63_OP_0.059013190019225226_Split_35.fasta', 0.796, 781, 0.213, 0.0, 0.0, 294.339, 2.6
'PRANK_b1#0035_hhT_tree_63_OP_0.059013190019225226_Split_35.fasta', 0.797, 780, 0.214, 0.0, 0.0, 294.52, 2.6
'PRANK_b1#0035_htH_tree_63_OP_0.059013190019225226_Split_35.fasta', 0.796, 781, 0.213, 0.0, 0.0, 294.332, 2.6
'PRANK_b1#0035_htT_tree_63_OP_0.059013190019225226_Split_35.fasta', 0.797, 780, 0.214, 0.0, 0.0, 294.511, 2.6
'PRANK_b1#0037_hhH_tree_13_OP_0.3781640017878543_Split_37.fasta', 0.793, 857, 0.204, 0.0, 0.0, 301.239, 2.623
'PRANK_b1#0037_hhT_tree_13_OP_0.3781640017878543_Split_37.fasta', 0.793, 862, 0.204, 0.0, 0.0, 302.218, 2.623
'PRANK_b1#0037_htH_tree_13_OP_0.3781640017878543_Split_37.fasta', 0.793, 857, 0.204, 0.0, 0.0, 301.419, 2.623
'PRANK_b1#0037_htT_tree_13_OP_0.3781640017878543_Split_37.fasta', 0.793, 860, 0.204, 0.0, 0.0, 302.984, 2.623
'PRANK_b1#0038_hhH_tree_88_OP_0.18638703294320896_Split_38.fasta', 0.773, 811, 0.233, 0.0, 0.0, 314.602, 2.611
'PRANK_b1#0038_hhT_tree_88_OP_0.18638703294320896_Split_38.fasta', 0.774, 811, 0.232, 0.0, 0.0, 314.096, 2.611
'PRANK_b1#0038_htH_tree_88_OP_0.18638703294320896_Split_38.fasta', 0.774, 812, 0.231, 0.0, 0.0, 312.432, 2.611
'PRANK_b1#0038_htT_tree_88_OP_0.18638703294320896_Split_38.fasta', 0.774, 811, 0.232, 0.0, 0.0, 314.137, 2.611
'PRANK_b1#0039_hhH_tree_39_OP_0.20013795870130718_Split_39.fasta', 0.79, 814, 0.215, 0.0, 0.0, 299.296, 2.575
'PRANK_b1#0039_hhT_tree_39_OP_0.20013795870130718_Split_39.fasta', 0.792, 814, 0.215, 0.0, 0.0, 299.193, 2.575
'PRANK_b1#0039_htH_tree_39_OP_0.20013795870130718_Split_39.fasta', 0.789, 816, 0.216, 0.0, 0.0, 300.655, 2.575
'PRANK_b1#0039_htT_tree_39_OP_0.20013795870130718_Split_39.fasta', 0.792, 814, 0.215, 0.0, 0.0, 299.137, 2.575
'PRANK_b1#0040_hhH_tree_56_OP_0.3822330187860093_Split_40.fasta', 0.804, 854, 0.196, 0.0, 0.0, 291.873, 2.67
'PRANK_b1#0040_hhT_tree_56_OP_0.3822330187860093_Split_40.fasta', 0.804, 857, 0.195, 0.0, 0.0, 291.055, 2.67
'PRANK_b1#0040_htH_tree_56_OP_0.3822330187860093_Split_40.fasta', 0.804, 854, 0.196, 0.0, 0.0, 291.233, 2.67
'PRANK_b1#0040_htT_tree_56_OP_0.3822330187860093_Split_40.fasta', 0.806, 854, 0.195, 0.0, 0.0, 290.07, 2.67
'PRANK_b1#0044_hhH_tree_17_OP_0.12210912176438099_Split_44.fasta', 0.774, 809, 0.229, 0.0, 0.0, 309.131, 2.589
'PRANK_b1#0044_hhH_tree_40_OP_0.4295620201128014_Split_44.fasta', 0.806, 856, 0.194, 0.0, 0.0, 288.178, 2.615
'PRANK_b1#0044_hhT_tree_17_OP_0.12210912176438099_Split_44.fasta', 0.773, 805, 0.231, 0.0, 0.0, 310.329, 2.589
'PRANK_b1#0044_hhT_tree_40_OP_0.4295620201128014_Split_44.fasta', 0.799, 863, 0.2, 0.0, 0.0, 294.535, 2.615
'PRANK_b1#0044_htH_tree_17_OP_0.12210912176438099_Split_44.fasta', 0.773, 808, 0.23, 0.0, 0.0, 310.145, 2.589
'PRANK_b1#0044_htH_tree_40_OP_0.4295620201128014_Split_44.fasta', 0.798, 863, 0.2, 0.0, 0.0, 294.476, 2.615
'PRANK_b1#0044_htT_tree_17_OP_0.12210912176438099_Split_44.fasta', 0.773, 805, 0.231, 0.0, 0.0, 310.112, 2.589
'PRANK_b1#0044_htT_tree_40_OP_0.4295620201128014_Split_44.fasta', 0.798, 863, 0.2, 0.0, 0.0, 294.609, 2.615
'PRANK_b1#0050_hhH_tree_2_OP_0.14722201394016315_Split_50.fasta', 0.799, 784, 0.208, 0.0, 0.0, 286.324, 2.583
'PRANK_b1#0050_hhT_tree_2_OP_0.14722201394016315_Split_50.fasta', 0.8, 784, 0.208, 0.0, 0.0, 286.288, 2.583
'PRANK_b1#0050_htH_tree_2_OP_0.14722201394016315_Split_50.fasta', 0.799, 784, 0.208, 0.0, 0.0, 286.357, 2.583
'PRANK_b1#0050_htT_tree_2_OP_0.14722201394016315_Split_50.fasta', 0.8, 784, 0.208, 0.0, 0.0, 286.254, 2.583
'PRANK_b1#0053_hhH_tree_72_OP_0.37205855643918867_Split_53.fasta', 0.806, 849, 0.195, 0.0, 0.0, 292.402, 2.588
'PRANK_b1#0053_hhT_tree_72_OP_0.37205855643918867_Split_53.fasta', 0.808, 847, 0.194, 0.0, 0.0, 291.34, 2.588
