code,taxa_num,msa_length,ssp_from_true,dseq_from_true,dpos_from_true,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5,k_mer_max_K10,k_mer_average_K10,k_mer_95_pct_K10,k_mer_90_pct_K10,kmer_sum_of_top_10_K10,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20,bl_sum,bl_mean,bl_25_pct,bl_75_pct,bl_max,bl_min,parsimony_mean,parsimony_sum,parsimony_max,parsimony_min,parsimony_25_pct,parsimony_75_pct,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-10_GE_-0.5,sp_norm_BLOSUM62_GO_-10_GE_-0.5,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5,sp_BLOSUM62_GO_-10_GE_-1,sp_norm_BLOSUM62_GO_-10_GE_-1,sp_BLOSUM62_GO_-6_GE_-1,sp_norm_BLOSUM62_GO_-6_GE_-1,sp_BLOSUM62_GO_-10_GE_-0.2,sp_norm_BLOSUM62_GO_-10_GE_-0.2,sp_BLOSUM62_GO_-6_GE_-0.2,sp_norm_BLOSUM62_GO_-6_GE_-0.2,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.5,sp_norm_PAM250_GO_-10_GE_-0.5,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5,sp_PAM250_GO_-10_GE_-1,sp_norm_PAM250_GO_-10_GE_-1,sp_PAM250_GO_-6_GE_-1,sp_norm_PAM250_GO_-6_GE_-1,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2,sp_PAM250_GO_-6_GE_-0.2,sp_norm_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2,
MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta,50,394,0.000,0.118,0.000,0.477,298,0.517,0.000,0.782,203.651,2.662,9.220,32.909,0.960,0.740,0.020,7.500,68,1.360,74.162,2,1,2,1,1,0,63,6,0,0,0,0,0,0,0,103,13,38,280,2,13546,5.269,4,2,13865,12028,3.345,2,1,12298,9521,2.282,2,1,9714,5.269,0.054,0.018,0.058,0.619,0.001,5.322,2097.000,36.000,1.000,1.000,7.000,31934,0.066,27273,0.057,5835,0.012,103507,0.214,173706.000,0.360,-14448.000,-0.030,49154.500,0.102,72494.500,0.150,-2599.000,-0.005,20741.000,0.043,80206.600,0.166,103546.600,0.215,163363.000,0.338,-2968.000,-0.006,50291.500,0.104,73631.500,0.153,-1462.000,-0.003,21878.000,0.045,81343.600,0.169,104683.600,0.217,13.185,19.296,8.936,13.869,26.293,33.617,20.451,28.004,-18.039,-14.185,-18.573,-20.863,-4.930,0.136,-7.057,-6.727,31.919,39.385,25.441,34.707,45.028,53.706,36.956,48.843,15.020,21.612,10.083,15.825,28.129,35.933,21.598,29.961,-16.204,-11.869,-17.426,-18.907,-3.095,2.452,-5.911,-4.771,33.754,41.701,26.588,36.664,46.863,56.022,38.103,50.799,
MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta,50,412,0.000,0.103,0.000,0.507,322,0.501,0.000,0.845,206.242,2.601,8.440,38.083,1.180,0.700,0.020,6.540,53,1.060,97.377,0,0,0,1,1,0,52,5,0,0,0,0,0,0,0,101,2,39,280,2,14631,5.537,3,2,14963,12997,3.686,2,1,13329,10185,2.456,2,1,10476,5.133,0.053,0.016,0.056,0.566,0.003,5.221,2151.000,36.000,1.000,1.000,8.000,31544,0.063,27217,0.054,4846,0.010,104399,0.207,171260.000,0.339,-15674.000,-0.031,54926.500,0.109,74310.500,0.147,2727.000,0.005,22111.000,0.044,86246.200,0.171,105630.200,0.209,161927.000,0.321,-4836.000,-0.010,56431.500,0.112,75815.500,0.150,4232.000,0.008,23616.000,0.047,87751.200,0.174,107135.200,0.212,14.892,20.265,12.265,13.556,25.400,31.692,21.948,24.683,-16.578,-13.728,-17.095,-21.764,-6.070,-2.301,-7.412,-10.637,33.775,40.661,29.881,34.748,44.283,52.088,39.564,45.876,15.704,21.090,13.005,14.165,26.212,32.517,22.688,25.292,-15.767,-12.904,-16.355,-21.156,-5.259,-1.476,-6.672,-10.029,34.586,41.485,30.621,35.357,45.094,52.912,40.304,46.484,
MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta,50,394,0.000,0.117,0.000,0.477,298,0.517,0.000,0.760,203.517,2.662,9.200,32.980,0.960,0.740,0.020,7.480,68,1.360,74.221,2,1,2,1,1,0,63,6,0,0,0,0,0,0,0,103,5,24,280,2,13550,5.300,4,2,13874,12032,3.348,2,1,12302,9525,2.284,2,1,9718,5.270,0.054,0.018,0.058,0.619,0.001,5.325,2098.000,36.000,1.000,1.000,7.000,31931,0.066,27275,0.057,5839,0.012,103509,0.214,173680.000,0.360,-14478.000,-0.030,49057.500,0.102,72413.500,0.150,-2697.000,-0.006,20659.000,0.043,80110.200,0.166,103466.200,0.214,163343.000,0.338,-3002.000,-0.006,50196.500,0.104,73552.500,0.152,-1558.000,-0.003,21798.000,0.045,81249.200,0.168,104605.200,0.217,13.142,19.272,8.895,13.777,26.255,33.597,20.413,27.916,-18.090,-14.218,-18.612,-20.965,-4.977,0.107,-7.094,-6.825,31.881,39.367,25.399,34.622,44.994,53.691,36.918,48.761,14.987,21.600,10.046,15.747,28.100,35.925,21.564,29.886,-16.244,-11.890,-17.462,-18.994,-3.132,2.435,-5.943,-4.855,33.726,41.695,26.550,36.592,46.839,56.020,38.068,50.731,
MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta,50,412,0.000,0.101,0.000,0.507,322,0.500,0.000,0.845,206.067,2.601,8.500,37.814,1.240,0.700,0.020,6.540,53,1.060,97.377,0,0,0,1,1,0,52,5,0,0,0,0,0,0,0,101,5,37,280,2,14628,5.536,3,2,14960,12994,3.684,2,1,13326,10185,2.456,2,1,10476,5.131,0.053,0.016,0.056,0.565,0.003,5.218,2150.000,36.000,1.000,1.000,8.000,31613,0.063,27154,0.054,4855,0.010,104387,0.207,171605.000,0.340,-15605.000,-0.031,55256.500,0.109,74676.500,0.148,3063.000,0.006,22483.000,0.045,86572.600,0.172,105992.600,0.210,162134.000,0.321,-4701.000,-0.009,56689.500,0.112,76109.500,0.151,4496.000,0.009,23916.000,0.047,88005.600,0.174,107425.600,0.213,15.213,20.652,12.536,13.872,25.767,32.137,22.256,25.041,-16.252,-13.337,-16.845,-21.426,-5.698,-1.853,-7.124,-10.257,34.092,41.046,30.164,35.051,44.647,52.531,39.885,46.220,15.946,21.379,13.212,14.403,26.501,32.864,22.933,25.572,-15.519,-12.611,-16.168,-20.895,-4.965,-1.126,-6.447,-9.726,34.826,41.772,30.840,35.582,45.380,53.257,40.561,46.751,
MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta,50,394,0.000,0.117,0.000,0.477,298,0.517,0.000,0.760,203.517,2.662,9.200,32.980,0.960,0.740,0.020,7.480,68,1.360,74.221,2,1,2,1,1,0,63,6,0,0,0,0,0,0,0,103,5,24,280,2,13550,5.300,4,2,13874,12032,3.348,2,1,12302,9525,2.284,2,1,9718,5.270,0.054,0.018,0.058,0.619,0.001,5.325,2098.000,36.000,1.000,1.000,7.000,31931,0.066,27275,0.057,5839,0.012,103509,0.214,173680.000,0.360,-14478.000,-0.030,49057.500,0.102,72413.500,0.150,-2697.000,-0.006,20659.000,0.043,80110.200,0.166,103466.200,0.214,163343.000,0.338,-3002.000,-0.006,50196.500,0.104,73552.500,0.152,-1558.000,-0.003,21798.000,0.045,81249.200,0.168,104605.200,0.217,13.142,19.272,8.895,13.777,26.255,33.597,20.413,27.916,-18.090,-14.218,-18.612,-20.965,-4.977,0.107,-7.094,-6.825,31.881,39.367,25.399,34.622,44.994,53.691,36.918,48.761,14.987,21.600,10.046,15.747,28.100,35.925,21.564,29.886,-16.244,-11.890,-17.462,-18.994,-3.132,2.435,-5.943,-4.855,33.726,41.695,26.550,36.592,46.839,56.020,38.068,50.731,
MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta,50,412,0.000,0.101,0.000,0.507,322,0.500,0.000,0.845,206.067,2.601,8.500,37.814,1.240,0.700,0.020,6.540,53,1.060,97.377,0,0,0,1,1,0,52,5,0,0,0,0,0,0,0,101,5,37,280,2,14628,5.536,3,2,14960,12994,3.684,2,1,13326,10185,2.456,2,1,10476,5.131,0.053,0.016,0.056,0.565,0.003,5.218,2150.000,36.000,1.000,1.000,8.000,31613,0.063,27154,0.054,4855,0.010,104387,0.207,171605.000,0.340,-15605.000,-0.031,55256.500,0.109,74676.500,0.148,3063.000,0.006,22483.000,0.045,86572.600,0.172,105992.600,0.210,162134.000,0.321,-4701.000,-0.009,56689.500,0.112,76109.500,0.151,4496.000,0.009,23916.000,0.047,88005.600,0.174,107425.600,0.213,15.213,20.652,12.536,13.872,25.767,32.137,22.256,25.041,-16.252,-13.337,-16.845,-21.426,-5.698,-1.853,-7.124,-10.257,34.092,41.046,30.164,35.051,44.647,52.531,39.885,46.220,15.946,21.379,13.212,14.403,26.501,32.864,22.933,25.572,-15.519,-12.611,-16.168,-20.895,-4.965,-1.126,-6.447,-9.726,34.826,41.772,30.840,35.582,45.380,53.257,40.561,46.751,
MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta,50,395,0.000,0.104,0.000,0.509,294,0.491,0.000,0.755,193.863,2.640,9.200,33.089,0.800,0.760,0.000,7.640,62,1.240,72.371,3,0,3,1,0,0,56,7,0,0,0,0,0,0,0,101,13,67,280,2,13577,5.294,4,2,13920,12016,3.359,2,2,12322,9476,2.272,2,1,9705,5.256,0.054,0.017,0.058,0.591,0.002,5.403,2134.000,35.000,1.000,1.000,7.000,32447,0.067,28343,0.059,5491,0.011,100341,0.207,176313.000,0.364,-15415.000,-0.032,55817.500,0.115,77781.500,0.161,5647.000,0.012,27611.000,0.057,85919.800,0.178,107883.800,0.223,166735.000,0.345,-4169.000,-0.009,57485.500,0.119,79449.500,0.164,7315.000,0.015,29279.000,0.061,87587.800,0.181,109551.800,0.226,17.320,24.308,13.708,19.579,29.383,37.493,24.460,32.521,-13.403,-8.808,-12.983,-14.445,-1.340,4.377,-2.231,-1.503,35.753,44.177,29.722,39.994,47.817,57.362,40.474,52.935,18.646,25.863,14.627,20.937,30.709,39.048,25.380,33.879,-12.077,-7.253,-12.063,-13.087,-0.014,5.932,-1.311,-0.145,37.079,45.732,30.642,41.352,49.143,58.918,41.394,54.293,
MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta,50,365,0.000,0.107,0.000,0.436,288,0.574,0.000,0.950,209.336,2.623,5.420,50.631,0.220,0.060,0.020,5.120,50,1.000,88.320,0,0,1,1,1,0,48,5,0,0,0,0,0,0,0,56,1,1,280,2,12677,4.912,3,2,12954,11397,3.381,2,1,11674,9022,2.341,2,1,9257,6.002,0.062,0.020,0.060,0.843,0.002,5.847,2134.000,36.000,1.000,1.000,9.000,31761,0.071,28606,0.064,4590,0.010,101187,0.226,172580.000,0.386,-16707.000,-0.037,59379.500,0.133,77739.500,0.174,8786.000,0.020,27146.000,0.061,89735.600,0.201,108095.600,0.242,163087.000,0.365,-5710.000,-0.013,60883.500,0.136,79243.500,0.177,10290.000,0.023,28650.000,0.064,91239.600,0.204,109599.600,0.245,17.781,24.043,9.230,18.504,27.977,35.104,18.113,29.617,-13.400,-9.393,-18.158,-17.124,-3.204,1.668,-9.276,-6.011,36.490,44.104,25.664,39.880,46.685,55.165,34.546,50.993,19.041,25.441,9.981,19.637,29.237,36.502,18.863,30.750,-12.140,-7.995,-17.408,-15.991,-1.944,3.066,-8.526,-4.878,37.750,45.503,26.414,41.013,47.946,56.564,35.296,52.126,
MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta,50,395,0.000,0.104,0.000,0.509,294,0.491,0.000,0.755,193.863,2.640,9.200,33.089,0.800,0.760,0.000,7.640,62,1.240,72.371,3,0,3,1,0,0,56,7,0,0,0,0,0,0,0,101,13,67,280,2,13577,5.294,4,2,13920,12016,3.359,2,2,12322,9476,2.272,2,1,9705,5.256,0.054,0.017,0.058,0.591,0.002,5.403,2134.000,35.000,1.000,1.000,7.000,32447,0.067,28343,0.059,5491,0.011,100341,0.207,176313.000,0.364,-15415.000,-0.032,55817.500,0.115,77781.500,0.161,5647.000,0.012,27611.000,0.057,85919.800,0.178,107883.800,0.223,166735.000,0.345,-4169.000,-0.009,57485.500,0.119,79449.500,0.164,7315.000,0.015,29279.000,0.061,87587.800,0.181,109551.800,0.226,17.320,24.308,13.708,19.579,29.383,37.493,24.460,32.521,-13.403,-8.808,-12.983,-14.445,-1.340,4.377,-2.231,-1.503,35.753,44.177,29.722,39.994,47.817,57.362,40.474,52.935,18.646,25.863,14.627,20.937,30.709,39.048,25.380,33.879,-12.077,-7.253,-12.063,-13.087,-0.014,5.932,-1.311,-0.145,37.079,45.732,30.642,41.352,49.143,58.918,41.394,54.293,
MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta,50,365,0.000,0.107,0.000,0.436,288,0.574,0.000,0.950,209.336,2.623,5.420,50.631,0.220,0.060,0.020,5.120,50,1.000,88.320,0,0,1,1,1,0,48,5,0,0,0,0,0,0,0,56,1,1,280,2,12677,4.912,3,2,12954,11397,3.381,2,1,11674,9022,2.341,2,1,9257,6.002,0.062,0.020,0.060,0.843,0.002,5.847,2134.000,36.000,1.000,1.000,9.000,31761,0.071,28606,0.064,4590,0.010,101187,0.226,172580.000,0.386,-16707.000,-0.037,59379.500,0.133,77739.500,0.174,8786.000,0.020,27146.000,0.061,89735.600,0.201,108095.600,0.242,163087.000,0.365,-5710.000,-0.013,60883.500,0.136,79243.500,0.177,10290.000,0.023,28650.000,0.064,91239.600,0.204,109599.600,0.245,17.781,24.043,9.230,18.504,27.977,35.104,18.113,29.617,-13.400,-9.393,-18.158,-17.124,-3.204,1.668,-9.276,-6.011,36.490,44.104,25.664,39.880,46.685,55.165,34.546,50.993,19.041,25.441,9.981,19.637,29.237,36.502,18.863,30.750,-12.140,-7.995,-17.408,-15.991,-1.944,3.066,-8.526,-4.878,37.750,45.503,26.414,41.013,47.946,56.564,35.296,52.126,
MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta,50,395,0.000,0.109,0.000,0.499,295,0.496,0.000,0.773,195.833,2.640,9.220,33.017,0.800,0.760,0.000,7.660,64,1.280,70.172,3,0,3,1,0,0,58,7,0,0,0,0,0,0,0,100,11,69,280,2,13573,5.324,4,2,13925,12002,3.354,2,2,12311,9442,2.264,2,1,9674,5.278,0.054,0.018,0.059,0.593,0.002,5.425,2143.000,34.000,1.000,1.000,7.000,32320,0.067,28355,0.059,5642,0.012,100571,0.208,175657.000,0.363,-15293.000,-0.032,53658.500,0.111,76226.500,0.158,3373.000,0.007,25941.000,0.054,83829.800,0.173,106397.800,0.220,166194.000,0.343,-3899.000,-0.008,55589.500,0.115,78157.500,0.162,5304.000,0.011,27872.000,0.058,85760.800,0.177,108328.800,0.224,16.651,23.635,15.000,16.818,28.883,36.949,26.147,29.933,-14.069,-9.473,-12.120,-17.448,-1.838,3.842,-0.972,-4.333,35.084,43.499,31.272,37.377,47.315,56.814,42.419,50.492,18.075,25.276,16.123,18.346,30.306,38.590,27.270,31.460,-12.645,-7.832,-10.997,-15.920,-0.414,5.483,0.151,-2.805,36.507,45.140,32.394,38.905,48.739,58.455,43.542,52.020,
MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta,50,365,0.000,0.106,0.000,0.436,288,0.573,0.000,0.950,209.125,2.623,5.420,50.631,0.220,0.060,0.020,5.120,50,1.000,88.320,0,0,1,1,1,0,48,5,0,0,0,0,0,0,0,56,1,1,280,2,12677,4.909,3,2,12953,11397,3.381,2,1,11673,9022,2.341,2,1,9257,6.002,0.062,0.020,0.060,0.838,0.002,5.844,2133.000,36.000,1.000,1.000,9.000,31834,0.071,28526,0.064,4589,0.010,101201,0.226,172946.000,0.387,-16628.000,-0.037,59827.500,0.134,78183.500,0.175,9227.000,0.021,27583.000,0.062,90187.800,0.202,108543.800,0.243,163305.000,0.365,-5641.000,-0.013,61173.500,0.137,79529.500,0.178,10573.000,0.024,28929.000,0.065,91533.800,0.205,109889.800,0.246,18.231,24.600,9.552,19.060,28.428,35.662,18.441,30.165,-12.962,-8.852,-17.874,-16.534,-2.766,2.210,-8.985,-5.429,36.947,44.671,26.007,40.416,47.144,55.733,34.896,51.522,19.384,25.871,10.230,20.076,29.581,36.933,19.119,31.182,-11.809,-7.581,-17.195,-15.517,-1.613,3.481,-8.306,-4.412,38.101,45.942,26.685,41.433,48.297,57.004,35.575,52.538,
MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta,50,395,0.000,0.109,0.000,0.499,295,0.496,0.000,0.773,195.833,2.640,9.220,33.017,0.800,0.760,0.000,7.660,64,1.280,70.172,3,0,3,1,0,0,58,7,0,0,0,0,0,0,0,100,11,69,280,2,13573,5.324,4,2,13925,12002,3.354,2,2,12311,9442,2.264,2,1,9674,5.278,0.054,0.018,0.059,0.593,0.002,5.425,2143.000,34.000,1.000,1.000,7.000,32320,0.067,28355,0.059,5642,0.012,100571,0.208,175657.000,0.363,-15293.000,-0.032,53658.500,0.111,76226.500,0.158,3373.000,0.007,25941.000,0.054,83829.800,0.173,106397.800,0.220,166194.000,0.343,-3899.000,-0.008,55589.500,0.115,78157.500,0.162,5304.000,0.011,27872.000,0.058,85760.800,0.177,108328.800,0.224,16.651,23.635,15.000,16.818,28.883,36.949,26.147,29.933,-14.069,-9.473,-12.120,-17.448,-1.838,3.842,-0.972,-4.333,35.084,43.499,31.272,37.377,47.315,56.814,42.419,50.492,18.075,25.276,16.123,18.346,30.306,38.590,27.270,31.460,-12.645,-7.832,-10.997,-15.920,-0.414,5.483,0.151,-2.805,36.507,45.140,32.394,38.905,48.739,58.455,43.542,52.020,
MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta,50,365,0.000,0.106,0.000,0.436,288,0.573,0.000,0.950,209.125,2.623,5.420,50.631,0.220,0.060,0.020,5.120,50,1.000,88.320,0,0,1,1,1,0,48,5,0,0,0,0,0,0,0,56,1,1,280,2,12677,4.909,3,2,12953,11397,3.381,2,1,11673,9022,2.341,2,1,9257,6.002,0.062,0.020,0.060,0.838,0.002,5.844,2133.000,36.000,1.000,1.000,9.000,31834,0.071,28526,0.064,4589,0.010,101201,0.226,172946.000,0.387,-16628.000,-0.037,59827.500,0.134,78183.500,0.175,9227.000,0.021,27583.000,0.062,90187.800,0.202,108543.800,0.243,163305.000,0.365,-5641.000,-0.013,61173.500,0.137,79529.500,0.178,10573.000,0.024,28929.000,0.065,91533.800,0.205,109889.800,0.246,18.231,24.600,9.552,19.060,28.428,35.662,18.441,30.165,-12.962,-8.852,-17.874,-16.534,-2.766,2.210,-8.985,-5.429,36.947,44.671,26.007,40.416,47.144,55.733,34.896,51.522,19.384,25.871,10.230,20.076,29.581,36.933,19.119,31.182,-11.809,-7.581,-17.195,-15.517,-1.613,3.481,-8.306,-4.412,38.101,45.942,26.685,41.433,48.297,57.004,35.575,52.538,
MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta,50,421,0.000,0.125,0.000,0.499,328,0.498,0.000,0.779,209.508,2.620,8.040,41.097,0.180,0.060,0.000,7.800,55,1.100,92.691,0,0,1,1,0,0,54,6,0,0,0,0,0,0,0,110,1,17,280,2,14946,5.749,4,2,15319,13192,3.688,3,2,13523,10391,2.454,2,1,10660,4.941,0.051,0.018,0.052,0.542,0.002,5.090,2143.000,35.000,1.000,1.000,6.000,30815,0.060,27919,0.054,5199,0.010,104453,0.203,166984.000,0.324,-15905.000,-0.031,46862.500,0.091,67658.500,0.131,-5364.000,-0.010,15432.000,0.030,78198.400,0.152,98994.400,0.192,156954.000,0.304,-5444.000,-0.011,47293.500,0.092,68089.500,0.132,-4933.000,-0.010,15863.000,0.031,78629.400,0.152,99425.400,0.193,14.122,20.124,10.995,13.244,25.029,31.921,21.332,24.858,-17.494,-14.150,-19.135,-22.595,-6.586,-2.353,-8.797,-10.981,33.091,40.688,29.072,34.747,43.999,52.485,39.410,46.362,14.502,20.503,11.323,13.294,25.410,32.300,21.661,24.908,-17.114,-13.770,-18.807,-22.545,-6.206,-1.974,-8.469,-10.931,33.471,41.068,29.400,34.797,44.379,52.865,39.738,46.412,
MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta,50,421,0.000,0.125,0.000,0.499,328,0.498,0.000,0.779,209.508,2.620,8.040,41.097,0.180,0.060,0.000,7.800,55,1.100,92.691,0,0,1,1,0,0,54,6,0,0,0,0,0,0,0,110,1,17,280,2,14946,5.749,4,2,15319,13192,3.688,3,2,13523,10391,2.454,2,1,10660,4.941,0.051,0.018,0.052,0.542,0.002,5.090,2143.000,35.000,1.000,1.000,6.000,30815,0.060,27919,0.054,5199,0.010,104453,0.203,166984.000,0.324,-15905.000,-0.031,46862.500,0.091,67658.500,0.131,-5364.000,-0.010,15432.000,0.030,78198.400,0.152,98994.400,0.192,156954.000,0.304,-5444.000,-0.011,47293.500,0.092,68089.500,0.132,-4933.000,-0.010,15863.000,0.031,78629.400,0.152,99425.400,0.193,14.122,20.124,10.995,13.244,25.029,31.921,21.332,24.858,-17.494,-14.150,-19.135,-22.595,-6.586,-2.353,-8.797,-10.981,33.091,40.688,29.072,34.747,43.999,52.485,39.410,46.362,14.502,20.503,11.323,13.294,25.410,32.300,21.661,24.908,-17.114,-13.770,-18.807,-22.545,-6.206,-1.974,-8.469,-10.931,33.471,41.068,29.400,34.797,44.379,52.865,39.738,46.412,
